PC1,PC2,Class
-3.518498,-1.5886602,Greater (a>b)
1.0558889,-0.03204372,Greater (a>b)
1.1707616,0.2141485,Greater (a>b)
-3.4096956,-0.6411504,Greater (a>b)
-1.2018338,2.062285,Greater (a>b)
0.5666264,-0.62385243,Greater (a>b)
1.0172443,-0.0033687002,Greater (a>b)
1.2246215,-0.7811717,Greater (a>b)
-1.3322034,0.7972607,Greater (a>b)
1.0459713,-0.54675883,Greater (a>b)
0.52592963,-0.36832958,Greater (a>b)
0.13717146,0.80113584,Greater (a>b)
0.95842594,-0.57787323,Greater (a>b)
0.9880354,0.38886902,Greater (a>b)
0.7540336,0.28270787,Greater (a>b)
-2.4444191,-1.549049,Greater (a>b)
-3.069947,-0.431966,Greater (a>b)
-1.1172535,0.518043,Greater (a>b)
1.4737793,0.41199842,Greater (a>b)
0.96805465,0.9720069,Greater (a>b)
0.05991082,0.7363409,Greater (a>b)
1.3151884,0.49908677,Greater (a>b)
-2.9803061,-0.3424483,Greater (a>b)
0.8339506,-1.3241656,Greater (a>b)
0.64644545,-0.6319546,Greater (a>b)
1.1089576,0.06648324,Greater (a>b)
0.8846076,0.7515613,Greater (a>b)
-1.3683558,1.1507604,Greater (a>b)
-1.5589185,0.32574707,Greater (a>b)
0.9199513,-0.8320827,Greater (a>b)
1.2054061,-0.6100267,Greater (a>b)
0.22721958,-0.38851777,Greater (a>b)
0.6422575,0.4468362,Greater (a>b)
0.81568956,-0.896776,Greater (a>b)
-2.2332733,0.648781,Greater (a>b)
0.896259,0.14689544,Greater (a>b)
-1.4657396,0.8630956,Greater (a>b)
0.9425741,-0.3160605,Greater (a>b)
-1.7161325,0.5509207,Greater (a>b)
0.6410876,-0.7219629,Greater (a>b)
1.1220158,-0.15367973,Greater (a>b)
0.20853367,0.41750607,Greater (a>b)
1.1396701,-0.6042036,Greater (a>b)
-2.9637027,-0.67680305,Greater (a>b)
1.0369538,-0.5793888,Greater (a>b)
0.61680025,0.0072575714,Greater (a>b)
1.8866214,0.4105878,Greater (a>b)
1.1436065,-0.0703395,Greater (a>b)
-0.18163455,-0.7426248,Greater (a>b)
-1.5574492,-0.21143983,Greater (a>b)
