PC1,PC2,Class
3.6355212,-12.084919,Greater (a>b)
-4.2322736,-1.0591924,Greater (a>b)
-5.1292253,0.42227778,Greater (a>b)
3.6998262,-11.524908,Greater (a>b)
-3.8651814,-4.0684786,Greater (a>b)
-4.4559836,-1.503491,Greater (a>b)
-4.4201884,0.3866337,Greater (a>b)
-3.2697668,0.4589931,Greater (a>b)
-4.7851124,-5.290808,Greater (a>b)
-5.67608,1.103708,Greater (a>b)
-4.681447,-1.3525026,Greater (a>b)
-4.643545,-3.2820764,Greater (a>b)
-6.2043395,0.44607335,Greater (a>b)
-4.804547,0.2289818,Greater (a>b)
-5.000694,-2.112207,Greater (a>b)
-1.7549775,-8.48082,Greater (a>b)
1.1765933,-8.827244,Greater (a>b)
-5.0713525,-3.2180443,Greater (a>b)
-4.6475263,0.7573484,Greater (a>b)
-5.0417767,-1.8664453,Greater (a>b)
-3.4054413,-2.2277372,Greater (a>b)
-4.8891754,-1.0216628,Greater (a>b)
0.97230124,-9.864561,Greater (a>b)
-4.978859,-3.904693,Greater (a>b)
-3.0048647,-2.0356941,Greater (a>b)
-6.0973673,1.8106009,Greater (a>b)
-6.378131,1.0010092,Greater (a>b)
-5.6389084,-0.38009655,Greater (a>b)
-5.607909,-2.988603,Greater (a>b)
-4.445116,-0.09623238,Greater (a>b)
-5.4432273,1.0109335,Greater (a>b)
-1.6220745,-5.254802,Greater (a>b)
-4.9953837,-1.0348358,Greater (a>b)
-5.2669506,2.7646356,Greater (a>b)
0.07093432,-8.269326,Greater (a>b)
-5.6776347,-0.2541821,Greater (a>b)
-5.2498884,-2.586926,Greater (a>b)
-3.9057016,-1.513953,Greater (a>b)
-4.289556,-2.904143,Greater (a>b)
-4.301185,-2.9264493,Greater (a>b)
-6.470159,3.5033512,Greater (a>b)
-2.9006927,-3.1578712,Greater (a>b)
-5.1948876,2.1756651,Greater (a>b)
2.5286226,-9.354983,Greater (a>b)
-3.9738708,-0.28780916,Greater (a>b)
-2.91253,-1.7512723,Greater (a>b)
-7.0057793,3.9601493,Greater (a>b)
-5.5293345,0.9446008,Greater (a>b)
-1.6360185,-5.0008173,Greater (a>b)
-2.2769291,-3.7308452,Greater (a>b)
-6.7952757,2.850178,Greater (a>b)
-4.6403403,-2.786605,Greater (a>b)
-5.439397,1.1280123,Greater (a>b)
-3.4495595,-2.3349154,Greater (a>b)
-6.3323417,1.0853506,Greater (a>b)
-4.671058,0.3310639,Greater (a>b)
-2.4401212,-5.362135,Greater (a>b)
-5.599664,2.3573928,Greater (a>b)
-0.73387766,-6.4258084,Greater (a>b)
-3.8988595,-4.857776,Greater (a>b)
-4.365265,0.13007222,Greater (a>b)
-4.4660325,-0.16657493,Greater (a>b)
-5.870789,0.64215493,Greater (a>b)
1.0953552,-8.264283,Greater (a>b)
-3.4311404,-2.9610798,Greater (a>b)
-5.5509853,-0.23492624,Greater (a>b)
3.6667316,-10.790553,Greater (a>b)
-6.106924,1.1943328,Greater (a>b)
-6.6760516,0.15394345,Greater (a>b)
-5.1677566,-2.2273133,Greater (a>b)
-6.1162596,3.3308303,Greater (a>b)
-2.72721,-2.0493305,Greater (a>b)
-6.74778,2.4699235,Greater (a>b)
-2.297364,-4.3449335,Greater (a>b)
-6.2244153,-1.5320848,Greater (a>b)
-3.2156367,-5.4501386,Greater (a>b)
-7.3588314,3.436062,Greater (a>b)
-4.3335,-2.1930077,Greater (a>b)
-4.477587,-4.005231,Greater (a>b)
-6.37163,2.6521292,Greater (a>b)
-6.633844,3.103576,Greater (a>b)
-5.154429,1.5239419,Greater (a>b)
-3.196947,-2.700711,Greater (a>b)
-4.07026,-2.9688704,Greater (a>b)
-4.9476304,-0.47382012,Greater (a>b)
6.298629,-7.3758874,Greater (a>b)
-4.8553524,0.044014104,Greater (a>b)
-3.703187,-0.43489704,Greater (a>b)
-2.4155583,-4.0663347,Greater (a>b)
-4.2322035,0.062005892,Greater (a>b)
-5.457615,0.99217284,Greater (a>b)
-3.995826,0.016730744,Greater (a>b)
-3.0998416,-1.8490847,Greater (a>b)
-1.967929,-5.7099943,Greater (a>b)
-4.1663833,-3.1465526,Greater (a>b)
-4.7323694,-0.23398578,Greater (a>b)
-6.562685,2.9428933,Greater (a>b)
-4.931335,1.5671443,Greater (a>b)
-3.6893969,-3.3118377,Greater (a>b)
-3.4628885,-3.2935612,Greater (a>b)
10.891288,-7.9950194,Less (b>a)
2.7735748,5.604671,Less (b>a)
3.3172858,5.974002,Less (b>a)
9.913019,-7.061485,Less (b>a)
5.272866,1.0780566,Less (b>a)
0.51187474,3.4079216,Less (b>a)
1.620562,1.8771306,Less (b>a)
3.812458,2.697461,Less (b>a)
3.9722736,-1.7975519,Less (b>a)
2.6338644,4.7042155,Less (b>a)
3.018927,3.677441,Less (b>a)
2.4533925,3.8770056,Less (b>a)
0.4940354,1.7980984,Less (b>a)
1.5548946,4.6656694,Less (b>a)
4.120899,2.9534023,Less (b>a)
9.223943,-4.2631936,Less (b>a)
10.266264,-1.985331,Less (b>a)
5.867997,-1.7738253,Less (b>a)
2.2514,7.5084953,Less (b>a)
3.619824,0.99642706,Less (b>a)
6.9104266,1.8858426,Less (b>a)
-0.005210701,4.0981793,Less (b>a)
5.8499227,-5.999443,Less (b>a)
6.631335,2.006272,Less (b>a)
4.0843015,3.9831944,Less (b>a)
2.0356555,3.291161,Less (b>a)
0.73848987,3.908956,Less (b>a)
6.258478,2.6099696,Less (b>a)
4.3784943,-0.5448976,Less (b>a)
2.5939784,4.2857437,Less (b>a)
3.3652658,3.5088468,Less (b>a)
4.4327607,1.0937381,Less (b>a)
5.273473,2.4842412,Less (b>a)
