PC1,PC2,Class
0.18466079,-0.11968239,Greater (a>b)
0.5438301,-0.07882373,Greater (a>b)
0.5223691,-0.26806778,Greater (a>b)
0.0055221184,-0.20068051,Greater (a>b)
0.9817393,0.14680801,Greater (a>b)
0.48390067,-0.2876842,Greater (a>b)
0.6717804,-0.0312951,Greater (a>b)
0.5979177,-0.0590909,Greater (a>b)
1.0793,0.18107045,Greater (a>b)
1.071299,0.12633252,Greater (a>b)
0.91464424,0.041509032,Greater (a>b)
0.5745601,-0.20079078,Greater (a>b)
0.58172697,-0.17769368,Greater (a>b)
0.63458514,-0.111060046,Greater (a>b)
0.96107125,0.049879618,Greater (a>b)
0.94067353,0.1762963,Greater (a>b)
0.2885317,-0.13800941,Greater (a>b)
0.97297287,0.20799147,Greater (a>b)
0.6796821,-0.09097837,Greater (a>b)
0.6584503,-0.07742039,Greater (a>b)
0.5110684,-0.21468318,Greater (a>b)
0.81871635,-0.04257336,Greater (a>b)
0.1064172,-0.26417232,Greater (a>b)
0.71518993,-0.044703394,Greater (a>b)
0.6904957,-0.014748359,Greater (a>b)
0.7525205,-0.045348123,Greater (a>b)
0.6070916,-0.20425443,Greater (a>b)
0.8541323,0.08453191,Greater (a>b)
1.0499406,0.16590856,Greater (a>b)
0.7948082,-0.043503027,Greater (a>b)
0.86833775,-0.035279725,Greater (a>b)
0.42849037,-0.24156953,Greater (a>b)
0.8641343,0.035218067,Greater (a>b)
0.5297833,-0.22356087,Greater (a>b)
0.5475508,-0.04965204,Greater (a>b)
0.81853884,0.028389145,Greater (a>b)
0.9636934,0.10951884,Greater (a>b)
0.702441,-0.055221926,Greater (a>b)
1.0634929,0.11615261,Greater (a>b)
0.7883868,-0.044691343,Greater (a>b)
0.769898,-0.16271831,Greater (a>b)
0.5694367,-0.09602674,Greater (a>b)
0.8266056,-0.01594822,Greater (a>b)
0.5797781,0.037211075,Greater (a>b)
0.39689142,-0.2602569,Greater (a>b)
0.54325783,-0.23812899,Greater (a>b)
0.90991384,0.018896665,Greater (a>b)
0.7792537,-0.0010723204,Greater (a>b)
0.669778,-0.032234218,Greater (a>b)
0.8503754,0.082340464,Greater (a>b)
0.6664646,-0.14125709,Greater (a>b)
1.090996,0.2627543,Greater (a>b)
0.6768335,-0.14483699,Greater (a>b)
0.530132,-0.0845884,Greater (a>b)
0.6556767,-0.0900959,Greater (a>b)
0.346768,-0.30509248,Greater (a>b)
1.1856409,0.29490268,Greater (a>b)
0.49277222,-0.22270131,Greater (a>b)
0.70528215,-0.047244202,Greater (a>b)
1.0189624,0.12570378,Greater (a>b)
0.7163135,-0.037955634,Greater (a>b)
0.6428042,-0.05952823,Greater (a>b)
0.8984552,-0.002494162,Greater (a>b)
0.07963374,-0.2611196,Greater (a>b)
0.825822,-0.014338345,Greater (a>b)
0.90250385,0.025637986,Greater (a>b)
0.07241971,-0.18777813,Greater (a>b)
0.84450555,-0.067703664,Greater (a>b)
1.2481548,0.26130733,Greater (a>b)
0.55780345,-0.12581816,Greater (a>b)
0.77204907,-0.031536262,Greater (a>b)
0.38595703,0.11675669,Greater (a>b)
0.77331203,-0.17464356,Greater (a>b)
0.5456988,-0.16196856,Greater (a>b)
1.1813297,0.25712022,Greater (a>b)
1.3080481,0.34758514,Greater (a>b)
0.790122,-0.03324931,Greater (a>b)
0.73850983,-0.085538276,Greater (a>b)
0.8079254,0.0063532726,Greater (a>b)
0.67953205,-0.1331053,Greater (a>b)
