PC1,PC2,Class
-2.475931,6.7550383,Greater (a>b)
-3.9488487,-0.33773097,Greater (a>b)
-3.908275,-0.09865499,Greater (a>b)
-3.3513532,6.546617,Greater (a>b)
-4.7390304,-1.1408772,Greater (a>b)
-2.7594635,-0.86612946,Greater (a>b)
-2.9116518,-1.3109738,Greater (a>b)
0.51668257,-0.21563248,Greater (a>b)
-3.1707742,-0.62544334,Greater (a>b)
-4.207248,-0.98169416,Greater (a>b)
-2.3169968,-0.58010185,Greater (a>b)
-4.60479,0.07429053,Greater (a>b)
-3.661702,-1.5691737,Greater (a>b)
-2.2671502,-0.45992082,Greater (a>b)
-4.521781,-0.89567196,Greater (a>b)
-4.4327855,1.1335918,Greater (a>b)
-4.8279996,5.4795976,Greater (a>b)
-3.20446,-1.4414886,Greater (a>b)
-1.5241183,-1.0526024,Greater (a>b)
-3.8135297,-0.23446484,Greater (a>b)
-4.0502367,-0.16010316,Greater (a>b)
-3.3938165,-0.888274,Greater (a>b)
-3.2602627,4.7181115,Greater (a>b)
-3.5197039,0.7145359,Greater (a>b)
-3.2165792,0.92684203,Greater (a>b)
-2.7182822,-2.2253757,Greater (a>b)
-2.519645,-0.5121575,Greater (a>b)
-4.471606,-1.389172,Greater (a>b)
-4.7155385,-0.36885887,Greater (a>b)
-2.4285786,-1.1442254,Greater (a>b)
-4.992422,-0.70687973,Greater (a>b)
-3.035067,-0.596324,Greater (a>b)
-5.1516256,-1.1231855,Greater (a>b)
-5.1994853,-1.4792576,Greater (a>b)
-4.936508,4.66582,Greater (a>b)
-3.6372743,0.21815024,Greater (a>b)
-4.3607426,-1.413819,Greater (a>b)
-3.642475,-0.37312382,Greater (a>b)
-4.5075064,-0.34680837,Greater (a>b)
-3.9958956,0.34417668,Greater (a>b)
-2.7541394,-0.45854324,Greater (a>b)
-5.575587,-0.07264018,Greater (a>b)
-2.4062314,0.0015191002,Greater (a>b)
-5.3322883,5.966552,Greater (a>b)
-3.9623418,-1.1026262,Greater (a>b)
-2.6196234,0.2526366,Greater (a>b)
-4.117533,-0.58652484,Greater (a>b)
-5.4139633,0.47703186,Greater (a>b)
-3.871204,0.159454,Greater (a>b)
-2.728535,-0.02639283,Greater (a>b)
-4.5065637,-1.835498,Greater (a>b)
-2.7607205,-1.0673875,Greater (a>b)
-3.477209,-0.1504878,Greater (a>b)
