PC1,PC2,Class
-0.026862944,0.0003750615,Greater (a>b)
0.015483071,0.0015148944,Greater (a>b)
0.017094499,0.0014886459,Greater (a>b)
-0.0052397433,0.002905802,Greater (a>b)
-0.023776311,0.0007995431,Greater (a>b)
-0.004606598,-0.0009340917,Greater (a>b)
0.0013267662,-5.6430737e-05,Greater (a>b)
0.014986203,0.0009950692,Greater (a>b)
-0.019029403,0.0035570383,Greater (a>b)
0.014733846,0.0011746152,Greater (a>b)
0.006717469,-0.0031208922,Greater (a>b)
-0.01736769,-0.007590168,Greater (a>b)
0.009181404,-0.0017780694,Greater (a>b)
0.0034820694,0.00027647286,Greater (a>b)
0.0023548186,0.0022182208,Greater (a>b)
-0.0062078545,-0.0011233574,Greater (a>b)
-0.00899964,0.00092351326,Greater (a>b)
0.00014890304,0.0025151444,Greater (a>b)
-0.0032138205,0.00048690033,Greater (a>b)
0.0027783602,-0.0048924293,Greater (a>b)
-0.010880196,-0.00567097,Greater (a>b)
0.009803166,-0.001358971,Greater (a>b)
-0.021844592,0.003809053,Greater (a>b)
-0.010225688,0.002359847,Greater (a>b)
0.00492922,0.0015233023,Greater (a>b)
0.008854406,-0.001069397,Greater (a>b)
0.0017756533,-0.0065129525,Greater (a>b)
-0.00847204,0.003142121,Greater (a>b)
-0.004003181,0.0027110712,Greater (a>b)
0.01737946,0.0015474454,Greater (a>b)
-0.013915736,-0.0010151509,Greater (a>b)
-0.016001157,0.0013247093,Greater (a>b)
0.004448367,-0.0038530056,Greater (a>b)
-0.007891421,0.002691042,Greater (a>b)
-0.017907832,-0.0041141785,Greater (a>b)
0.0017952331,-0.0006736108,Greater (a>b)
-0.019172115,0.0032343369,Greater (a>b)
0.0074723135,0.0022426057,Greater (a>b)
-0.0046665366,0.0027190202,Greater (a>b)
-0.0029039327,0.0020472796,Greater (a>b)
0.008021416,0.0023288995,Greater (a>b)
0.00016494219,-0.006368938,Greater (a>b)
0.017352317,0.001603021,Greater (a>b)
-0.010141336,-1.3613662e-05,Greater (a>b)
0.012393672,0.0013719227,Greater (a>b)
-0.019590586,0.0034671943,Greater (a>b)
0.016798567,0.001646222,Greater (a>b)
-0.0003122548,-0.00064034987,Greater (a>b)
0.0003179391,-0.0009090628,Greater (a>b)
-0.0024276704,0.0016467026,Greater (a>b)
0.011820669,-0.0006767065,Greater (a>b)
-0.0024315007,-0.00023408377,Greater (a>b)
-0.0009127991,-0.0021128312,Greater (a>b)
0.007285612,-0.002962118,Greater (a>b)
0.0046116128,-0.004193199,Greater (a>b)
0.011905775,-0.00064126076,Greater (a>b)
0.006662589,-0.001407658,Greater (a>b)
0.017111456,0.0014842785,Greater (a>b)
-0.0069965,0.0024183874,Greater (a>b)
-0.013990715,-0.0064068614,Greater (a>b)
0.017220078,0.0014627028,Greater (a>b)
0.016949365,0.0016104692,Greater (a>b)
0.017138332,0.0016244722,Greater (a>b)
-0.016958449,0.000776945,Greater (a>b)
-0.013978721,-4.440601e-05,Greater (a>b)
0.0015154277,0.0021304158,Greater (a>b)
-0.0128608765,0.0028515116,Greater (a>b)
-0.005022977,0.0026036224,Greater (a>b)
-0.012234656,0.0005647118,Greater (a>b)
-0.0009029659,-0.0027811017,Greater (a>b)
0.011860762,-0.00057816895,Greater (a>b)
-0.0037370175,-0.00039127015,Greater (a>b)
-0.00091442943,-0.0070476006,Greater (a>b)
-0.026349274,-0.0028696593,Greater (a>b)
-0.011284116,0.003232762,Greater (a>b)
0.00091836724,0.001937228,Greater (a>b)
0.006261399,-0.003875191,Greater (a>b)
0.01562283,0.0015295376,Greater (a>b)
-0.016124664,-0.003365223,Greater (a>b)
0.009817054,-0.0027729783,Greater (a>b)
0.016931906,0.0019980597,Greater (a>b)
0.008182869,-0.0030207376,Greater (a>b)
-0.009575167,0.0024435336,Greater (a>b)
-0.004782005,-0.0015384854,Greater (a>b)
-0.00092262396,0.0017117126,Greater (a>b)
-0.006897561,0.0025286677,Greater (a>b)
0.0008205834,0.0021094128,Greater (a>b)
0.010710025,-0.0007828345,Greater (a>b)
0.0028986149,-0.0037252593,Greater (a>b)
0.0013698296,0.0015112816,Greater (a>b)
-0.0019249917,-0.0031170927,Greater (a>b)
-0.009354241,0.002644376,Greater (a>b)
0.010514788,-0.0007231531,Greater (a>b)
-9.78679e-05,0.00011911004,Greater (a>b)
-0.004421209,0.0025223729,Greater (a>b)
0.0038492295,-0.0003879526,Greater (a>b)
0.012368088,-0.0009974185,Greater (a>b)
0.004559239,0.0022448592,Greater (a>b)
-0.001605084,2.0837628e-05,Greater (a>b)
0.013099922,0.0015515703,Greater (a>b)
-0.019789757,0.0009560838,Less (b>a)
0.014176862,0.0014910497,Less (b>a)
0.017214725,0.0015646549,Less (b>a)
-0.005247726,0.002845256,Less (b>a)
-0.02095761,0.0007135322,Less (b>a)
0.0037703752,-0.00035237515,Less (b>a)
-0.0064645936,-0.00071090786,Less (b>a)
0.015535796,0.0010305024,Less (b>a)
-0.014501248,0.0032927378,Less (b>a)
0.01586006,0.0011438316,Less (b>a)
0.0026185603,-0.004851392,Less (b>a)
-0.012456572,-0.008767078,Less (b>a)
0.010330872,-0.0007495758,Less (b>a)
-0.004986077,-0.00039549134,Less (b>a)
0.005536173,0.0019818293,Less (b>a)
-0.0006337274,-0.00029454762,Less (b>a)
-0.010786424,1.3429064e-05,Less (b>a)
0.0029223189,0.0022953819,Less (b>a)
0.0014106642,-0.0008480291,Less (b>a)
0.005147342,-0.003073524,Less (b>a)
-0.005110399,-0.0049956576,Less (b>a)
0.009826161,-0.0010247603,Less (b>a)
-0.03269568,0.0043268674,Less (b>a)
-0.010525648,0.0021537275,Less (b>a)
-0.0012715742,0.0016122732,Less (b>a)
0.01048903,-0.0008410386,Less (b>a)
0.0030905732,-0.005898711,Less (b>a)
-0.0014369664,0.0027620848,Less (b>a)
-0.0059553245,0.002855769,Less (b>a)
0.01736679,0.0016407195,Less (b>a)
-0.013990991,0.0007971825,Less (b>a)
-0.006412183,0.00039698713,Less (b>a)
0.006333949,-0.0032209593,Less (b>a)
-0.0063054333,0.0026785,Less (b>a)
-0.012791607,-0.001526069,Less (b>a)
-0.0032503724,-0.00037981707,Less (b>a)
-0.013529589,0.00294029,Less (b>a)
0.003450416,0.002359918,Less (b>a)
-0.008089726,0.0029491934,Less (b>a)
0.004095047,0.0017818108,Less (b>a)
0.0013110879,0.0026471287,Less (b>a)
0.0018110557,-0.005922865,Less (b>a)
0.017392918,0.0015410258,Less (b>a)
-0.009205569,0.00031441628,Less (b>a)
0.012822851,0.0015362712,Less (b>a)
-0.014193296,0.0032065546,Less (b>a)
0.01689127,0.0015644473,Less (b>a)
-0.0054926206,0.00059585593,Less (b>a)
-0.0021800364,-0.0004828641,Less (b>a)
0.0015129872,0.0015400713,Less (b>a)
0.011928936,-0.0004616416,Less (b>a)
0.00046379617,-0.0007940507,Less (b>a)
-0.0028345776,-0.00022449838,Less (b>a)
