PC1,PC2,Class
-0.21137516,-0.21584263,Greater (a>b)
-0.14765325,-0.010843224,Greater (a>b)
-0.2035218,0.029324468,Greater (a>b)
-0.15007092,-0.10864802,Greater (a>b)
-0.2622849,-0.10762724,Greater (a>b)
-0.13135146,0.08310146,Greater (a>b)
-0.18615818,0.06261731,Greater (a>b)
-0.17649217,0.09152262,Greater (a>b)
-0.12902041,0.113570556,Greater (a>b)
-0.13472435,0.14039767,Greater (a>b)
-0.083335005,0.07324323,Greater (a>b)
-0.22541703,0.09728409,Greater (a>b)
-0.089438476,0.15621188,Greater (a>b)
-0.23598936,-0.03539191,Greater (a>b)
-0.1444785,0.026958385,Greater (a>b)
-0.155649,-0.045664202,Greater (a>b)
-0.31499812,-0.28916597,Greater (a>b)
-0.096974134,-0.032538418,Greater (a>b)
-0.06651558,-0.16360183,Greater (a>b)
-0.17022042,0.09640449,Greater (a>b)
-0.24057643,0.019717393,Greater (a>b)
-0.13992852,0.062568314,Greater (a>b)
-0.1679593,0.1115895,Greater (a>b)
-0.08766329,0.17012002,Greater (a>b)
-0.07576094,0.08492237,Greater (a>b)
-0.20040636,0.045581747,Greater (a>b)
-0.18702832,0.04993935,Greater (a>b)
-0.13074996,0.03248915,Greater (a>b)
-0.12789392,0.10118775,Greater (a>b)
-0.1726501,0.08124911,Greater (a>b)
-0.24992722,-0.11062045,Greater (a>b)
-0.24228543,-0.04674916,Greater (a>b)
-0.15566427,0.105118334,Greater (a>b)
-0.19441134,0.08584005,Greater (a>b)
-0.32725945,-0.14921507,Greater (a>b)
-0.12392825,0.12074399,Greater (a>b)
-0.08443469,0.10197199,Greater (a>b)
-0.12576741,0.09144521,Greater (a>b)
-0.1285494,0.12248846,Greater (a>b)
-0.24867672,0.0035230918,Greater (a>b)
-0.23036838,-0.09521769,Greater (a>b)
-0.21428193,0.05939814,Greater (a>b)
-0.10307782,0.013454192,Greater (a>b)
-0.18066545,-0.1472747,Greater (a>b)
-0.19639869,-0.002058063,Greater (a>b)
-0.15860012,0.1303159,Greater (a>b)
