Head,LogitDiff
Layer26Head31,-0.010312184691429138
Layer26Head1,-0.010338926687836647
Layer23Head6,-0.010346967726945877
Layer12Head31,-0.01035603042691946
Layer28Head29,-0.01036852691322565
Layer13Head14,-0.010369077324867249
Layer17Head3,-0.010369332507252693
Layer16Head6,-0.010381931439042091
Layer10Head24,-0.010415134951472282
Layer12Head4,-0.010415679775178432
Layer16Head14,-0.01044312585145235
Layer25Head13,-0.010464333929121494
Layer23Head16,-0.010470092296600342
Layer11Head30,-0.01047033816576004
Layer25Head29,-0.01047305017709732
Layer20Head13,-0.010477107018232346
Layer26Head8,-0.010495837777853012
Layer9Head9,-0.010524533689022064
Layer31Head22,-0.010548161342740059
Layer31Head13,-0.010550685226917267
Layer29Head20,-0.01056965347379446
Layer28Head7,-0.01057074312120676
Layer25Head22,-0.010571829974651337
Layer23Head3,-0.010583458468317986
Layer13Head6,-0.010584919713437557
Layer9Head20,-0.010589022189378738
Layer23Head1,-0.010596606880426407
Layer24Head28,-0.01059689186513424
Layer8Head10,-0.010610193014144897
Layer11Head9,-0.010610520839691162
Layer29Head9,-0.010644299909472466
Layer23Head12,-0.010649150237441063
Layer19Head2,-0.010691192001104355
Layer7Head8,-0.010701103135943413
Layer25Head24,-0.010722540318965912
Layer28Head16,-0.01072542741894722
Layer31Head18,-0.010725881904363632
Layer9Head8,-0.010727034881711006
Layer10Head20,-0.01072748377919197
Layer30Head18,-0.010733375325798988
Layer19Head15,-0.010738620534539223
Layer14Head8,-0.01075263787060976
Layer28Head23,-0.01078218873590231
Layer6Head20,-0.010782832279801369
Layer6Head6,-0.010794038884341717
Layer24Head6,-0.010795846581459045
Layer17Head19,-0.010797776281833649
Layer10Head11,-0.010802196338772774
Layer6Head17,-0.010803034529089928
Layer9Head27,-0.010809684172272682
Layer27Head31,-0.01081035379320383
Layer8Head29,-0.010816028341650963
Layer17Head11,-0.010825050063431263
Layer11Head26,-0.010829159058630466
Layer29Head29,-0.010829891078174114
Layer15Head15,-0.01083606667816639
Layer8Head18,-0.01084013283252716
Layer9Head1,-0.010848295874893665
Layer6Head9,-0.010853605344891548
Layer6Head14,-0.010853728279471397
Layer17Head9,-0.01086706854403019
Layer22Head30,-0.01087127160280943
Layer31Head10,-0.01087213959544897
Layer30Head16,-0.010876775719225407
Layer22Head27,-0.010877790860831738
Layer7Head3,-0.010881977155804634
Layer22Head31,-0.010890686884522438
Layer10Head21,-0.0108939278870821
Layer10Head27,-0.01089550368487835
Layer10Head4,-0.010901892557740211
Layer6Head5,-0.01090594194829464
Layer21Head23,-0.010908596217632294
Layer7Head7,-0.010911349207162857
Layer10Head0,-0.010912180878221989
Layer25Head30,-0.010918255895376205
Layer17Head30,-0.010920323431491852
Layer7Head21,-0.010922268964350224
Layer22Head8,-0.01092651579529047
Layer15Head24,-0.010941929183900356
Layer16Head8,-0.010953608900308609
Layer25Head6,-0.01095961220562458
Layer22Head4,-0.010967651382088661
Layer8Head31,-0.010968348011374474
Layer8Head24,-0.010984842665493488
Layer26Head7,-0.010984912514686584
Layer7Head29,-0.010986368171870708
Layer10Head30,-0.010986384004354477
Layer22Head10,-0.010988831520080566
Layer18Head12,-0.010995197109878063
Layer10Head10,-0.011001089587807655
Layer21Head21,-0.011003722436726093
Layer9Head30,-0.011009392328560352
Layer8Head12,-0.011012318544089794
Layer11Head11,-0.011015404015779495
Layer5Head1,-0.011015534400939941
Layer7Head17,-0.011016640812158585
Layer24Head31,-0.01102040708065033
Layer22Head9,-0.01102879922837019
Layer19Head3,-0.011030469089746475
Layer19Head27,-0.011034637689590454
Layer23Head21,-0.011035255156457424
Layer5Head28,-0.011040881276130676
Layer20Head25,-0.011056700721383095
Layer4Head15,-0.011057482101023197
Layer26Head30,-0.011068323627114296
Layer25Head0,-0.011069482192397118
Layer11Head2,-0.011078939773142338
Layer20Head23,-0.011079991236329079
Layer28Head27,-0.011081922799348831
Layer6Head30,-0.011082686483860016
Layer6Head28,-0.011089394800364971
Layer6Head15,-0.011091764084994793
Layer5Head7,-0.01109333522617817
Layer17Head10,-0.011095218360424042
Layer17Head26,-0.011100763455033302
Layer18Head18,-0.011103539727628231
Layer12Head25,-0.011129755526781082
Layer28Head24,-0.011132422834634781
Layer15Head19,-0.011133229359984398
Layer23Head23,-0.011142725124955177
Layer6Head24,-0.011149785481393337
Layer26Head6,-0.01115026418119669
Layer24Head19,-0.011152293533086777
Layer13Head18,-0.011158055625855923
Layer18Head2,-0.011159972287714481
Layer10Head7,-0.011166585609316826
Layer20Head7,-0.01118062250316143
Layer8Head8,-0.011181654408574104
Layer17Head8,-0.01118200272321701
Layer25Head15,-0.01118374615907669
Layer24Head7,-0.011184782721102238
Layer10Head8,-0.011185260489583015
Layer5Head16,-0.011191262863576412
Layer24Head8,-0.011192061007022858
Layer8Head23,-0.0111952293664217
Layer25Head1,-0.011195870116353035
Layer20Head27,-0.011195874772965908
Layer8Head9,-0.011197894811630249
Layer23Head15,-0.01120181567966938
Layer19Head7,-0.011203345842659473
Layer7Head4,-0.01120532676577568
Layer30Head11,-0.011205542832612991
Layer13Head3,-0.011207525618374348
Layer23Head26,-0.011217235587537289
Layer11Head18,-0.011218888685107231
Layer8Head6,-0.011219272390007973
Layer31Head30,-0.011221402324736118
Layer19Head6,-0.011222632601857185
Layer9Head14,-0.01122373528778553
Layer6Head8,-0.011233222670853138
Layer27Head1,-0.011233346536755562
Layer28Head22,-0.011234482750296593
Layer13Head2,-0.011234713718295097
Layer3Head17,-0.011235537938773632
Layer9Head3,-0.011237747967243195
Layer4Head11,-0.011239365674555302
Layer11Head6,-0.011242581531405449
Layer8Head4,-0.011244002729654312
Layer4Head8,-0.011249379254877567
Layer24Head4,-0.011252359487116337
Layer3Head30,-0.011253440752625465
Layer11Head1,-0.011254483833909035
Layer17Head17,-0.011255739256739616
Layer24Head12,-0.01126049179583788
Layer19Head20,-0.01126097422093153
Layer23Head2,-0.011268023401498795
Layer6Head13,-0.011269859969615936
Layer10Head29,-0.011274429038167
Layer7Head28,-0.01128404401242733
Layer29Head27,-0.011284352280199528
Layer24Head23,-0.011284615844488144
Layer25Head17,-0.01128663495182991
Layer2Head19,-0.01128670945763588
Layer20Head4,-0.011286861263215542
Layer21Head29,-0.011287030763924122
Layer22Head22,-0.011288144625723362
Layer5Head9,-0.011288251727819443
Layer16Head10,-0.011290455237030983
Layer11Head7,-0.011292031034827232
Layer9Head17,-0.011293280869722366
Layer12Head2,-0.011293904855847359
Layer5Head4,-0.011293938383460045
Layer6Head18,-0.011294829659163952
Layer29Head12,-0.011295088566839695
Layer10Head22,-0.011296270415186882
Layer29Head15,-0.011296859011054039
Layer6Head3,-0.011297011747956276
Layer25Head14,-0.011298218742012978
Layer10Head16,-0.011298288591206074
Layer8Head21,-0.01129859033972025
Layer23Head27,-0.011300070211291313
Layer8Head19,-0.011303938925266266
Layer31Head17,-0.011306742206215858
Layer9Head19,-0.011307129636406898
Layer2Head2,-0.011311301030218601
Layer5Head24,-0.01131279207766056
Layer4Head9,-0.011315940879285336
Layer27Head27,-0.011319488286972046
Layer7Head23,-0.011321108788251877
Layer27Head19,-0.01132581289857626
Layer3Head12,-0.011326488107442856
Layer30Head5,-0.011327508836984634
Layer4Head25,-0.01132934633642435
Layer11Head28,-0.011329412460327148
Layer10Head6,-0.011335495859384537
Layer21Head15,-0.011337041854858398
Layer16Head22,-0.011337317526340485
Layer2Head4,-0.011338407173752785
Layer2Head13,-0.011338451877236366
Layer20Head20,-0.011340023949742317
Layer16Head7,-0.011341316625475883
Layer6Head1,-0.011342046782374382
Layer18Head6,-0.011344322003424168
Layer27Head16,-0.011344797909259796
Layer15Head28,-0.011345604434609413
Layer26Head29,-0.011345824226737022
Layer2Head6,-0.011347047984600067
Layer3Head19,-0.011347825638949871
Layer30Head4,-0.011348103173077106
Layer4Head17,-0.011349625885486603
Layer7Head15,-0.011349756270647049
Layer5Head13,-0.011354539543390274
Layer4Head16,-0.011355527676641941
Layer10Head18,-0.011356480419635773
Layer5Head12,-0.011356815695762634
Layer23Head19,-0.011359451338648796
Layer24Head1,-0.011360079981386662
Layer3Head28,-0.011360352858901024
Layer21Head20,-0.011361025273799896
Layer29Head5,-0.01136134471744299
Layer7Head25,-0.011365124024450779
Layer7Head19,-0.011365799233317375
Layer12Head19,-0.011366608552634716
Layer3Head21,-0.011366738006472588
Layer1Head22,-0.011367040686309338
Layer23Head13,-0.011368409730494022
Layer20Head6,-0.011370879597961903
Layer10Head15,-0.011373205110430717
Layer25Head3,-0.011375008150935173
Layer27Head24,-0.011375905945897102
Layer3Head25,-0.011377300135791302
Layer10Head3,-0.011378221213817596
Layer19Head19,-0.011378341354429722
Layer4Head24,-0.011381787247955799
Layer2Head18,-0.011381835676729679
Layer3Head14,-0.011382131837308407
Layer9Head16,-0.011382668279111385
Layer20Head18,-0.011382903903722763
Layer3Head1,-0.011383378878235817
Layer29Head0,-0.011383667588233948
Layer9Head29,-0.011384241282939911
Layer29Head1,-0.011384706012904644
Layer7Head5,-0.011386895552277565
Layer4Head30,-0.011387575417757034
Layer18Head13,-0.011389841325581074
Layer9Head6,-0.011391391977667809
Layer8Head25,-0.011392087675631046
Layer21Head11,-0.011393658816814423
Layer1Head10,-0.011393689550459385
Layer3Head8,-0.011394891887903214
Layer3Head23,-0.011396555230021477
Layer29Head6,-0.01139723788946867
Layer3Head4,-0.011397527530789375
Layer24Head0,-0.011399991810321808
Layer29Head3,-0.011400294490158558
Layer3Head5,-0.011400536634027958
Layer7Head22,-0.011400886811316013
Layer5Head8,-0.011401036754250526
Layer4Head0,-0.011402096599340439
Layer19Head23,-0.011402564123272896
Layer21Head24,-0.011405420489609241
Layer5Head14,-0.011405933648347855
Layer28Head1,-0.011405978351831436
Layer3Head7,-0.011406265199184418
Layer2Head12,-0.011408604681491852
Layer2Head16,-0.011408699676394463
Layer22Head5,-0.011409098282456398
Layer3Head2,-0.011410782113671303
Layer4Head20,-0.011411271058022976
Layer4Head4,-0.011411287821829319
Layer31Head29,-0.01141153834760189
Layer1Head4,-0.011411732994019985
Layer3Head11,-0.011412697844207287
Layer6Head12,-0.01141352578997612
Layer1Head3,-0.01141384243965149
Layer1Head16,-0.011414074338972569
Layer5Head26,-0.011417418718338013
Layer2Head1,-0.011417555622756481
Layer30Head17,-0.0114175695925951
Layer23Head18,-0.011418487876653671
Layer1Head26,-0.011421692557632923
Layer26Head4,-0.011421908624470234
Layer2Head22,-0.011422298848628998
Layer22Head7,-0.011423400603234768
Layer12Head13,-0.0114240488037467
Layer24Head30,-0.011424627155065536
Layer2Head30,-0.011425487697124481
Layer12Head20,-0.011425822973251343
Layer22Head20,-0.011426156386733055
Layer22Head25,-0.011426336131989956
Layer1Head9,-0.0114273801445961
Layer3Head29,-0.0114275012165308
Layer4Head14,-0.011427778750658035
Layer2Head0,-0.011428149417042732
Layer1Head7,-0.011428454890847206
Layer0Head14,-0.011428603902459145
Layer1Head15,-0.011428659781813622
Layer5Head22,-0.011429515667259693
Layer26Head24,-0.011429735459387302
Layer7Head1,-0.011429950594902039
Layer2Head28,-0.011430373415350914
Layer4Head27,-0.011430463753640652
Layer26Head25,-0.011430501937866211
Layer1Head8,-0.011431309394538403
Layer1Head1,-0.011431774124503136
Layer26Head5,-0.011431816034018993
Layer29Head18,-0.011431907303631306
Layer2Head15,-0.011432264931499958
Layer0Head21,-0.011432466097176075
Layer0Head24,-0.011432484723627567
Layer5Head10,-0.011432941071689129
Layer4Head19,-0.011432953178882599
Layer2Head23,-0.011433294042944908
Layer0Head6,-0.011433513835072517
Layer8Head16,-0.01143358089029789
Layer0Head15,-0.011433802545070648
Layer29Head2,-0.01143391989171505
Layer0Head13,-0.011434243060648441
Layer1Head13,-0.011434406042098999
Layer1Head27,-0.011434727348387241
Layer3Head3,-0.011434778571128845
Layer0Head4,-0.011435046792030334
Layer0Head2,-0.01143506821244955
Layer0Head27,-0.011435381136834621
Layer0Head5,-0.011435581371188164
Layer0Head22,-0.011435694992542267
Layer0Head30,-0.011435884051024914
Layer0Head25,-0.011435894295573235
Layer0Head31,-0.01143591571599245
Layer0Head17,-0.01143600046634674
Layer2Head8,-0.01143612340092659
Layer0Head29,-0.011436155065894127
Layer2Head21,-0.011436324566602707
Layer0Head16,-0.011436683125793934
Layer0Head3,-0.011436836794018745
Layer0Head20,-0.011436937376856804
Layer0Head9,-0.011437393724918365
Layer0Head28,-0.01143743097782135
Layer0Head8,-0.011437465436756611
Layer6Head4,-0.011437724344432354
Layer0Head19,-0.011437859386205673
Layer4Head22,-0.011438442394137383
Layer0Head1,-0.011438494548201561
Layer0Head18,-0.011438620276749134
Layer20Head19,-0.011438882909715176
Layer1Head25,-0.011439081281423569
Layer4Head3,-0.011439141817390919
Layer1Head31,-0.011439155787229538
Layer22Head23,-0.011439237743616104
Layer0Head23,-0.011439836584031582
Layer1Head2,-0.01144002377986908
Layer0Head12,-0.011440235190093517
Layer27Head26,-0.011440396308898926
Layer1Head18,-0.011440733447670937
Layer0Head7,-0.011441628448665142
Layer0Head26,-0.011442036367952824
Layer1Head14,-0.011442895047366619
Layer1Head17,-0.011443251743912697
Layer21Head14,-0.011444482952356339
Layer2Head24,-0.011444952338933945
Layer0Head10,-0.01144506223499775
Layer29Head4,-0.011445725336670876
Layer20Head15,-0.011445939540863037
Layer0Head11,-0.011445960961282253
Layer2Head3,-0.011446253396570683
Layer11Head21,-0.011446751654148102
Layer1Head21,-0.011446923017501831
Layer18Head21,-0.011446927674114704
Layer1Head23,-0.011447044089436531
Layer1Head20,-0.011447501368820667
Layer21Head22,-0.011447589844465256
Layer10Head19,-0.011448225006461143
Layer3Head22,-0.011448420584201813
Layer9Head25,-0.011448532342910767
Layer1Head19,-0.011448802426457405
Layer1Head29,-0.011449931189417839
Layer2Head7,-0.01145055703818798
Layer3Head16,-0.011450987309217453
Layer15Head4,-0.011451364494860172
Layer27Head3,-0.011452674865722656
Layer2Head25,-0.011452754028141499
Layer2Head11,-0.011452787555754185
Layer6Head10,-0.011453155428171158
Layer1Head5,-0.011453317478299141
Layer10Head14,-0.011453859508037567
Layer19Head17,-0.011454089544713497
Layer7Head11,-0.011454851366579533
Layer9Head7,-0.011454930528998375
Layer16Head11,-0.011455499567091465
Layer5Head25,-0.0114585030823946
Layer6Head27,-0.011458629742264748
Layer2Head31,-0.011459577828645706
Layer30Head7,-0.011460233479738235
Layer18Head11,-0.011461090296506882
Layer20Head21,-0.011461414396762848
Layer26Head26,-0.011461694724857807
Layer3Head9,-0.01146265771239996
Layer29Head19,-0.011463116854429245
Layer5Head2,-0.011463603936135769
Layer3Head10,-0.011463629081845284
Layer19Head26,-0.011463773436844349
Layer1Head30,-0.011463981121778488
Layer1Head0,-0.011464379727840424
Layer5Head21,-0.01146471407264471
Layer31Head16,-0.011465918272733688
Layer4Head31,-0.011466183699667454
Layer2Head10,-0.011466367170214653
Layer4Head18,-0.011466799303889275
Layer17Head12,-0.011466947384178638
Layer16Head9,-0.011467893607914448
Layer2Head27,-0.011467932723462582
Layer12Head3,-0.011468726210296154
Layer2Head29,-0.011469252407550812
Layer5Head23,-0.011469552293419838
Layer1Head6,-0.011470971629023552
Layer1Head24,-0.011471575126051903
Layer2Head9,-0.011472121812403202
Layer8Head1,-0.01147241797298193
Layer25Head8,-0.011472757905721664
Layer4Head1,-0.011473347432911396
Layer24Head2,-0.011474293656647205
Layer19Head25,-0.01147603988647461
Layer10Head1,-0.011476569809019566
Layer6Head25,-0.011478904634714127
Layer1Head12,-0.011479172855615616
Layer19Head24,-0.011481090448796749
Layer31Head8,-0.01148111280053854
Layer23Head17,-0.011481549590826035
Layer28Head14,-0.01148165576159954
Layer3Head24,-0.011482033878564835
Layer2Head17,-0.011482104659080505
Layer4Head29,-0.011484617367386818
Layer18Head9,-0.011487341485917568
Layer26Head28,-0.011487762443721294
Layer29Head13,-0.011488349176943302
Layer3Head20,-0.011489572003483772
Layer28Head12,-0.01149042323231697
Layer19Head29,-0.011491090059280396
Layer5Head27,-0.011492710560560226
Layer23Head10,-0.011493412777781487
Layer4Head2,-0.011493509635329247
Layer5Head20,-0.011494630947709084
Layer5Head6,-0.011494794860482216
Layer6Head23,-0.011494917795062065
Layer11Head0,-0.011495955288410187
Layer4Head28,-0.011496957391500473
Layer29Head7,-0.011501256376504898
Layer8Head27,-0.011501448228955269
Layer22Head21,-0.011502393521368504
Layer7Head16,-0.011503391899168491
Layer4Head7,-0.011503687128424644
Layer21Head13,-0.011504268273711205
Layer8Head26,-0.011505410075187683
Layer3Head15,-0.011506602168083191
Layer10Head12,-0.011509568430483341
Layer31Head19,-0.011511318385601044
Layer19Head30,-0.011511663906276226
Layer8Head17,-0.011513364501297474
Layer27Head10,-0.011513916775584221
Layer9Head26,-0.01151429396122694
Layer3Head0,-0.01151718944311142
Layer9Head15,-0.011517936363816261
Layer24Head21,-0.011518385261297226
Layer4Head21,-0.011520464904606342
Layer0Head0,-0.011521536856889725
Layer29Head14,-0.011522817425429821
Layer14Head15,-0.01152345072478056
Layer1Head11,-0.011524623259902
Layer3Head27,-0.011524767614901066
Layer7Head26,-0.011524859815835953
Layer5Head30,-0.011528261937201023
Layer27Head17,-0.01153121143579483
Layer9Head24,-0.011531565338373184
Layer9Head12,-0.011531747877597809
Layer3Head6,-0.011533300392329693
Layer11Head29,-0.011533357203006744
Layer26Head16,-0.011533927172422409
Layer12Head14,-0.01153661124408245
Layer21Head17,-0.011538885533809662
Layer19Head4,-0.011539277620613575
Layer5Head18,-0.011541635729372501
Layer21Head28,-0.011541968211531639
Layer19Head18,-0.01154249906539917
Layer22Head11,-0.011545431800186634
Layer9Head22,-0.011545790359377861
Layer19Head5,-0.011546505615115166
Layer17Head16,-0.011547265574336052
Layer27Head2,-0.011551838368177414
Layer16Head23,-0.0115548400208354
Layer4Head26,-0.011554966680705547
Layer3Head31,-0.01155779603868723
Layer24Head3,-0.011559166945517063
Layer8Head11,-0.011559439823031425
Layer12Head30,-0.011562803760170937
Layer22Head26,-0.011563200503587723
Layer30Head8,-0.011564228683710098
Layer10Head26,-0.011567549780011177
Layer8Head20,-0.01157347857952118
Layer18Head16,-0.011576198972761631
Layer1Head28,-0.011576440185308456
Layer26Head18,-0.011578433215618134
Layer7Head13,-0.011581114493310452
Layer12Head29,-0.011582262814044952
Layer5Head0,-0.011583161540329456
Layer17Head28,-0.011586273089051247
Layer29Head17,-0.011586706154048443
Layer5Head19,-0.011589214205741882
Layer4Head12,-0.011590606532990932
Layer28Head30,-0.011590668000280857
Layer17Head1,-0.011591363698244095
Layer2Head14,-0.01159275695681572
Layer19Head28,-0.0115934107452631
Layer12Head18,-0.01159440167248249
Layer27Head18,-0.011596493422985077
Layer27Head0,-0.01159788016229868
Layer23Head11,-0.011600841768085957
Layer7Head0,-0.01160211768001318
Layer3Head13,-0.01160445436835289
Layer11Head23,-0.011605496518313885
Layer21Head30,-0.01160572748631239
Layer6Head11,-0.011606186628341675
Layer20Head5,-0.011606432497501373
Layer25Head2,-0.01160794124007225
Layer21Head0,-0.011615399271249771
Layer4Head23,-0.011616259813308716
Layer24Head10,-0.01161704957485199
Layer31Head21,-0.011617538519203663
Layer5Head15,-0.011617743410170078
Layer7Head20,-0.01161950547248125
Layer18Head17,-0.011620163917541504
Layer4Head13,-0.01162022352218628
Layer9Head0,-0.011621035635471344
Layer5Head11,-0.011626340448856354
Layer27Head12,-0.011627255007624626
Layer21Head12,-0.011628665030002594
Layer8Head3,-0.011629749089479446
Layer8Head0,-0.011638588272035122
Layer26Head10,-0.011647079139947891
Layer18Head19,-0.011652001179754734
Layer3Head18,-0.011652763932943344
Layer28Head2,-0.011658476665616035
Layer7Head14,-0.011662963777780533
Layer20Head10,-0.011664771474897861
Layer2Head20,-0.011665333062410355
Layer7Head2,-0.011666872538626194
Layer26Head27,-0.011668123304843903
Layer6Head0,-0.011668139137327671
Layer10Head31,-0.01167057640850544
Layer26Head11,-0.01167287863790989
Layer28Head25,-0.011676212772727013
Layer29Head22,-0.011677909642457962
Layer15Head27,-0.01167940255254507
Layer7Head12,-0.011681638658046722
Layer5Head29,-0.011685711331665516
Layer25Head26,-0.011686701327562332
Layer22Head29,-0.011694509536027908
Layer19Head31,-0.011695681139826775
Layer9Head5,-0.011698173359036446
Layer25Head25,-0.011698423884809017
Layer8Head7,-0.011701893992722034
Layer10Head5,-0.011708689853549004
Layer20Head30,-0.011711169965565205
Layer11Head15,-0.011711806990206242
Layer20Head17,-0.011717838235199451
Layer20Head22,-0.011718077585101128
Layer14Head20,-0.011721523478627205
Layer19Head22,-0.011721971444785595
Layer16Head25,-0.01172324176877737
Layer29Head10,-0.011724204756319523
Layer22Head17,-0.011725927703082561
Layer18Head3,-0.011736249551177025
Layer11Head31,-0.011745383962988853
Layer9Head2,-0.011747263371944427
Layer11Head12,-0.011748195625841618
Layer15Head2,-0.01175353117287159
Layer9Head4,-0.011760025285184383
Layer15Head1,-0.01176157221198082
Layer21Head27,-0.011763080023229122
Layer5Head31,-0.011765972711145878
Layer7Head18,-0.011770621873438358
Layer30Head21,-0.011771425604820251
Layer25Head9,-0.011779512278735638
Layer11Head17,-0.011786069720983505
Layer20Head26,-0.011789178475737572
Layer28Head4,-0.011791730299592018
Layer10Head25,-0.01179453544318676
Layer11Head27,-0.01181417889893055
Layer6Head26,-0.011817900463938713
Layer6Head19,-0.011819442734122276
