PC1,PC2,Class
-2.3603911,-1.1856971,Greater (a>b)
-2.4323502,-0.18465722,Greater (a>b)
-2.8172598,0.7003913,Greater (a>b)
-2.3783967,-0.49821585,Greater (a>b)
-2.7807174,-0.8411204,Greater (a>b)
-2.6837409,-0.010453083,Greater (a>b)
-2.7780216,0.5143164,Greater (a>b)
-2.9434745,0.22393414,Greater (a>b)
-2.5756776,1.2398717,Greater (a>b)
-2.9255743,1.0358293,Greater (a>b)
-2.284583,0.061965708,Greater (a>b)
-3.3383555,0.33917895,Greater (a>b)
-2.5462146,1.050451,Greater (a>b)
-2.8002048,-0.8948333,Greater (a>b)
-2.4980378,0.18759266,Greater (a>b)
-2.2381349,0.36697593,Greater (a>b)
-2.6678782,-2.9459155,Greater (a>b)
-2.0673828,0.34103975,Greater (a>b)
-1.0881004,-2.7884514,Greater (a>b)
-2.8644133,0.5540178,Greater (a>b)
-2.9647765,0.93528324,Greater (a>b)
-2.6634583,-0.17363831,Greater (a>b)
-3.069035,2.0536208,Greater (a>b)
-2.6315236,1.979986,Greater (a>b)
-2.1740658,0.6115426,Greater (a>b)
-2.8270307,0.23384494,Greater (a>b)
-2.8405638,0.7809237,Greater (a>b)
-2.5567162,-0.3044793,Greater (a>b)
-2.5636573,1.1913134,Greater (a>b)
-2.8259354,-0.6196934,Greater (a>b)
-2.7972312,-2.3669713,Greater (a>b)
-3.0038474,-1.0556895,Greater (a>b)
-2.736908,1.3011397,Greater (a>b)
-2.8432553,0.57739115,Greater (a>b)
-3.2364454,-2.3120522,Greater (a>b)
-2.7487967,1.4002674,Greater (a>b)
-2.4836204,0.95011246,Greater (a>b)
-2.551174,0.94365484,Greater (a>b)
-2.6925936,2.0236945,Greater (a>b)
-3.1918473,-1.3970246,Greater (a>b)
-2.7490823,-1.7368402,Greater (a>b)
-3.0193205,0.64239377,Greater (a>b)
-2.1785815,0.25891602,Greater (a>b)
-2.380918,-0.4869742,Greater (a>b)
-2.7051783,-0.3504754,Greater (a>b)
-2.8717742,1.6717554,Greater (a>b)
-2.9177365,-0.0957611,Greater (a>b)
-2.947631,-0.66389346,Greater (a>b)
-3.0499725,1.7022134,Greater (a>b)
-2.3351035,-1.0934466,Greater (a>b)
-2.7352397,0.7501838,Greater (a>b)
-2.4808428,0.20646095,Greater (a>b)
-2.3746831,1.1712112,Greater (a>b)
-1.7698787,0.6946259,Greater (a>b)
-2.9838762,0.57000077,Greater (a>b)
-3.214969,0.5022442,Greater (a>b)
-2.9241457,-1.1030687,Greater (a>b)
-2.003946,-1.0416684,Greater (a>b)
-2.9601622,0.52503973,Greater (a>b)
-2.7231746,-0.5427925,Greater (a>b)
-2.4432929,1.3660698,Greater (a>b)
-2.957099,-2.1334023,Greater (a>b)
-2.6715977,0.9693778,Greater (a>b)
-2.6850517,-1.1035691,Greater (a>b)
-2.7899578,1.368981,Greater (a>b)
-3.127716,0.3949188,Greater (a>b)
-2.5645328,-1.3888148,Greater (a>b)
-2.9486527,-0.089378774,Greater (a>b)
-2.6065044,0.020752048,Greater (a>b)
-2.6962008,0.61044097,Greater (a>b)
-3.2424512,-1.286775,Greater (a>b)
-2.4841287,-0.14318192,Greater (a>b)
-2.624994,-1.3079711,Greater (a>b)
-2.8891015,-0.7867303,Greater (a>b)
-2.5246532,-0.4100743,Greater (a>b)
-2.484578,-0.7418514,Greater (a>b)
-2.497535,-0.32731918,Greater (a>b)
-2.1289062,1.5497979,Greater (a>b)
-3.0621822,-1.4718353,Greater (a>b)
-2.273242,-2.7951257,Greater (a>b)
-2.8806064,0.09091872,Greater (a>b)
-2.8010097,1.7023766,Greater (a>b)
-3.2899299,-1.833362,Greater (a>b)
-2.636685,1.4587518,Greater (a>b)
-2.6062229,0.017463552,Greater (a>b)
-0.1034715,-1.7671199,Greater (a>b)
