PC1,PC2,Class
0.6260602,-0.63406765,Greater (a>b)
0.7153946,0.015801607,Greater (a>b)
0.81018186,0.28192335,Greater (a>b)
0.64206976,-0.78984135,Greater (a>b)
0.79429877,0.0027191793,Greater (a>b)
0.77705294,0.11314955,Greater (a>b)
0.79923147,0.001322299,Greater (a>b)
0.79599345,0.24583712,Greater (a>b)
0.6911967,0.33746186,Greater (a>b)
0.8515498,0.38000354,Greater (a>b)
0.7166893,-0.0347595,Greater (a>b)
0.9297675,0.093393825,Greater (a>b)
0.81391746,0.24514623,Greater (a>b)
0.8200419,-0.079189785,Greater (a>b)
0.71726286,0.14820062,Greater (a>b)
0.6927114,-0.095758095,Greater (a>b)
0.6634014,-0.82003754,Greater (a>b)
0.6120398,0.0116065405,Greater (a>b)
0.3762399,-0.49245957,Greater (a>b)
0.92559767,0.00899057,Greater (a>b)
0.87967795,0.18809232,Greater (a>b)
0.73211527,0.18060985,Greater (a>b)
0.83095646,-0.41588986,Greater (a>b)
0.8735489,0.018604003,Greater (a>b)
0.75694925,-0.081576236,Greater (a>b)
0.76607853,0.27646217,Greater (a>b)
0.82583165,0.21018972,Greater (a>b)
0.65996945,0.1403516,Greater (a>b)
0.71050906,0.21606314,Greater (a>b)
0.7692022,0.017951444,Greater (a>b)
0.7125331,-0.32191324,Greater (a>b)
0.84341216,-0.31419328,Greater (a>b)
0.79429084,0.48174718,Greater (a>b)
0.7183737,0.2629163,Greater (a>b)
0.84245914,-0.59353954,Greater (a>b)
0.810035,0.46273413,Greater (a>b)
0.6989216,0.26651224,Greater (a>b)
0.7193744,0.26396903,Greater (a>b)
0.75891566,0.25989708,Greater (a>b)
0.79688156,-0.45634723,Greater (a>b)
0.79905504,-0.06636556,Greater (a>b)
0.85854936,0.15386046,Greater (a>b)
0.7178698,-0.17531839,Greater (a>b)
0.680877,-0.60150427,Greater (a>b)
0.6836019,-0.1893643,Greater (a>b)
0.78979164,0.31821424,Greater (a>b)
0.8291023,0.278451,Greater (a>b)
0.79248816,0.014575287,Greater (a>b)
0.9393181,0.32793584,Greater (a>b)
0.6321046,-0.11383206,Greater (a>b)
0.71962106,0.2775475,Greater (a>b)
0.62288404,0.0881964,Greater (a>b)
0.77113605,0.32834348,Greater (a>b)
0.6630199,0.13201998,Greater (a>b)
0.8510561,0.1842048,Greater (a>b)
0.9381624,0.029020712,Greater (a>b)
0.92369866,0.030918404,Greater (a>b)
0.57924736,-0.1653924,Greater (a>b)
0.8911178,-0.035071943,Greater (a>b)
0.8022902,-0.085975684,Greater (a>b)
0.72827005,0.3265974,Greater (a>b)
0.7479184,-0.048511624,Greater (a>b)
0.7889538,0.44891787,Greater (a>b)
0.77987975,-0.4086058,Greater (a>b)
0.7780665,0.30577227,Greater (a>b)
0.8454675,0.23581488,Greater (a>b)
0.6303599,-0.88711905,Greater (a>b)
0.8168366,0.09931803,Greater (a>b)
0.7044731,0.19030742,Greater (a>b)
0.77928066,0.21590176,Greater (a>b)
0.8272538,-0.05078758,Greater (a>b)
0.6577325,-0.22861166,Greater (a>b)
0.6498522,-0.123217486,Greater (a>b)
0.8448023,-0.2329121,Greater (a>b)
0.6378449,0.114238895,Greater (a>b)
0.75107384,-0.30978808,Greater (a>b)
0.7188404,0.19836628,Greater (a>b)
0.71970844,0.38380936,Greater (a>b)
0.8582214,-0.35194367,Greater (a>b)
0.6005909,-0.40508363,Greater (a>b)
0.74799174,0.018560613,Greater (a>b)
0.8089709,0.47734058,Greater (a>b)
0.8068453,-0.25564373,Greater (a>b)
0.75547755,0.25853,Greater (a>b)
0.7073905,-0.014440742,Greater (a>b)
0.12322252,-1.0094869,Greater (a>b)
0.71052706,0.16826442,Greater (a>b)
0.760669,0.15209836,Greater (a>b)
0.742147,-0.020264957,Greater (a>b)
0.78112835,0.17135744,Greater (a>b)
0.7545213,0.11987284,Greater (a>b)
0.84967154,0.38641375,Greater (a>b)
0.78431576,0.19654673,Greater (a>b)
0.82952815,0.079097256,Greater (a>b)
0.7935003,-0.33088365,Greater (a>b)
0.75353795,0.12119495,Greater (a>b)
0.80079836,-0.11527453,Greater (a>b)
0.57949525,0.03446722,Greater (a>b)
0.76155514,0.38378167,Greater (a>b)
1.0022329,0.06382973,Greater (a>b)
-0.1081094,-0.38536564,Less (b>a)
-0.7351872,0.04929645,Less (b>a)
-0.75690895,-0.19501776,Less (b>a)
-0.6195512,-0.44152263,Less (b>a)
-1.0735323,0.24159697,Less (b>a)
-0.5973637,-0.06581868,Less (b>a)
-0.75946265,0.096154846,Less (b>a)
-0.69168067,-0.076926574,Less (b>a)
-0.9417059,0.24977252,Less (b>a)
-0.9963374,0.04640631,Less (b>a)
-1.1030667,-0.39143205,Less (b>a)
-0.57927006,-0.15832481,Less (b>a)
-0.67421764,0.11440567,Less (b>a)
-0.9886356,-0.052982524,Less (b>a)
-0.8388589,0.22752537,Less (b>a)
-0.8883503,0.023409257,Less (b>a)
-0.3210746,-0.55911845,Less (b>a)
-0.87019366,-0.10189786,Less (b>a)
-1.128402,-0.39288646,Less (b>a)
-0.78467983,0.14980619,Less (b>a)
-0.52399814,0.19111072,Less (b>a)
-0.76839983,-0.13596334,Less (b>a)
-0.108119205,-0.96100694,Less (b>a)
-0.89392585,-0.27665737,Less (b>a)
-0.7331983,-0.052929725,Less (b>a)
-0.9971397,0.068142,Less (b>a)
-0.78161234,0.12033375,Less (b>a)
-0.6659732,0.52814174,Less (b>a)
-0.8913085,-0.2148619,Less (b>a)
-0.9536897,9.026847e-05,Less (b>a)
-0.850642,-0.04724183,Less (b>a)
-0.5522967,-0.3891951,Less (b>a)
-1.0647897,0.103743464,Less (b>a)
-0.5122496,0.11766232,Less (b>a)
-1.0494314,-0.25467676,Less (b>a)
-0.66781807,0.15159273,Less (b>a)
-1.055556,-0.038432706,Less (b>a)
-0.9556554,0.5537426,Less (b>a)
-1.1965955,-0.08988904,Less (b>a)
-0.6297232,-0.57093024,Less (b>a)
-0.9649939,0.46373823,Less (b>a)
-0.54422194,-0.3544515,Less (b>a)
-0.72755075,0.18026501,Less (b>a)
-0.5049545,-0.45397615,Less (b>a)
-0.8363351,0.12067922,Less (b>a)
-0.7392379,0.005731575,Less (b>a)
-0.91116524,0.3336146,Less (b>a)
-0.94688356,0.09961975,Less (b>a)
-0.7807194,0.30968457,Less (b>a)
-0.59476334,0.21821293,Less (b>a)
-1.0105119,0.0717912,Less (b>a)
-0.75285417,-0.033894375,Less (b>a)
-0.6127981,0.20355152,Less (b>a)
-0.84429514,0.16103321,Less (b>a)
-0.9721246,0.16671678,Less (b>a)
-0.79373974,0.11476019,Less (b>a)
-0.42135364,-0.018859185,Less (b>a)
-0.65054816,0.0049983766,Less (b>a)
