PC1,PC2,Class
-1.8903798,-0.746604,Greater (a>b)
-2.0329962,-0.114682704,Greater (a>b)
-2.3362226,0.47142687,Greater (a>b)
-1.9836954,-0.26244253,Greater (a>b)
-2.209183,-0.626939,Greater (a>b)
-2.2542608,-0.020981805,Greater (a>b)
-2.3055143,0.35112157,Greater (a>b)
-2.434705,0.09114141,Greater (a>b)
-2.186552,0.905208,Greater (a>b)
-2.417653,0.7383208,Greater (a>b)
-1.9167248,0.017076135,Greater (a>b)
-2.7549543,0.22707742,Greater (a>b)
-2.175569,0.7080223,Greater (a>b)
-2.254151,-0.6921222,Greater (a>b)
-2.105205,0.1216898,Greater (a>b)
-1.8589019,0.24044581,Greater (a>b)
-2.047253,-2.1480472,Greater (a>b)
-1.8266522,0.21924552,Greater (a>b)
-0.90147686,-2.1271114,Greater (a>b)
-2.3835506,0.29862148,Greater (a>b)
-2.4874,0.65651137,Greater (a>b)
-2.183995,-0.17127897,Greater (a>b)
-2.5292425,1.5013317,Greater (a>b)
-2.2314346,1.3488742,Greater (a>b)
-1.8741794,0.35444123,Greater (a>b)
-2.3271217,0.17453593,Greater (a>b)
-2.3785064,0.539452,Greater (a>b)
-2.1171055,-0.18819223,Greater (a>b)
-2.2059362,0.8513347,Greater (a>b)
-2.2897284,-0.52432096,Greater (a>b)
-2.1892395,-1.8177347,Greater (a>b)
-2.4245565,-0.83954567,Greater (a>b)
-2.3189864,0.9371178,Greater (a>b)
-2.3435388,0.3761489,Greater (a>b)
-2.479081,-1.6862762,Greater (a>b)
-2.3173761,1.0016412,Greater (a>b)
-2.1216118,0.6947245,Greater (a>b)
-2.1811416,0.70799315,Greater (a>b)
-2.2622385,1.4179316,Greater (a>b)
-2.5265493,-1.117562,Greater (a>b)
-2.2052875,-1.2742194,Greater (a>b)
-2.5199518,0.43307352,Greater (a>b)
-1.8422596,0.16584381,Greater (a>b)
-1.9852271,-0.29088682,Greater (a>b)
-2.1912322,-0.28760728,Greater (a>b)
-2.4086685,1.1319569,Greater (a>b)
-2.3814352,-0.0637118,Greater (a>b)
-2.370993,-0.47704795,Greater (a>b)
-2.5687113,1.1426976,Greater (a>b)
-1.9131126,-0.76184076,Greater (a>b)
-2.2985644,0.5521358,Greater (a>b)
-2.0834024,0.20653892,Greater (a>b)
-2.0431695,0.754541,Greater (a>b)
-1.5770904,0.41271067,Greater (a>b)
-2.4429889,0.36652285,Greater (a>b)
-2.6314921,0.3024722,Greater (a>b)
-2.3189957,-0.75930804,Greater (a>b)
-1.6683208,-0.81526774,Greater (a>b)
-2.451162,0.38538104,Greater (a>b)
-2.2143211,-0.4230202,Greater (a>b)
-2.103238,0.8910679,Greater (a>b)
-2.3145196,-1.5826573,Greater (a>b)
-2.2765737,0.66405845,Greater (a>b)
-2.1471188,-0.74481654,Greater (a>b)
-2.3228588,0.96256876,Greater (a>b)
-2.5641031,0.26088363,Greater (a>b)
-2.0041492,-0.9015473,Greater (a>b)
-2.3983214,-0.07159527,Greater (a>b)
-2.1551328,0.051318254,Greater (a>b)
-2.2528474,0.4047898,Greater (a>b)
-2.551296,-0.9184174,Greater (a>b)
-2.0464168,-0.121468246,Greater (a>b)
-2.1047723,-0.9782231,Greater (a>b)
-2.3269875,-0.5464744,Greater (a>b)
-2.0936763,-0.3303649,Greater (a>b)
-2.0380318,-0.4854405,Greater (a>b)
-2.0840056,-0.23462752,Greater (a>b)
-1.8981495,1.0505944,Greater (a>b)
-2.4225707,-1.1401312,Greater (a>b)
-1.7722657,-2.1455088,Greater (a>b)
-2.3666694,0.01209351,Greater (a>b)
-2.3688295,1.1963161,Greater (a>b)
-2.5438828,-1.353373,Greater (a>b)
-2.2317088,0.9845496,Greater (a>b)
-2.157635,0.045951948,Greater (a>b)
-0.22652361,-1.3064629,Greater (a>b)
-2.2102687,0.6608154,Greater (a>b)
-2.0785828,0.1878032,Greater (a>b)
-2.157506,-0.7647283,Greater (a>b)
-2.3598049,0.0118034035,Greater (a>b)
-2.3039172,-0.17771082,Greater (a>b)
-2.4053943,0.8422531,Greater (a>b)
-2.1088974,-0.009431688,Greater (a>b)
-2.2555816,0.39636263,Greater (a>b)
-2.2531955,-1.4083303,Greater (a>b)
-2.2375436,-0.23774071,Greater (a>b)
-2.3656075,-0.6929063,Greater (a>b)
-2.0373087,-0.22169687,Greater (a>b)
-2.2049158,1.2095965,Greater (a>b)
-2.5966427,0.24967737,Greater (a>b)
0.48115304,0.9546539,Less (b>a)
2.2470272,0.5852948,Less (b>a)
2.7132635,-0.70451546,Less (b>a)
2.259322,-0.81109077,Less (b>a)
2.482291,1.022728,Less (b>a)
1.9722373,0.39525983,Less (b>a)
2.2094116,0.28418556,Less (b>a)
1.9426782,-0.86467457,Less (b>a)
2.499853,0.76562876,Less (b>a)
2.725818,-0.070043944,Less (b>a)
2.660476,-1.1864772,Less (b>a)
2.421418,0.1723167,Less (b>a)
1.815088,-0.04478259,Less (b>a)
2.2715254,-0.1828434,Less (b>a)
2.2190483,0.94968915,Less (b>a)
2.3018436,0.84152806,Less (b>a)
1.2137593,-0.9983682,Less (b>a)
2.8448226,-0.6085498,Less (b>a)
2.7071302,-1.4130903,Less (b>a)
2.7875996,0.5778155,Less (b>a)
1.763824,0.438119,Less (b>a)
2.1219003,-1.2946343,Less (b>a)
0.38308316,-0.7128308,Less (b>a)
3.4032881,-0.80527747,Less (b>a)
2.448158,-0.088621914,Less (b>a)
2.9694102,-0.5746553,Less (b>a)
2.3516266,-0.0035377322,Less (b>a)
1.8262138,1.6564362,Less (b>a)
2.2496803,-0.5869113,Less (b>a)
2.5662642,-0.40077236,Less (b>a)
2.538145,-0.12545149,Less (b>a)
2.0958836,-0.18117009,Less (b>a)
2.836587,-0.110682234,Less (b>a)
