Head,LogitDiff
Layer24Head16,0.5234375
Layer27Head10,0.312744140625
Layer23Head7,0.3096923828125
Layer15Head7,0.250213623046875
Layer38Head16,0.245361328125
Layer9Head16,0.24456787109375
Layer34Head7,0.23382568359375
Layer17Head7,0.22564697265625
Layer14Head16,0.221221923828125
Layer12Head3,0.218597412109375
Layer30Head16,0.216949462890625
Layer22Head7,0.2128448486328125
Layer3Head12,0.20977783203125
Layer13Head3,0.2034759521484375
Layer36Head6,0.2015533447265625
Layer28Head0,0.20062255859375
Layer19Head16,0.199951171875
Layer2Head5,0.1995849609375
Layer37Head14,0.19830322265625
Layer36Head12,0.1980133056640625
Layer30Head2,0.193450927734375
Layer21Head9,0.19287109375
Layer12Head5,0.1920166015625
Layer6Head19,0.1810302734375
Layer9Head6,0.17779541015625
Layer31Head2,0.17755126953125
Layer36Head5,0.174713134765625
Layer28Head1,0.172271728515625
Layer35Head5,0.171539306640625
Layer35Head11,0.17144775390625
Layer36Head14,0.16937255859375
Layer28Head14,0.1669921875
Layer10Head17,0.1663360595703125
Layer14Head0,0.1661376953125
Layer26Head17,0.16595458984375
Layer10Head7,0.1655731201171875
Layer32Head2,0.16534423828125
Layer36Head2,0.1636962890625
Layer38Head0,0.16259765625
Layer22Head15,0.161529541015625
Layer28Head3,0.161376953125
Layer37Head4,0.161163330078125
Layer14Head6,0.1607818603515625
Layer20Head19,0.1602935791015625
Layer6Head2,0.1596832275390625
Layer10Head19,0.1595916748046875
Layer20Head9,0.158905029296875
Layer22Head4,0.15869140625
Layer39Head6,0.158050537109375
Layer39Head4,0.15802001953125
Layer25Head1,0.15802001953125
Layer29Head16,0.1579437255859375
Layer39Head15,0.1576385498046875
Layer36Head19,0.1572418212890625
Layer22Head3,0.1571044921875
Layer37Head19,0.1568603515625
Layer38Head6,0.1565399169921875
Layer26Head5,0.1557464599609375
Layer5Head13,0.1543121337890625
Layer35Head13,0.1534271240234375
Layer0Head15,0.1531524658203125
Layer17Head3,0.15289306640625
Layer38Head7,0.152374267578125
Layer5Head2,0.1522979736328125
Layer34Head16,0.1519622802734375
Layer16Head12,0.151611328125
Layer7Head17,0.1508941650390625
Layer39Head2,0.150787353515625
Layer11Head18,0.150543212890625
Layer29Head10,0.1502685546875
Layer15Head19,0.1493988037109375
Layer34Head6,0.1486053466796875
Layer37Head3,0.14849853515625
Layer30Head11,0.14715576171875
Layer11Head9,0.147125244140625
Layer39Head16,0.14703369140625
Layer17Head17,0.14697265625
Layer33Head17,0.1448974609375
Layer38Head9,0.14483642578125
Layer30Head12,0.144805908203125
Layer8Head17,0.1439208984375
Layer24Head18,0.143829345703125
Layer28Head18,0.1436767578125
Layer2Head1,0.1435089111328125
Layer23Head19,0.1433563232421875
Layer21Head18,0.142333984375
Layer1Head7,0.1423187255859375
Layer33Head16,0.141357421875
Layer18Head1,0.14129638671875
Layer20Head6,0.14111328125
Layer2Head12,0.14105224609375
Layer26Head3,0.140655517578125
Layer36Head11,0.140045166015625
Layer35Head2,0.1397705078125
Layer35Head12,0.1395721435546875
Layer21Head3,0.13897705078125
Layer22Head2,0.138916015625
Layer39Head12,0.138580322265625
Layer37Head16,0.138427734375
Layer30Head0,0.137603759765625
Layer1Head13,0.1374664306640625
Layer27Head19,0.1374664306640625
Layer17Head11,0.1374359130859375
Layer9Head5,0.1373291015625
Layer10Head12,0.1373291015625
Layer36Head9,0.13726806640625
Layer39Head5,0.1371002197265625
Layer35Head8,0.136962890625
Layer37Head12,0.1365966796875
Layer28Head17,0.1363525390625
Layer31Head7,0.13623046875
Layer25Head4,0.1360931396484375
Layer27Head13,0.136077880859375
Layer27Head18,0.1358795166015625
Layer25Head15,0.13525390625
Layer23Head9,0.1351318359375
Layer21Head11,0.135101318359375
Layer26Head4,0.1350860595703125
Layer35Head4,0.134918212890625
Layer24Head4,0.1341552734375
Layer23Head5,0.134124755859375
Layer33Head15,0.134033203125
Layer21Head14,0.134002685546875
Layer4Head9,0.13397216796875
Layer2Head8,0.1339111328125
Layer25Head19,0.13385009765625
Layer6Head3,0.1336669921875
Layer19Head19,0.133544921875
Layer17Head19,0.1328125
Layer14Head19,0.1328125
Layer32Head18,0.1327667236328125
Layer38Head8,0.13250732421875
Layer36Head4,0.13238525390625
Layer24Head0,0.13232421875
Layer31Head11,0.1322479248046875
Layer33Head1,0.1319122314453125
Layer6Head0,0.1317138671875
Layer36Head13,0.131591796875
Layer35Head0,0.131591796875
Layer14Head7,0.1314849853515625
Layer31Head1,0.1314697265625
Layer17Head15,0.1314697265625
Layer25Head0,0.131439208984375
Layer37Head9,0.131439208984375
Layer4Head1,0.13140869140625
Layer3Head6,0.13134765625
Layer8Head19,0.13134765625
Layer30Head19,0.131317138671875
Layer18Head4,0.1310272216796875
