layer,token,logit
0,Yes,-0.7632502317428589
0,No,0.571013331413269
1,Yes,-1.4650375843048096
1,No,-0.5606625080108643
2,Yes,-1.0165908336639404
2,No,-0.9435267448425293
3,Yes,-1.9304938316345215
3,No,-2.0919454097747803
4,Yes,0.13167226314544678
4,No,-1.623100757598877
5,Yes,-0.4793415665626526
5,No,-2.4137916564941406
6,Yes,-1.2965378761291504
6,No,-0.7440111637115479
7,Yes,-1.048779010772705
7,No,-1.794724702835083
8,Yes,0.5123310089111328
8,No,-3.0891611576080322
9,Yes,0.1102900505065918
9,No,-1.7749369144439697
10,Yes,0.08246564865112305
10,No,-1.8094699382781982
11,Yes,4.567474365234375
11,No,1.157348871231079
12,Yes,5.7669596672058105
12,No,-0.30867934226989746
13,Yes,3.946542739868164
13,No,4.890681743621826
14,Yes,5.407011985778809
14,No,6.043376922607422
15,Yes,2.5498764514923096
15,No,3.900460720062256
