PC1,PC2,Class
4.7457914,2.9415798,Greater (a>b)
-1.9639689,0.71777225,Greater (a>b)
-0.5304087,-2.8377404,Greater (a>b)
5.3630223,0.9490877,Greater (a>b)
-1.5774034,1.4723426,Greater (a>b)
1.2451136,-0.9364267,Greater (a>b)
-0.1466615,0.1425196,Greater (a>b)
-0.83981484,-0.4974631,Greater (a>b)
-0.20197822,1.1277213,Greater (a>b)
-0.65885097,0.23769224,Greater (a>b)
-0.9485428,0.94453883,Greater (a>b)
0.06884775,-1.9759779,Greater (a>b)
-0.92664367,0.56774294,Greater (a>b)
-0.5594385,-0.3747531,Greater (a>b)
-1.8943889,1.8379058,Greater (a>b)
1.849476,1.9899076,Greater (a>b)
4.3118114,0.6390299,Greater (a>b)
-0.50331736,1.4399489,Greater (a>b)
1.1479765,-1.7808502,Greater (a>b)
-1.7629477,1.1869352,Greater (a>b)
-0.27281782,-1.5266819,Greater (a>b)
-0.87040293,0.38258824,Greater (a>b)
4.3345337,1.2521019,Greater (a>b)
0.39617863,1.8895414,Greater (a>b)
-3.826654,1.9792595,Greater (a>b)
-1.2328627,1.0061642,Greater (a>b)
-1.4264123,-0.5552649,Greater (a>b)
-1.3725637,1.1399183,Greater (a>b)
-0.17412925,2.0255027,Greater (a>b)
-0.033793427,-2.429645,Greater (a>b)
1.2054529,1.945294,Greater (a>b)
1.5414478,-1.2986865,Greater (a>b)
-1.9740765,0.07566085,Greater (a>b)
-0.6238398,-1.4572254,Greater (a>b)
4.039117,-1.439659,Greater (a>b)
-1.9355587,3.6034396,Greater (a>b)
0.009797125,0.80155075,Greater (a>b)
0.057459228,-0.3649003,Greater (a>b)
-1.0477886,1.475809,Greater (a>b)
-0.10318706,1.8096113,Greater (a>b)
-0.45614132,-0.20882769,Greater (a>b)
-2.0406885,-1.3308839,Greater (a>b)
1.4846858,-2.8658278,Greater (a>b)
4.604269,-0.29710278,Greater (a>b)
-1.1627833,2.770789,Greater (a>b)
1.1575592,-1.1090701,Greater (a>b)
-0.99214303,-0.08606715,Greater (a>b)
-0.14250861,1.758051,Greater (a>b)
-0.8989351,1.5944505,Greater (a>b)
-1.5955265,6.351013,Greater (a>b)
-0.43968442,-1.602654,Greater (a>b)
0.28121868,0.82568747,Greater (a>b)
-0.9667241,1.3625933,Greater (a>b)
0.29829118,0.6034441,Greater (a>b)
-0.87761074,-1.4633056,Greater (a>b)
-1.2223802,-0.8244995,Greater (a>b)
-3.8398259,0.36635226,Greater (a>b)
-0.15559077,-0.9397116,Greater (a>b)
0.7203698,0.4266348,Greater (a>b)
-0.5312321,2.6328769,Greater (a>b)
-0.8016755,-1.2679772,Greater (a>b)
-1.6679584,-0.17316097,Greater (a>b)
-1.2544404,-1.7791411,Greater (a>b)
4.2883134,0.9196114,Greater (a>b)
1.0338532,0.15457977,Greater (a>b)
0.31648687,-0.018137272,Greater (a>b)
5.7287965,0.7255582,Greater (a>b)
-0.80921394,0.7048107,Greater (a>b)
-1.2759095,0.95482075,Greater (a>b)
0.5937692,-0.72917825,Greater (a>b)
-0.13305372,-1.5185928,Greater (a>b)
1.6274565,1.8198757,Greater (a>b)
-1.0399995,-0.0018105594,Greater (a>b)
-0.092078276,-0.32631123,Greater (a>b)
-0.273881,0.39103898,Greater (a>b)
-1.9972234,3.2269187,Greater (a>b)
0.57796973,-0.88262445,Greater (a>b)
-0.79129523,0.16105196,Greater (a>b)
-0.26841444,0.9525381,Greater (a>b)
0.12750858,-2.983376,Greater (a>b)
1.0194418,-2.9810948,Greater (a>b)
-1.3086159,0.6277594,Greater (a>b)
2.6011417,2.0265927,Greater (a>b)
-1.3063334,1.4124438,Greater (a>b)
-0.43277037,1.2551944,Greater (a>b)
4.7051,1.4890031,Greater (a>b)
-0.92036444,-0.6123971,Greater (a>b)
-1.8260736,1.9883205,Greater (a>b)
0.89896494,1.6743189,Greater (a>b)
-1.5695008,1.863467,Greater (a>b)
-0.85939825,3.0607731,Greater (a>b)
-1.6530076,-1.0898553,Greater (a>b)
-2.7651393,1.2757269,Greater (a>b)
-0.7652045,-0.028319715,Greater (a>b)
-0.31818345,0.8270684,Greater (a>b)
-3.1636922,-0.060026668,Greater (a>b)
-0.8582876,0.750869,Greater (a>b)
-0.2558282,1.9994264,Greater (a>b)
1.7593472,1.2212747,Greater (a>b)
0.61880314,1.21827,Greater (a>b)
3.679708,3.252129,Less (b>a)
-1.8301877,-0.80153453,Less (b>a)
-0.23243241,-3.0404453,Less (b>a)
2.6885734,0.5054553,Less (b>a)
-1.1751671,1.0561203,Less (b>a)
0.3383102,-1.5533527,Less (b>a)
-0.13185221,0.60083765,Less (b>a)
0.26144665,0.28398743,Less (b>a)
0.80787694,-0.050763596,Less (b>a)
-0.8571678,1.1516937,Less (b>a)
-1.6284711,-0.1437967,Less (b>a)
2.004912,-2.2145596,Less (b>a)
-0.90742314,-1.2992858,Less (b>a)
-0.96534246,-2.063818,Less (b>a)
-1.7769202,1.0478042,Less (b>a)
3.7046516,1.9887908,Less (b>a)
2.9949431,-0.27759176,Less (b>a)
0.74818444,0.03519461,Less (b>a)
0.5334642,-0.31022218,Less (b>a)
-1.209129,-1.0371658,Less (b>a)
0.2623625,-2.2800405,Less (b>a)
-1.321142,-1.6382751,Less (b>a)
3.9006302,0.5251778,Less (b>a)
-0.27257612,0.93880635,Less (b>a)
-0.5209671,0.3289581,Less (b>a)
-0.36953422,-0.18982482,Less (b>a)
-2.3451023,-2.0325596,Less (b>a)
-2.2896657,0.8732026,Less (b>a)
2.278147,-0.76650244,Less (b>a)
0.27212945,-2.8716733,Less (b>a)
0.21500945,0.21638753,Less (b>a)
1.0414722,-0.8664109,Less (b>a)
-2.0208776,-0.08849204,Less (b>a)
0.7974233,-1.2746624,Less (b>a)
0.42144042,-1.3825494,Less (b>a)
-1.1666759,0.1224486,Less (b>a)
1.8009353,0.16729343,Less (b>a)
-0.13565707,-2.6800709,Less (b>a)
1.949887,0.33691505,Less (b>a)
-0.34688908,2.8387065,Less (b>a)
-0.65483093,-1.1531626,Less (b>a)
0.27564785,-0.75257844,Less (b>a)
1.3961973,-2.3563042,Less (b>a)
0.87391853,-0.6511546,Less (b>a)
-1.590012,1.7717005,Less (b>a)
1.7838099,-1.7536111,Less (b>a)
-1.8846273,-0.39727238,Less (b>a)
0.097967744,0.15816174,Less (b>a)
-1.5110332,1.478297,Less (b>a)
-1.5513009,2.5093925,Less (b>a)
0.5206109,-3.2729526,Less (b>a)
0.82942796,-2.1632469,Less (b>a)
-1.5229735,0.18986146,Less (b>a)
-1.116816,-1.2027442,Less (b>a)
-1.9165723,-1.6547303,Less (b>a)
