PC1,PC2,Class
-4.977089,4.7266603,Greater (a>b)
-5.471852,-3.946374,Greater (a>b)
-6.2500963,0.61137736,Greater (a>b)
-6.142688,7.9636865,Greater (a>b)
-6.52312,0.3589441,Greater (a>b)
-6.748261,0.5744369,Greater (a>b)
-5.860702,-3.7319622,Greater (a>b)
-5.0788693,-3.4988766,Greater (a>b)
-6.822459,-1.8452836,Greater (a>b)
-6.1516156,0.3551683,Greater (a>b)
-6.098431,0.5334107,Greater (a>b)
-6.358391,1.5256376,Greater (a>b)
-6.2487006,0.17550357,Greater (a>b)
-5.8787417,-2.5489986,Greater (a>b)
-5.6212344,-3.7033525,Greater (a>b)
-5.877492,4.598515,Greater (a>b)
0.12318907,4.1474137,Greater (a>b)
-6.5864224,0.08338344,Greater (a>b)
-5.3446302,-2.300616,Greater (a>b)
-7.2521257,-1.3378738,Greater (a>b)
-6.631053,0.9524087,Greater (a>b)
-5.463044,-1.5925595,Greater (a>b)
-6.5790153,7.570697,Greater (a>b)
-5.71332,-2.6306725,Greater (a>b)
-6.7124352,-1.9175506,Greater (a>b)
-6.908216,-0.45185864,Greater (a>b)
-6.3936296,0.091245286,Greater (a>b)
-7.329965,1.1906163,Greater (a>b)
-6.164173,-2.5717905,Greater (a>b)
-6.3058963,0.02417542,Greater (a>b)
-5.987489,-2.717695,Greater (a>b)
-6.2604985,4.1996417,Greater (a>b)
-5.439492,-2.6248753,Greater (a>b)
-5.8183527,-1.9282341,Greater (a>b)
-5.476859,6.24969,Greater (a>b)
-5.7701216,-5.2129097,Greater (a>b)
-7.636583,4.379097,Greater (a>b)
-7.2996554,5.058937,Greater (a>b)
-7.060564,1.390076,Greater (a>b)
-7.0531282,0.17585768,Greater (a>b)
-6.516094,-2.320402,Greater (a>b)
-6.077507,1.8069099,Greater (a>b)
-7.079836,2.4619794,Greater (a>b)
-1.7506521,7.622467,Greater (a>b)
-5.886538,-5.7859726,Greater (a>b)
-7.216828,2.475014,Greater (a>b)
-5.6020756,-0.82799387,Greater (a>b)
-6.533752,-0.93931425,Greater (a>b)
-7.6518106,-2.9717925,Greater (a>b)
-5.815903,-3.427537,Greater (a>b)
-6.1042275,-0.053566728,Greater (a>b)
-5.3709292,-2.2261105,Greater (a>b)
-6.197575,-0.5201611,Greater (a>b)
-6.331121,1.8196007,Greater (a>b)
-5.819045,-1.2353324,Greater (a>b)
-6.80618,-1.7893848,Greater (a>b)
-6.622521,3.0391293,Greater (a>b)
-5.840701,-0.87511456,Greater (a>b)
-6.861494,0.4415214,Greater (a>b)
-5.999904,-4.1528316,Greater (a>b)
-5.9204774,-2.3992493,Greater (a>b)
-6.26818,-0.72730136,Greater (a>b)
-6.0841794,-0.81673115,Greater (a>b)
-5.3117614,3.9600358,Greater (a>b)
-5.5543766,3.310079,Greater (a>b)
-5.111678,-0.23943992,Greater (a>b)
-4.461108,5.403018,Greater (a>b)
-5.83078,-3.0742214,Greater (a>b)
-5.934579,-2.8254175,Greater (a>b)
-5.7567434,-2.3237598,Greater (a>b)
-7.6126485,1.5926038,Greater (a>b)
-6.8066664,3.795909,Greater (a>b)
-4.9846783,-2.4919133,Greater (a>b)
-6.29176,3.0093389,Greater (a>b)
-5.392994,2.0431654,Greater (a>b)
-6.8366947,2.3576462,Greater (a>b)
-5.708096,-0.401697,Greater (a>b)
-5.6157947,-6.1989512,Greater (a>b)
-6.580377,0.11075801,Greater (a>b)
-5.705178,0.5115201,Greater (a>b)
-5.484594,1.4149415,Greater (a>b)
-5.1305346,-4.372968,Greater (a>b)
-5.6319413,-3.012686,Greater (a>b)
-5.978223,-2.0547774,Greater (a>b)
-6.1482897,-3.5560434,Greater (a>b)
-0.009730909,14.338014,Greater (a>b)
-6.001285,-3.1723032,Greater (a>b)
-5.9834642,-2.6470823,Greater (a>b)
