PC1,PC2,Class
-0.9276116,0.75249696,Greater (a>b)
-1.0185571,-0.09704483,Greater (a>b)
-0.92337775,-0.4930325,Greater (a>b)
-0.8913593,0.6332924,Greater (a>b)
-0.97924507,0.3727437,Greater (a>b)
-1.110645,-0.24771844,Greater (a>b)
-1.0412064,-0.4348412,Greater (a>b)
-1.0059605,-0.64926326,Greater (a>b)
-1.014035,0.0015772317,Greater (a>b)
-1.0587295,0.10377481,Greater (a>b)
-1.065338,0.2053207,Greater (a>b)
-1.1259996,-0.4763559,Greater (a>b)
-0.978021,0.06801562,Greater (a>b)
-0.9524926,-0.28639385,Greater (a>b)
-1.0295564,-0.24505445,Greater (a>b)
-0.9471286,0.5331536,Greater (a>b)
-0.10879776,0.8607522,Greater (a>b)
-1.0107605,0.15693554,Greater (a>b)
-1.0748134,-0.668909,Greater (a>b)
-1.0192504,-0.31525204,Greater (a>b)
-0.9939626,-0.14855482,Greater (a>b)
-0.8555241,-0.35953972,Greater (a>b)
-0.9673716,0.97300476,Greater (a>b)
-0.9721257,-0.04216241,Greater (a>b)
-0.9803081,-0.2403467,Greater (a>b)
-0.95087564,0.19917768,Greater (a>b)
-1.1009648,-0.24728568,Greater (a>b)
-1.0761673,0.157404,Greater (a>b)
-0.9607767,-0.098557375,Greater (a>b)
-0.9505184,-0.53306365,Greater (a>b)
-1.2512047,-0.22848853,Greater (a>b)
-0.86704785,-0.086132735,Greater (a>b)
-0.9326632,-0.15575527,Greater (a>b)
-1.1080853,0.015684288,Greater (a>b)
-0.7933968,0.3982915,Greater (a>b)
-0.89620507,-0.085917205,Greater (a>b)
-1.1524898,0.427995,Greater (a>b)
-1.0244355,0.24596027,Greater (a>b)
-1.0617018,0.089617595,Greater (a>b)
-1.1380173,-0.038136672,Greater (a>b)
-1.2534626,-0.34210727,Greater (a>b)
-0.9209685,-0.21604468,Greater (a>b)
-1.1748459,-0.056596804,Greater (a>b)
-0.23180354,0.48766544,Greater (a>b)
-0.9506749,-0.2887012,Greater (a>b)
-1.1397392,-0.19056538,Greater (a>b)
-1.011497,-0.093066774,Greater (a>b)
-0.9763817,0.27616516,Greater (a>b)
-1.1777005,-0.17679146,Greater (a>b)
-0.68494225,0.3034354,Greater (a>b)
-1.039469,-0.25787896,Greater (a>b)
-0.800088,0.115944855,Greater (a>b)
-1.0778474,-0.19062053,Greater (a>b)
-1.1028521,0.21933793,Greater (a>b)
-1.1216211,-0.3638364,Greater (a>b)
-1.0495301,-0.6021544,Greater (a>b)
-0.8518402,-0.23316517,Greater (a>b)
-1.0934649,-0.11748021,Greater (a>b)
-1.1549796,-0.16283669,Greater (a>b)
-1.0646989,0.079992585,Greater (a>b)
-1.0495166,-0.22405463,Greater (a>b)
