layer,head,mean,min,max
6,3,0.03635093942284584,0.0,0.2273959219455719
6,4,0.03005506843328476,0.0,0.16561684012413025
6,5,0.030384458601474762,0.0,0.07479287683963776
6,6,0.004347058013081551,0.0,0.016116904094815254
6,7,0.057137422263622284,0.0,0.3805592954158783
6,8,0.014493806287646294,0.0,0.047332193702459335
6,9,0.0390978641808033,0.0,0.1634153425693512
6,10,0.04784594476222992,0.0,0.15812000632286072
6,11,0.019527502357959747,0.0,0.06985878944396973
6,12,0.0068901232443749905,0.0,0.014969429932534695
6,13,0.03862796723842621,0.0,0.20001058280467987
6,14,0.026506654918193817,0.0,0.07082489877939224
6,15,0.041447386145591736,0.0,0.16561749577522278
6,16,0.011739496141672134,0.0,0.02972269058227539
6,17,0.007025417406111956,0.0,0.016009392216801643
6,18,0.010470620356500149,0.0,0.0381450317800045
6,19,0.00018329295562580228,0.0,0.0006324309506453574
6,20,0.004946216009557247,0.0,0.024814218282699585
6,21,0.0645507201552391,0.0,0.23435565829277039
6,22,0.049831099808216095,0.0,0.26163753867149353
6,23,0.1628596931695938,0.0,0.6058018803596497
6,24,0.01489125657826662,0.0,0.042395394295454025
6,25,0.015397853218019009,0.0,0.04263002797961235
6,26,0.010276053100824356,0.0,0.057447876781225204
6,27,0.020048076286911964,0.0,0.08673235028982162
7,0,0.019376052543520927,0.0,0.04722362384200096
7,1,0.013633539900183678,0.0,0.03776875510811806
7,2,0.08955630660057068,0.0,0.36499983072280884
7,3,0.01348273828625679,0.0,0.05332082137465477
7,4,0.03145073354244232,0.0,0.12565597891807556
7,5,0.022616147994995117,0.0,0.07336903363466263
7,6,0.011329195462167263,0.0,0.03468874841928482
7,7,0.09127101302146912,0.0,0.33042553067207336
7,8,0.10187314450740814,0.0,0.6981717944145203
7,9,0.011094633489847183,0.0,0.03359367698431015
7,10,0.05219589173793793,0.0,0.3523603677749634
7,11,0.07864919304847717,0.0,0.35196489095687866
7,12,0.04540030285716057,0.0,0.22121454775333405
7,13,0.09151346236467361,0.0,0.22781075537204742
7,14,0.01479602325707674,0.0,0.049504321068525314
7,15,0.008349578827619553,0.0,0.022922620177268982
7,16,0.03520902246236801,0.0,0.13348501920700073
7,17,0.011924541555345058,0.0,0.029378654435276985
7,18,0.014474176801741123,0.0,0.029696369543671608
7,19,0.009628315456211567,0.0,0.034159526228904724
7,20,0.0801037847995758,0.0,0.2965764105319977
7,21,0.031178679317235947,0.0,0.1347140669822693
7,22,0.02337990328669548,0.0,0.09984583407640457
7,23,0.004049052018672228,0.0,0.009789333678781986
7,24,0.09393870830535889,0.0,0.348396360874176
7,25,0.011147590354084969,0.0,0.02665487304329872
7,26,0.06206336244940758,0.0,0.20321926474571228
7,27,0.05767330154776573,0.0,0.27916762232780457
8,0,0.004000050947070122,0.0,0.011573788709938526
8,1,0.040392495691776276,0.0,0.1396825760602951
8,2,0.023333970457315445,0.0,0.13367530703544617
8,3,0.012048915028572083,0.0,0.03503722324967384
8,4,0.019622914493083954,0.0,0.06346604228019714
8,5,0.018579021096229553,0.0,0.0859215259552002
8,6,0.1862415373325348,0.0,0.7495356798171997
8,7,0.01795571856200695,0.0,0.06766746193170547
8,8,0.014936576597392559,0.0,0.06528191268444061
8,9,0.0156913623213768,0.0,0.06556890904903412
8,10,0.0025030625984072685,0.0,0.011586152017116547
8,11,0.08298197388648987,0.0,0.40249380469322205
8,12,0.025103632360696793,0.0,0.10263710469007492
8,13,0.008177394047379494,0.0,0.030944310128688812
8,14,0.051458511501550674,0.0,0.21923913061618805
8,15,0.03867912292480469,0.0,0.18132346868515015
8,16,0.011769231408834457,0.0,0.04549641162157059
8,17,0.00432503642514348,0.0,0.02250274457037449
8,18,0.017786145210266113,0.0,0.12153030186891556
8,19,0.010318021290004253,0.0,0.05059538781642914
8,20,0.010513651184737682,0.0,0.044172272086143494
8,21,0.02791942097246647,0.0,0.10436412692070007
8,22,0.015400214120745659,0.0,0.07825953513383865
8,23,0.0005535849486477673,0.0,0.0019411181565374136
8,24,0.018747635185718536,0.0,0.10573382675647736
8,25,0.032193392515182495,0.0,0.27675825357437134
8,26,0.002795671345666051,0.0,0.011797500774264336
8,27,0.003335684072226286,0.0,0.011938917450606823
9,0,0.11131613701581955,0.0,0.5198519825935364
9,1,0.026635266840457916,0.0,0.15456047654151917
9,2,0.005882871802896261,0.0,0.017370693385601044
9,3,0.006316930055618286,0.0,0.01845993660390377
9,4,0.024918291717767715,0.0,0.06616127490997314
9,5,0.1701078712940216,0.0,0.6573091149330139
9,6,0.12545235455036163,0.0,0.48595353960990906
9,7,0.026016369462013245,0.0,0.06922677159309387
9,8,0.003580494550988078,0.0,0.010342339985072613
9,9,0.01880694180727005,0.0,0.08795959502458572
9,10,0.0011077293893322349,0.0,0.002037609927356243
9,11,0.017296453937888145,0.0,0.07860182970762253
9,12,0.01878882385790348,0.0,0.08412300795316696
9,13,0.11266737431287766,0.0,0.5048996806144714
9,14,0.02470349334180355,0.0,0.11878547817468643
9,15,0.06229243054986,0.0,0.2343132495880127
9,16,0.20033444464206696,0.0,0.7899496555328369
9,17,0.027168909087777138,0.0,0.06863494217395782
9,18,0.0027419482357800007,0.0,0.006208373233675957
9,19,0.028405150398612022,0.0,0.18309101462364197
9,20,0.05234716460108757,0.0,0.14238137006759644
9,21,0.07842549681663513,0.0,0.3874655067920685
9,22,0.023083072155714035,0.0,0.09213109314441681
9,23,0.01902308687567711,0.0,0.05974579602479935
9,24,0.007207190152257681,0.0,0.028256872668862343
9,25,0.09255675226449966,0.0,0.21481069922447205
9,26,0.028472529724240303,0.0,0.09403397142887115
9,27,0.16521890461444855,0.0,0.5951182842254639
10,0,0.007850129157304764,0.0,0.026804450899362564
10,1,0.07815344631671906,0.0,0.2970460057258606
10,2,0.018899301066994667,0.0,0.05615462362766266
10,3,0.0003056608547922224,0.0,0.0009456049301661551
10,4,0.009448898956179619,0.0,0.024165552109479904
10,5,0.005674423649907112,0.0,0.01936558075249195
10,6,0.11360163241624832,0.0,0.4480045735836029
10,7,0.010236814618110657,0.0,0.05235746502876282
10,8,0.1568949967622757,0.0,0.8066405057907104
10,9,0.09489858895540237,0.0,0.4400605261325836
10,10,0.002626440953463316,0.0,0.009990263730287552
10,11,0.16609396040439606,0.0,0.6403869390487671
10,12,0.018822768703103065,0.0,0.1152423769235611
10,13,0.013081668876111507,0.0,0.06790309399366379
10,14,0.06146363541483879,0.0,0.22610560059547424
10,15,0.04187852889299393,0.0,0.22856499254703522
10,16,0.03553127497434616,0.0,0.10987382382154465
10,17,0.012456072494387627,0.0,0.04225117340683937
10,18,0.09768814593553543,0.0,0.43593403697013855
10,19,0.10299558937549591,0.0,0.39021939039230347
10,20,0.04532433673739433,0.0,0.28685688972473145
10,21,0.031875088810920715,0.0,0.09391110390424728
10,22,0.025422105565667152,0.0,0.07106722146272659
10,23,0.011221634224057198,0.0,0.03148547187447548
10,24,0.17910270392894745,0.0,0.8176343441009521
10,25,0.010281039401888847,0.0,0.02897636778652668
10,26,0.02766996994614601,0.0,0.1477561742067337
10,27,0.011975315399467945,0.0,0.04402170702815056
11,0,0.0036331431474536657,0.0,0.00993137713521719
11,1,0.0023328999523073435,0.0,0.01380374189466238
11,2,0.004435949493199587,0.0,0.014540895819664001
11,3,0.04693027213215828,0.0,0.10761801153421402
11,4,0.03131164237856865,0.0,0.13511939346790314
11,5,0.02624029666185379,0.0,0.08435986936092377
11,6,0.05076703801751137,0.0,0.21844826638698578
11,7,0.004921259358525276,0.0,0.027020860463380814
11,8,0.00873007345944643,0.0,0.0393904373049736
11,9,0.03577173128724098,0.0,0.06972315162420273
11,10,0.03389568626880646,0.0,0.10001532733440399
11,11,0.09633522480726242,0.0,0.8152567744255066
11,12,0.005132689140737057,0.0,0.01608779840171337
11,13,0.015758447349071503,0.0,0.04572955518960953
11,14,0.040333978831768036,0.0,0.141701802611351
11,15,0.015256468206644058,0.0,0.034003254026174545
11,16,0.13789348304271698,0.0,0.5449840426445007
11,17,0.05008554086089134,0.0,0.24216897785663605
11,18,0.010477270931005478,0.0,0.029228270053863525
11,19,0.008364679291844368,0.0,0.027149701490998268
11,20,0.0067999353632330894,0.0,0.021633245050907135
11,21,0.0676397755742073,0.0,0.3158464729785919
11,22,0.04392583668231964,0.0,0.18911993503570557
11,23,0.02030036970973015,0.0,0.06660371273756027
11,24,0.006665619555860758,0.0,0.023900432512164116
11,25,0.06938884407281876,0.0,0.3138848543167114
11,26,0.014983153901994228,0.0,0.052895255386829376
11,27,0.01311132125556469,0.0,0.036820825189352036
12,0,0.2637816369533539,0.0,0.8870505094528198
12,1,0.01996038109064102,0.0,0.11542172729969025
12,2,0.026240311563014984,0.0,0.08196849375963211
12,3,0.033173978328704834,0.0,0.14460496604442596
12,4,0.0233644787222147,0.0,0.10557302087545395
12,5,0.0223421398550272,0.0,0.059688180685043335
12,6,0.019915137439966202,0.0,0.05042601749300957
12,7,0.003000912256538868,0.0,0.00588027760386467
12,8,0.027977028861641884,0.0,0.07293690741062164
12,9,0.07938140630722046,0.0,0.3501220643520355
12,10,0.04904447868466377,0.0,0.1922084540128708
12,11,0.043250054121017456,0.0,0.2293868064880371
12,12,0.03521790727972984,0.0,0.10085903853178024
12,13,0.06424188613891602,0.0,0.2591985762119293
12,14,0.07901889830827713,0.0,0.30218130350112915
12,15,0.053282927721738815,0.0,0.12129088491201401
12,16,0.009941114112734795,0.0,0.024023229256272316
12,17,0.04590371623635292,0.0,0.2028733342885971
12,18,0.021729134023189545,0.0,0.11725639551877975
12,19,0.009336506947875023,0.0,0.02116057649254799
12,20,0.008558287285268307,0.0,0.04115553945302963
12,21,0.026339204981923103,0.0,0.09802016615867615
12,22,0.030924886465072632,0.0,0.09020012617111206
12,23,0.009782499633729458,0.0,0.031335752457380295
12,24,0.014021883718669415,0.0,0.053276754915714264
12,25,0.00826379656791687,0.0,0.01830962486565113
12,26,0.10007718950510025,0.0,0.42972591519355774
12,27,0.04219810292124748,0.0,0.27512118220329285
13,0,0.01171944011002779,0.0,0.04353319853544235
13,1,0.026605729013681412,0.0,0.15820297598838806
13,2,0.19844688475131989,0.0,0.7380564212799072
13,3,0.009210389107465744,0.0,0.027776626870036125
13,4,0.048981230705976486,0.0,0.20091387629508972
13,5,0.010422452352941036,0.0,0.04110018163919449
13,6,0.028262564912438393,0.0,0.07740432024002075
13,7,0.020194869488477707,0.0,0.045854102820158005
13,8,0.009486624039709568,0.0,0.02341548725962639
13,9,0.0354558490216732,0.0,0.15912052989006042
13,10,0.03883598744869232,0.0,0.16455453634262085
13,11,0.05003853514790535,0.0,0.14843912422657013
13,12,0.07906083017587662,0.0,0.3503899574279785
13,13,0.01360249798744917,0.0,0.05772574245929718
13,14,0.017073141410946846,0.0,0.051374804228544235
13,15,0.06147920340299606,0.0,0.3118441104888916
13,16,0.10750985145568848,0.0,0.28412914276123047
13,17,0.03996668756008148,0.0,0.1145215705037117
13,18,0.14072588086128235,0.0,0.41780930757522583
13,19,0.013692704029381275,0.0,0.04747297242283821
13,20,0.04473455622792244,0.0,0.13250797986984253
13,21,0.016085335984826088,0.0,0.03786417096853256
13,22,0.025733644142746925,0.0,0.09086411446332932
13,23,0.021028781309723854,0.0,0.09325934201478958
13,24,0.0274994894862175,0.0,0.08514557778835297
13,25,0.04053068906068802,0.0,0.09711623191833496
13,26,0.018304649740457535,0.0,0.0675412267446518
13,27,0.05855943262577057,0.0,0.13352081179618835
14,0,0.0006625275709666312,0.0,0.0032522277906537056
14,1,0.009458835236728191,0.0,0.05170804262161255
14,2,0.005136653780937195,0.0,0.01589609868824482
14,3,0.0069769034162163734,0.0,0.020756008103489876
14,4,5.542563940252876e-06,0.0,2.8016216674586758e-05
14,5,2.3220218281494454e-06,0.0,1.5660456483601592e-05
14,6,0.002173227956518531,0.0,0.009697921574115753
14,7,0.00039116546395234764,0.0,0.001455449964851141
14,8,0.009886926040053368,0.0,0.03641701117157936
14,9,0.06130717694759369,0.0,0.20647600293159485
14,10,0.018842317163944244,0.0,0.10278038680553436
14,11,0.04673467203974724,0.0,0.20915533602237701
14,12,0.026837844401597977,0.0,0.13719357550144196
14,13,0.03244492784142494,0.0,0.08149701356887817
14,14,0.09146694093942642,0.0,0.4858206510543823
14,15,0.021027566865086555,0.0,0.12644004821777344
14,16,0.0484384261071682,0.0,0.22506548464298248
14,17,0.02182796224951744,0.0,0.0643007755279541
14,18,0.11670507490634918,0.0,0.9605883955955505
14,19,0.07598835974931717,0.0,0.2544243335723877
14,20,0.04665444418787956,0.0,0.14305555820465088
14,21,0.01959831640124321,0.0,0.062094252556562424
14,22,0.0431128554046154,0.0,0.0877152681350708
14,23,0.01040946040302515,0.0,0.030720289796590805
14,24,0.011113103479146957,0.0,0.02597488835453987
14,25,0.12879309058189392,0.0,0.546549379825592
14,26,0.050255730748176575,0.0,0.269236296415329
14,27,0.05200226232409477,0.0,0.18163704872131348
15,0,0.06427746266126633,0.0,0.19754624366760254
15,1,0.019129637628793716,0.0,0.08483728766441345
15,2,0.009631495922803879,0.0,0.048260439187288284
15,3,0.032295506447553635,0.0,0.1838834434747696
15,4,0.011644397862255573,0.0,0.057602088898420334
15,5,0.011066637001931667,0.0,0.0472710020840168
15,6,0.015819843858480453,0.0,0.03771098330616951
15,7,0.020273417234420776,0.0,0.08763526380062103
15,8,0.04851676896214485,0.0,0.2036735862493515
15,9,0.06953517347574234,0.0,0.30118992924690247
15,10,0.03918440639972687,0.0,0.14312273263931274
15,11,0.018349837511777878,0.0,0.07033348083496094
15,12,0.05424885451793671,0.0,0.22577005624771118
15,13,0.09190426766872406,0.0,0.269552618265152
15,14,0.007431808393448591,0.0,0.02952841855585575
15,15,0.010617345571517944,0.0,0.04263994097709656
15,16,0.009351922199130058,0.0,0.04139804095029831
15,17,0.014913386665284634,0.0,0.043634895235300064
15,18,0.00027383005362935364,0.0,0.0011710880789905787
15,19,0.02185658924281597,0.0,0.06814306229352951
15,20,0.006283921655267477,0.0,0.027024557814002037
15,21,0.023230530321598053,0.0,0.06332378089427948
15,22,0.03175080195069313,0.0,0.08500327914953232
15,23,0.11783960461616516,0.0,0.35501787066459656
15,24,0.027059687301516533,0.0,0.07053128629922867
15,25,0.020461639389395714,0.0,0.09546820819377899
15,26,0.05219859257340431,0.0,0.25075456500053406
15,27,0.018249474465847015,0.0,0.08942990005016327
16,0,0.01835724711418152,0.0,0.10596521943807602
16,1,0.022551314905285835,0.0,0.1482071429491043
16,2,0.057367630302906036,0.0,0.281065970659256
16,3,0.031988244503736496,0.0,0.1661117523908615
16,4,0.014883456751704216,0.0,0.06177796423435211
16,5,0.01597847230732441,0.0,0.06737194955348969
16,6,0.060106582939624786,0.0,0.2545108199119568
16,7,0.005351918283849955,0.0,0.029690610244870186
16,8,0.08068312704563141,0.0,0.28893208503723145
16,9,0.019831854850053787,0.0,0.13594363629817963
16,10,0.002114570001140237,0.0,0.00908554345369339
16,11,0.006552992854267359,0.0,0.020557135343551636
16,12,0.0046946085058152676,0.0,0.01481346134096384
16,13,0.0019907066598534584,0.0,0.008031073026359081
16,14,0.02803279273211956,0.0,0.07114575058221817
16,15,0.07133763283491135,0.0,0.3823302686214447
16,16,0.05179484561085701,0.0,0.20890165865421295
16,17,0.03784842789173126,0.0,0.12841695547103882
16,18,0.016669632866978645,0.0,0.06567110866308212
16,19,0.10268828272819519,0.0,0.33649739623069763
16,20,0.023976095020771027,0.0,0.10386164486408234
16,21,0.029462721198797226,0.0,0.13114038109779358
16,22,0.03537104278802872,0.0,0.23125006258487701
16,23,0.035416074097156525,0.0,0.10287778079509735
16,24,0.024850424379110336,0.0,0.07319732755422592
16,25,0.04711839184165001,0.0,0.22123174369335175
16,26,0.2640462815761566,0.0,0.8357401490211487
16,27,0.009465545415878296,0.0,0.02768545038998127
17,0,0.02288953773677349,0.0,0.06462868303060532
17,1,0.028928212821483612,0.0,0.10516466945409775
17,2,0.03483150526881218,0.0,0.13227993249893188
17,3,0.040517933666706085,0.0,0.16175121068954468
17,4,0.17801691591739655,0.0,0.7725342512130737
17,5,0.048826415091753006,0.0,0.1982273906469345
17,6,0.027445027604699135,0.0,0.1464407742023468
17,7,0.007714334409683943,0.0,0.02750691957771778
17,8,0.013834233395755291,0.0,0.06930125504732132
17,9,0.044158611446619034,0.0,0.1283373236656189
17,10,0.0004147185245528817,0.0,0.0017103217542171478
17,11,0.04454885423183441,0.0,0.12631648778915405
17,12,0.022318093106150627,0.0,0.058570001274347305
17,13,0.015266571193933487,0.0,0.05578715354204178
17,14,0.005814136937260628,0.0,0.026414943858981133
17,15,0.003038321854546666,0.0,0.012236546725034714
17,16,0.027317140251398087,0.0,0.16524289548397064
17,17,0.019574450328946114,0.0,0.08420872688293457
17,18,0.0011221818858757615,0.0,0.003129204735159874
17,19,0.0029588802717626095,0.0,0.011497198604047298
17,20,0.003145679598674178,0.0,0.01302596926689148
17,21,0.038300201296806335,0.0,0.13060350716114044
17,22,0.013212221674621105,0.0,0.054720766842365265
17,23,0.03302450478076935,0.0,0.17417801916599274
17,24,0.03348981961607933,0.0,0.21107248961925507
17,25,0.035287246108055115,0.0,0.10613961517810822
17,26,0.01748950034379959,0.0,0.11663037538528442
17,27,0.06635146588087082,0.0,0.27464738488197327
18,0,0.20636120438575745,0.0,0.8306523561477661
18,1,0.025159599259495735,0.0,0.13161374628543854
18,2,0.04289325699210167,0.0,0.21209517121315002
18,3,0.03738578036427498,0.0,0.1910560429096222
18,4,0.03088579885661602,0.0,0.18033738434314728
18,5,0.04510456323623657,0.0,0.26138851046562195
18,6,0.0183732807636261,0.0,0.051938168704509735
18,7,0.33333098888397217,0.0,1.0
18,8,0.0492437444627285,0.0,0.1328514963388443
18,9,0.04979360103607178,0.0,0.21706047654151917
18,10,0.01882103458046913,0.0,0.042663417756557465
18,11,0.03958532586693764,0.0,0.1498366892337799
18,12,0.02711491286754608,0.0,0.06723708659410477
18,13,0.050314247608184814,0.0,0.15586616098880768
18,14,0.03152169659733772,0.0,0.11484289169311523
18,15,0.030935950577259064,0.0,0.20441921055316925
18,16,0.01155715063214302,0.0,0.04360291361808777
18,17,0.20974761247634888,0.0,0.8284347653388977
18,18,0.02961363084614277,0.0,0.07797204703092575
18,19,0.013690699823200703,0.0,0.057411741465330124
18,20,0.07906638085842133,0.0,0.2852135896682739
18,21,0.037437863647937775,0.0,0.1055290699005127
18,22,0.033772215247154236,0.0,0.06322568655014038
18,23,0.01569703221321106,0.0,0.03367866948246956
18,24,0.04192681610584259,0.0,0.13356895744800568
18,25,0.24081455171108246,0.0,0.7590910792350769
18,26,0.02206452563405037,0.0,0.053309060633182526
18,27,0.03749427571892738,0.0,0.14214879274368286
19,0,0.3333333134651184,0.0,1.0
19,1,0.020766131579875946,0.0,0.04345162957906723
19,2,0.027036156505346298,0.0,0.1446845531463623
19,3,0.003253506263718009,0.0,0.014136607758700848
