PC1,PC2,Class
-161.0641,460.9812,Greater (a>b)
-218.34157,89.816154,Greater (a>b)
-276.75732,13.1675625,Greater (a>b)
-162.48068,398.67584,Greater (a>b)
-247.4279,87.4327,Greater (a>b)
-221.98645,-44.540768,Greater (a>b)
-206.7607,19.817795,Greater (a>b)
2.7143497,51.353844,Greater (a>b)
-217.21739,-51.79999,Greater (a>b)
-275.39578,23.710968,Greater (a>b)
-193.20175,-107.24447,Greater (a>b)
-247.6497,33.322624,Greater (a>b)
-220.2086,-44.05098,Greater (a>b)
-176.60509,111.51359,Greater (a>b)
-270.1939,-114.566284,Greater (a>b)
-253.33652,1.828469,Greater (a>b)
-212.29662,338.22784,Greater (a>b)
-186.8911,186.90417,Greater (a>b)
-129.08812,25.952024,Greater (a>b)
-249.20349,-58.08354,Greater (a>b)
-257.39258,-102.1523,Greater (a>b)
-234.31686,-192.72446,Greater (a>b)
-129.85493,391.2548,Greater (a>b)
-207.10605,65.03412,Greater (a>b)
-252.70264,-141.10513,Greater (a>b)
-188.34515,-176.53462,Greater (a>b)
-214.36723,-76.64935,Greater (a>b)
-250.94664,-64.96166,Greater (a>b)
-249.67589,-60.081306,Greater (a>b)
-166.9558,51.000465,Greater (a>b)
-241.57787,48.080738,Greater (a>b)
-187.92014,115.522766,Greater (a>b)
-274.96646,46.87319,Greater (a>b)
-248.03664,-36.953873,Greater (a>b)
-245.22127,286.61218,Greater (a>b)
-183.95308,-100.34915,Greater (a>b)
-228.2286,-22.392355,Greater (a>b)
-217.20656,13.438662,Greater (a>b)
-249.34085,6.875066,Greater (a>b)
-241.46825,56.408016,Greater (a>b)
-148.36855,19.357828,Greater (a>b)
-306.0029,61.42861,Greater (a>b)
-81.30425,195.25046,Greater (a>b)
-230.33403,275.9244,Greater (a>b)
-230.75705,-121.249825,Greater (a>b)
-172.11696,93.18569,Greater (a>b)
-272.1188,-47.41989,Greater (a>b)
-251.51508,-35.008026,Greater (a>b)
-263.92575,-158.5171,Greater (a>b)
-174.9203,-90.85726,Greater (a>b)
-233.53343,-94.41073,Greater (a>b)
-123.2653,-15.962438,Greater (a>b)
-228.44115,-60.100876,Greater (a>b)
-150.98488,141.67154,Greater (a>b)
-178.29782,-192.37852,Greater (a>b)
-262.84113,-25.871056,Greater (a>b)
-308.91547,-39.496014,Greater (a>b)
-250.55592,-36.178013,Greater (a>b)
-278.3423,79.91704,Greater (a>b)
-278.34088,-105.11157,Greater (a>b)
-219.55724,41.7094,Greater (a>b)
-105.78276,201.6632,Greater (a>b)
-264.62656,-63.47655,Greater (a>b)
-187.28113,342.841,Greater (a>b)
-232.63954,26.05815,Greater (a>b)
-233.86981,-77.78003,Greater (a>b)
-162.46613,315.22946,Greater (a>b)
-199.30586,-28.951178,Greater (a>b)
-183.85696,-91.23628,Greater (a>b)
-219.55992,-151.14868,Greater (a>b)
-196.3856,-103.851875,Greater (a>b)
-245.41348,89.84911,Greater (a>b)
-212.6881,91.805565,Greater (a>b)
-235.8312,52.028435,Greater (a>b)
-174.48212,46.882298,Greater (a>b)
-249.4486,-135.54756,Greater (a>b)
-218.71529,106.315575,Greater (a>b)
-233.26474,-38.216755,Greater (a>b)
-202.98677,-27.522528,Greater (a>b)
-266.8105,-82.42362,Greater (a>b)
-66.33776,166.67477,Greater (a>b)
-219.02649,-115.55683,Greater (a>b)
-182.08528,77.53089,Greater (a>b)
-232.7351,57.246494,Greater (a>b)
-197.47105,-142.00317,Greater (a>b)
-213.01941,171.37221,Greater (a>b)
-203.27335,-64.35089,Greater (a>b)
-206.77623,-49.938095,Greater (a>b)
-134.09674,36.4465,Greater (a>b)
-218.48639,-194.7112,Greater (a>b)
-222.55861,50.658607,Greater (a>b)
-228.44214,-33.264713,Greater (a>b)
-129.72406,-98.24726,Greater (a>b)
-267.80188,14.920766,Greater (a>b)
-248.08583,-81.45703,Greater (a>b)
-230.43352,-138.25446,Greater (a>b)
-225.1708,-10.15259,Greater (a>b)
-187.21315,16.06258,Greater (a>b)
-236.03745,44.341908,Greater (a>b)
-202.21844,54.475647,Greater (a>b)
433.44638,321.43405,Less (b>a)
135.40877,-108.270096,Less (b>a)
213.12256,-44.813725,Less (b>a)
306.98166,307.4875,Less (b>a)
268.4511,24.304379,Less (b>a)
244.83177,-103.62701,Less (b>a)
292.03485,10.68336,Less (b>a)
279.6134,27.66281,Less (b>a)
291.27643,-79.93647,Less (b>a)
184.62766,-84.95827,Less (b>a)
243.41896,-49.799088,Less (b>a)
301.01617,17.714891,Less (b>a)
272.74237,-54.61024,Less (b>a)
33.59504,57.31677,Less (b>a)
218.47365,-87.94711,Less (b>a)
254.34525,202.23494,Less (b>a)
387.32788,218.87476,Less (b>a)
214.6297,-109.70185,Less (b>a)
264.99835,-54.978905,Less (b>a)
1.5197396,-103.47444,Less (b>a)
234.7336,-112.14868,Less (b>a)
146.66443,-182.31847,Less (b>a)
335.7832,317.5381,Less (b>a)
