PC1,PC2,Class
-24.46523,76.38049,Greater (a>b)
20.457598,14.820669,Greater (a>b)
28.342915,5.434758,Greater (a>b)
-16.067467,68.88856,Greater (a>b)
15.631027,17.449127,Greater (a>b)
27.228264,-6.319074,Greater (a>b)
24.637068,-0.4537485,Greater (a>b)
1.2333091,-3.6716917,Greater (a>b)
25.114637,2.4223082,Greater (a>b)
29.44141,-0.7822612,Greater (a>b)
26.574478,-7.9497814,Greater (a>b)
24.791883,6.950746,Greater (a>b)
21.40762,4.2128944,Greater (a>b)
17.135956,1.4510905,Greater (a>b)
34.24564,-3.7875302,Greater (a>b)
23.150259,11.581695,Greater (a>b)
-6.023482,67.62469,Greater (a>b)
11.783191,18.033215,Greater (a>b)
13.563171,-4.3989387,Greater (a>b)
30.174307,0.8617557,Greater (a>b)
25.543314,-0.43625584,Greater (a>b)
30.356304,-9.838667,Greater (a>b)
-8.713702,57.5123,Greater (a>b)
18.983147,10.621642,Greater (a>b)
30.702604,-4.467769,Greater (a>b)
26.82502,-6.332275,Greater (a>b)
22.29837,-3.4088454,Greater (a>b)
29.033564,3.941187,Greater (a>b)
26.825853,12.066539,Greater (a>b)
16.126749,7.2595716,Greater (a>b)
18.611057,17.523144,Greater (a>b)
18.113356,12.751594,Greater (a>b)
28.787766,6.5278397,Greater (a>b)
25.18193,10.467301,Greater (a>b)
-1.4493958,56.505848,Greater (a>b)
23.175882,2.7311196,Greater (a>b)
22.663586,10.832777,Greater (a>b)
16.866863,13.595446,Greater (a>b)
24.719578,9.705337,Greater (a>b)
19.95622,4.66242,Greater (a>b)
18.587847,3.9043071,Greater (a>b)
27.249414,10.2786875,Greater (a>b)
4.343948,15.430976,Greater (a>b)
-2.886197,63.81184,Greater (a>b)
28.978199,0.42804354,Greater (a>b)
14.670068,5.800636,Greater (a>b)
25.359682,5.8655047,Greater (a>b)
26.167194,9.2362,Greater (a>b)
30.966278,-1.8069609,Greater (a>b)
16.49652,10.635223,Greater (a>b)
33.05727,-6.4641895,Greater (a>b)
15.183222,-3.5326304,Greater (a>b)
23.873178,4.3709,Greater (a>b)
12.871837,14.601474,Greater (a>b)
25.29365,-11.154971,Greater (a>b)
29.88064,0.9051564,Greater (a>b)
34.832226,1.8605283,Greater (a>b)
28.64978,-0.89218396,Greater (a>b)
18.194666,22.499624,Greater (a>b)
32.13482,-4.345985,Greater (a>b)
26.352499,2.250936,Greater (a>b)
-3.3222759,24.985743,Greater (a>b)
29.49472,-0.36179584,Greater (a>b)
-4.532644,61.137146,Greater (a>b)
21.102022,12.763202,Greater (a>b)
29.708944,-10.147915,Greater (a>b)
-13.630261,58.405212,Greater (a>b)
21.951334,2.4536982,Greater (a>b)
27.827736,-16.37997,Greater (a>b)
29.71016,-7.153505,Greater (a>b)
28.9139,-12.338042,Greater (a>b)
15.641241,23.735115,Greater (a>b)
20.39562,18.972822,Greater (a>b)
14.288921,22.576418,Greater (a>b)
17.051973,3.1584108,Greater (a>b)
24.889849,1.1925424,Greater (a>b)
24.762957,0.44388467,Greater (a>b)
27.055851,0.6157306,Greater (a>b)
21.979027,2.4996476,Greater (a>b)
31.421843,-9.091897,Greater (a>b)
4.943305,14.483591,Greater (a>b)
31.916718,-8.540538,Greater (a>b)
10.4272585,6.9304304,Greater (a>b)
25.858946,9.785396,Greater (a>b)
26.911982,-11.862986,Greater (a>b)
-9.06786,59.229015,Greater (a>b)
21.320328,-1.2654161,Greater (a>b)
20.902662,7.318111,Greater (a>b)
14.078895,0.7758352,Greater (a>b)
27.412521,-10.215383,Greater (a>b)
22.813204,9.24695,Greater (a>b)
23.580915,0.1350914,Greater (a>b)
21.665024,-10.470207,Greater (a>b)
24.292109,10.153987,Greater (a>b)
28.20752,8.621492,Greater (a>b)
30.723454,-8.0659485,Greater (a>b)
29.917713,-8.9294405,Greater (a>b)
17.55785,1.1641263,Greater (a>b)
26.593388,6.9332066,Greater (a>b)
17.810904,13.233235,Greater (a>b)
-68.86226,35.457977,Less (b>a)
-3.6895645,-21.12237,Less (b>a)
-11.70101,-18.78329,Less (b>a)
-59.28875,34.757336,Less (b>a)
-31.396517,-4.322365,Less (b>a)
-9.246395,-22.810379,Less (b>a)
-24.124788,-17.015226,Less (b>a)
-25.214403,-10.698844,Less (b>a)
-31.159315,-3.1579897,Less (b>a)
-8.204151,-22.234348,Less (b>a)
-21.431103,-8.32625,Less (b>a)
-26.422354,-15.167126,Less (b>a)
-20.156054,-17.822943,Less (b>a)
-2.9902234,-10.056693,Less (b>a)
-16.524546,-20.062576,Less (b>a)
-43.253742,27.931215,Less (b>a)
-52.950356,16.717495,Less (b>a)
-17.30587,-4.7701063,Less (b>a)
-22.152376,-17.765728,Less (b>a)
-0.09310899,-11.47718,Less (b>a)
-15.770492,-16.60027,Less (b>a)
-3.1713967,-25.699972,Less (b>a)
-62.544296,35.51666,Less (b>a)
-6.587067,-14.049365,Less (b>a)
10.690019,-25.700571,Less (b>a)
-19.637545,-9.660793,Less (b>a)
-19.307592,-12.258775,Less (b>a)
-21.052153,-8.27916,Less (b>a)
-35.310646,5.555928,Less (b>a)
-17.689674,-16.795967,Less (b>a)
-16.071445,-18.129698,Less (b>a)
-18.961285,-8.603785,Less (b>a)
-25.075354,-9.527875,Less (b>a)
-20.770405,-8.104347,Less (b>a)
-40.326622,4.531399,Less (b>a)
-12.749136,-15.474049,Less (b>a)
-38.51784,-9.447294,Less (b>a)
-18.380526,-15.923008,Less (b>a)
-32.804962,-5.057431,Less (b>a)
-22.965448,-15.932003,Less (b>a)
-4.3207154,-18.702543,Less (b>a)
-17.84891,-6.562526,Less (b>a)
