Head,LogitDiff
Layer18Head15,0.216552734375
Layer20Head1,0.1260986328125
Layer18Head4,0.1175537109375
Layer20Head3,0.1163330078125
Layer19Head23,0.1029052734375
Layer18Head18,0.0899658203125
Layer23Head27,0.082275390625
Layer19Head24,0.062255859375
Layer26Head26,0.0591888427734375
Layer19Head21,0.056427001953125
Layer18Head13,0.0536041259765625
Layer20Head5,0.051513671875
Layer19Head22,0.0464324951171875
Layer25Head17,0.04447174072265625
Layer18Head20,0.043243408203125
Layer25Head2,0.04045867919921875
Layer25Head1,0.040069580078125
Layer19Head19,0.035472869873046875
Layer18Head21,0.0342254638671875
Layer23Head26,0.0311737060546875
Layer16Head8,0.0299224853515625
Layer20Head27,0.029327392578125
Layer4Head11,0.0293121337890625
Layer7Head5,0.0289764404296875
Layer22Head13,0.028759002685546875
Layer6Head9,0.0287322998046875
Layer1Head14,0.0287322998046875
Layer18Head5,0.028717041015625
Layer14Head26,0.028656005859375
Layer23Head1,0.028411865234375
Layer25Head18,0.02838134765625
Layer6Head11,0.0283660888671875
Layer26Head25,0.02813720703125
Layer23Head5,0.02811431884765625
Layer19Head4,0.028106689453125
Layer24Head20,0.0280914306640625
Layer7Head9,0.0280914306640625
Layer13Head22,0.028076171875
Layer19Head2,0.0280609130859375
Layer5Head17,0.028045654296875
Layer1Head26,0.028045654296875
Layer25Head5,0.0278167724609375
Layer3Head0,0.027801513671875
Layer14Head12,0.0277862548828125
Layer3Head3,0.02777099609375
Layer1Head4,0.02777099609375
Layer21Head20,0.02777099609375
Layer13Head2,0.0277557373046875
Layer24Head24,0.027496337890625
Layer10Head1,0.0274810791015625
Layer10Head10,0.027435302734375
Layer27Head12,0.027435302734375
Layer4Head2,0.027191162109375
Layer6Head24,0.0271759033203125
Layer19Head27,0.0271759033203125
Layer21Head13,0.0271759033203125
Layer2Head13,0.02716064453125
Layer17Head4,0.02715301513671875
Layer2Head4,0.0271453857421875
Layer20Head14,0.0271453857421875
Layer5Head4,0.0271453857421875
Layer4Head3,0.026885986328125
Layer24Head3,0.026885986328125
Layer9Head0,0.0268707275390625
Layer12Head1,0.02685546875
Layer17Head24,0.0268402099609375
Layer15Head22,0.0268402099609375
Layer3Head7,0.0268402099609375
Layer3Head4,0.026824951171875
Layer5Head8,0.026824951171875
Layer15Head21,0.0265960693359375
Layer19Head25,0.02657318115234375
Layer2Head16,0.0265655517578125
Layer5Head22,0.0265655517578125
Layer22Head17,0.0265655517578125
Layer6Head1,0.02655029296875
Layer7Head14,0.02655029296875
Layer20Head18,0.0265350341796875
Layer24Head17,0.0265350341796875
Layer14Head22,0.026519775390625
Layer27Head14,0.02629852294921875
Layer2Head24,0.0262603759765625
Layer12Head8,0.0262451171875
Layer14Head23,0.0262298583984375
Layer1Head10,0.0262298583984375
Layer21Head22,0.026214599609375
Layer3Head12,0.026214599609375
Layer13Head1,0.026214599609375
Layer18Head11,0.0261993408203125
Layer12Head23,0.0261993408203125
Layer26Head23,0.0259857177734375
Layer20Head25,0.0259552001953125
Layer22Head1,0.0259552001953125
Layer16Head4,0.02593994140625
Layer26Head6,0.0259246826171875
Layer20Head7,0.0259246826171875
Layer11Head26,0.0259246826171875
Layer15Head26,0.025909423828125
Layer26Head19,0.025665283203125
Layer23Head21,0.0256500244140625
Layer25Head14,0.0256500244140625
Layer3Head1,0.0256500244140625
Layer3Head21,0.025634765625
Layer0Head21,0.025634765625
Layer1Head1,0.025634765625
Layer9Head22,0.025634765625
Layer24Head21,0.025634765625
Layer3Head9,0.025634765625
Layer26Head24,0.0256195068359375
Layer0Head20,0.0256195068359375
Layer5Head10,0.0256195068359375
Layer11Head1,0.0256195068359375
Layer15Head5,0.025604248046875
Layer0Head5,0.025604248046875
Layer2Head14,0.025604248046875
Layer17Head16,0.025604248046875
Layer0Head24,0.0255889892578125
Layer8Head5,0.02557373046875
Layer20Head24,0.025360107421875
Layer17Head3,0.025360107421875
Layer13Head8,0.0253448486328125
Layer18Head27,0.0253448486328125
Layer1Head16,0.02532958984375
Layer18Head26,0.02532958984375
Layer21Head0,0.02532958984375
Layer25Head22,0.02532958984375
Layer11Head10,0.0253143310546875
Layer11Head21,0.0253143310546875
Layer3Head27,0.025299072265625
Layer3Head16,0.025299072265625
Layer1Head9,0.025299072265625
Layer10Head25,0.025299072265625
Layer22Head11,0.025054931640625
Layer10Head5,0.025054931640625
Layer18Head3,0.025054931640625
Layer27Head27,0.025054931640625
Layer27Head26,0.025054931640625
Layer1Head2,0.0250396728515625
Layer16Head25,0.0250396728515625
Layer26Head15,0.0250396728515625
Layer2Head19,0.0250396728515625
Layer0Head12,0.0250244140625
Layer11Head7,0.0250244140625
Layer21Head21,0.0250244140625
Layer25Head23,0.0250244140625
Layer23Head9,0.0250244140625
Layer9Head26,0.0250091552734375
Layer12Head0,0.0250091552734375
Layer24Head2,0.0250091552734375
Layer19Head13,0.0250091552734375
Layer10Head8,0.0250091552734375
Layer2Head2,0.0250091552734375
Layer18Head17,0.024993896484375
Layer16Head0,0.024993896484375
Layer6Head27,0.024993896484375
Layer4Head19,0.024993896484375
Layer13Head4,0.02496337890625
Layer18Head14,0.024749755859375
Layer23Head14,0.024749755859375
Layer25Head21,0.02474212646484375
Layer24Head0,0.0247344970703125
Layer1Head7,0.02471923828125
Layer3Head17,0.02471923828125
Layer8Head26,0.02471923828125
Layer26Head16,0.02471923828125
Layer13Head21,0.02471923828125
Layer12Head19,0.0247039794921875
Layer4Head6,0.0247039794921875
Layer21Head12,0.0247039794921875
Layer0Head25,0.024688720703125
Layer21Head6,0.024688720703125
Layer2Head18,0.024688720703125
Layer0Head18,0.024688720703125
Layer8Head4,0.024688720703125
Layer1Head25,0.0246734619140625
Layer8Head24,0.024658203125
Layer14Head17,0.024658203125
Layer16Head9,0.024444580078125
Layer0Head9,0.024444580078125
Layer21Head15,0.0244293212890625
Layer8Head10,0.0244293212890625
Layer4Head14,0.0244293212890625
Layer17Head19,0.0244293212890625
Layer22Head21,0.0244293212890625
Layer24Head22,0.0244293212890625
Layer3Head23,0.0244140625
Layer23Head11,0.0244140625
Layer12Head17,0.0243988037109375
Layer9Head5,0.0243988037109375
Layer19Head20,0.0243988037109375
Layer17Head12,0.0243988037109375
Layer2Head8,0.0243988037109375
Layer20Head21,0.0243988037109375
Layer3Head19,0.0243988037109375
Layer9Head19,0.0243988037109375
Layer11Head4,0.024383544921875
Layer13Head6,0.024383544921875
Layer25Head6,0.0243682861328125
Layer8Head27,0.0243682861328125
Layer6Head5,0.02429962158203125
Layer26Head2,0.024139404296875
Layer9Head14,0.024139404296875
Layer26Head10,0.024139404296875
Layer24Head12,0.0241241455078125
Layer24Head26,0.0241241455078125
Layer24Head16,0.0241241455078125
Layer7Head2,0.0241241455078125
Layer15Head2,0.0241241455078125
Layer22Head27,0.02410888671875
Layer24Head25,0.02410888671875
Layer23Head20,0.02410888671875
Layer13Head19,0.02410888671875
Layer13Head14,0.02410888671875
Layer7Head12,0.02410888671875
Layer4Head10,0.02410888671875
Layer24Head4,0.0240936279296875
Layer27Head7,0.0240936279296875
Layer16Head3,0.0240936279296875
Layer9Head6,0.024078369140625
Layer15Head13,0.024078369140625
Layer13Head15,0.024078369140625
Layer17Head17,0.024078369140625
Layer13Head3,0.024078369140625
Layer10Head19,0.0240631103515625
Layer12Head7,0.0240631103515625
Layer8Head25,0.0240631103515625
Layer14Head11,0.0240478515625
Layer0Head8,0.024017333984375
Layer0Head27,0.02398681640625
Layer27Head4,0.023834228515625
Layer14Head5,0.023834228515625
Layer7Head17,0.0238189697265625
Layer3Head22,0.0238189697265625
Layer11Head22,0.0238037109375
Layer25Head8,0.0238037109375
Layer15Head0,0.0238037109375
Layer2Head23,0.0238037109375
Layer19Head12,0.0238037109375
Layer25Head25,0.0237884521484375
Layer16Head1,0.0237884521484375
Layer27Head9,0.0237884521484375
Layer17Head10,0.0237884521484375
Layer0Head6,0.0237884521484375
Layer0Head19,0.0237884521484375
Layer2Head12,0.023773193359375
Layer24Head7,0.023773193359375
Layer9Head2,0.0237579345703125
Layer1Head21,0.0237579345703125
Layer19Head7,0.02374267578125
Layer16Head17,0.0236663818359375
Layer3Head24,0.023529052734375
Layer27Head17,0.023529052734375
Layer27Head1,0.0235137939453125
Layer21Head9,0.0235137939453125
Layer13Head16,0.0235137939453125
Layer15Head19,0.0235137939453125
Layer12Head20,0.02349853515625
Layer12Head6,0.02349853515625
Layer1Head24,0.02349853515625
Layer27Head3,0.02349853515625
Layer22Head2,0.02349853515625
Layer14Head15,0.02349853515625
Layer21Head5,0.0234832763671875
Layer22Head5,0.0234832763671875
Layer14Head13,0.0234832763671875
Layer27Head23,0.0234832763671875
Layer20Head19,0.0234832763671875
Layer3Head6,0.0234832763671875
Layer9Head7,0.023468017578125
Layer19Head11,0.023468017578125
Layer12Head5,0.023468017578125
Layer4Head9,0.0234527587890625
Layer16Head10,0.0234527587890625
