Head,LogitDiff
Layer24Head5,0.37060546875
Layer24Head7,0.2041015625
Layer24Head0,0.07305908203125
Layer26Head1,0.0474853515625
Layer35Head12,0.034088134765625
Layer26Head0,0.033893585205078125
Layer28Head2,0.02965545654296875
Layer24Head4,0.0290374755859375
Layer34Head14,0.024684906005859375
Layer28Head5,0.02149200439453125
Layer28Head6,0.02118682861328125
Layer26Head4,0.02104949951171875
Layer27Head8,0.0184173583984375
Layer34Head9,0.016876220703125
Layer24Head6,0.0145416259765625
Layer35Head13,0.013885498046875
Layer28Head3,0.0123748779296875
Layer29Head10,0.012176513671875
Layer26Head5,0.011524200439453125
Layer26Head11,0.011295318603515625
Layer29Head0,0.01020050048828125
Layer27Head10,0.0100555419921875
Layer35Head15,0.0100250244140625
Layer28Head14,0.009801864624023438
Layer17Head5,0.0095672607421875
Layer22Head0,0.009174346923828125
Layer30Head6,0.00891876220703125
Layer34Head0,0.008510589599609375
Layer27Head3,0.008275985717773438
Layer30Head1,0.00804901123046875
Layer3Head2,0.00783538818359375
Layer26Head2,0.007818222045898438
Layer30Head11,0.007411956787109375
Layer27Head5,0.00740814208984375
Layer26Head8,0.00740814208984375
Layer20Head8,0.0074005126953125
Layer4Head10,0.00719451904296875
Layer18Head3,0.00698089599609375
Layer20Head9,0.006961822509765625
Layer24Head10,0.00695037841796875
Layer2Head3,0.0069427490234375
Layer28Head9,0.00677490234375
Layer31Head6,0.00675201416015625
Layer8Head6,0.0067195892333984375
Layer29Head9,0.0065460205078125
Layer16Head10,0.00653076171875
Layer1Head9,0.00653076171875
Layer8Head1,0.006511688232421875
Layer23Head10,0.0064849853515625
Layer1Head0,0.00634765625
Layer23Head1,0.0063323974609375
Layer0Head5,0.00632476806640625
Layer1Head10,0.00632476806640625
Layer31Head15,0.00630950927734375
Layer16Head11,0.0063018798828125
Layer25Head2,0.006103515625
Layer13Head6,0.00609588623046875
Layer33Head1,0.00609588623046875
Layer23Head12,0.00609588623046875
Layer10Head4,0.00589752197265625
Layer12Head4,0.00588226318359375
Layer0Head15,0.00588226318359375
Layer6Head9,0.00588226318359375
Layer5Head15,0.0058746337890625
Layer14Head9,0.0056915283203125
Layer21Head15,0.0056819915771484375
Layer26Head14,0.00567626953125
Layer3Head1,0.00566864013671875
Layer19Head3,0.0056610107421875
Layer19Head10,0.0056610107421875
Layer29Head12,0.0056610107421875
Layer22Head3,0.0056610107421875
Layer3Head3,0.005645751953125
Layer32Head8,0.0054721832275390625
Layer30Head10,0.00547027587890625
Layer34Head7,0.005458831787109375
Layer27Head1,0.00545501708984375
Layer18Head7,0.00545501708984375
Layer35Head6,0.00545501708984375
Layer29Head7,0.005451202392578125
Layer23Head9,0.0054473876953125
Layer1Head14,0.00543975830078125
Layer9Head12,0.00543975830078125
Layer6Head14,0.00543212890625
Layer21Head5,0.0054168701171875
Layer5Head14,0.0054168701171875
Layer5Head13,0.00540924072265625
Layer25Head3,0.00527191162109375
Layer4Head3,0.00527191162109375
Layer27Head7,0.0052490234375
Layer32Head0,0.00524139404296875
Layer5Head12,0.005237579345703125
Layer21Head10,0.0052337646484375
Layer35Head8,0.00522613525390625
Layer18Head15,0.00522613525390625
Layer21Head14,0.005218505859375
Layer25Head7,0.005218505859375
Layer24Head13,0.0052032470703125
Layer34Head13,0.00519561767578125
Layer8Head13,0.00504302978515625
Layer16Head3,0.005035400390625
Layer12Head5,0.0050201416015625
Layer21Head13,0.0050201416015625
Layer31Head13,0.005001068115234375
Layer5Head5,0.00499725341796875
Layer19Head13,0.00499725341796875
Layer3Head6,0.00499725341796875
Layer9Head4,0.00499725341796875
Layer7Head11,0.004993438720703125
Layer33Head7,0.0048370361328125
Layer27Head4,0.00481414794921875
Layer10Head0,0.0048065185546875
Layer19Head8,0.0048065185546875
Layer27Head14,0.0048065185546875
Layer13Head0,0.0048065185546875
Layer5Head9,0.00479888916015625
Layer16Head0,0.00479888916015625
Layer3Head7,0.004791259765625
Layer1Head3,0.004791259765625
Layer14Head4,0.004791259765625
Layer10Head11,0.00478363037109375
Layer30Head0,0.00478363037109375
Layer13Head9,0.0047760009765625
Layer4Head5,0.0047760009765625
Layer6Head10,0.00476837158203125
Layer19Head14,0.00476837158203125
Layer23Head8,0.00476837158203125
Layer11Head6,0.0047607421875
Layer29Head3,0.0047550201416015625
Layer11Head10,0.004608154296875
Layer9Head5,0.00460052490234375
Layer3Head9,0.00460052490234375
Layer33Head6,0.0045928955078125
Layer4Head1,0.0045928955078125
Layer24Head8,0.0045928955078125
Layer5Head3,0.0045928955078125
Layer5Head6,0.0045928955078125
Layer0Head9,0.0045928955078125
Layer31Head7,0.0045928955078125
Layer20Head14,0.00458526611328125
Layer4Head14,0.00458526611328125
Layer9Head8,0.00457763671875
Layer20Head2,0.00457763671875
Layer14Head2,0.00457763671875
Layer10Head14,0.00457763671875
Layer2Head1,0.00457763671875
Layer8Head12,0.004573822021484375
Layer11Head2,0.0045623779296875
Layer24Head14,0.0045623779296875
Layer16Head6,0.0045623779296875
Layer19Head1,0.00455474853515625
Layer19Head5,0.004547119140625
Layer14Head14,0.004547119140625
Layer9Head9,0.00438690185546875
Layer33Head14,0.0043792724609375
Layer2Head15,0.0043792724609375
Layer12Head13,0.0043792724609375
Layer20Head1,0.0043792724609375
Layer3Head5,0.0043792724609375
Layer27Head12,0.0043792724609375
Layer30Head2,0.004375457763671875
Layer9Head6,0.00437164306640625
Layer7Head14,0.004364013671875
Layer13Head1,0.004364013671875
Layer24Head9,0.004364013671875
Layer35Head3,0.004364013671875
Layer22Head8,0.004360198974609375
Layer0Head4,0.0043487548828125
Layer18Head8,0.0043487548828125
Layer7Head0,0.0043487548828125
Layer18Head9,0.0043487548828125
Layer1Head2,0.0043487548828125
Layer23Head5,0.00433349609375
Layer21Head1,0.0041961669921875
Layer31Head14,0.00417327880859375
Layer34Head3,0.00417327880859375
Layer18Head1,0.0041656494140625
Layer30Head13,0.0041656494140625
Layer11Head14,0.00415802001953125
Layer21Head6,0.004150390625
Layer35Head2,0.004150390625
Layer23Head11,0.00414276123046875
Layer14Head6,0.00414276123046875
Layer4Head4,0.00414276123046875
Layer8Head7,0.0041351318359375
Layer4Head11,0.0041351318359375
Layer8Head9,0.0041351318359375
Layer15Head4,0.0041351318359375
Layer15Head15,0.0041351318359375
Layer9Head14,0.004119873046875
Layer4Head8,0.004116058349609375
Layer5Head1,0.00396728515625
Layer2Head0,0.00396728515625
Layer13Head8,0.0039520263671875
Layer15Head5,0.0039520263671875
Layer17Head15,0.00394439697265625
Layer6Head15,0.00394439697265625
Layer33Head11,0.00394439697265625
Layer1Head5,0.00394439697265625
Layer26Head10,0.003936767578125
Layer26Head13,0.003936767578125
Layer9Head10,0.003936767578125
Layer12Head11,0.003936767578125
Layer24Head15,0.003932952880859375
Layer32Head14,0.003925323486328125
Layer31Head3,0.0039215087890625
Layer13Head10,0.0039215087890625
Layer9Head3,0.0039215087890625
Layer9Head7,0.0039215087890625
Layer24Head2,0.00391387939453125
Layer25Head8,0.00391387939453125
Layer17Head7,0.00391387939453125
Layer1Head8,0.00391387939453125
Layer11Head4,0.00390625
Layer0Head6,0.00389862060546875
Layer8Head2,0.00389862060546875
Layer20Head0,0.003894805908203125
Layer22Head7,0.003894805908203125
Layer11Head9,0.0038909912109375
Layer8Head3,0.00374603271484375
Layer30Head8,0.0037384033203125
Layer6Head13,0.00372314453125
Layer7Head6,0.00372314453125
Layer11Head7,0.003719329833984375
Layer25Head9,0.00371551513671875
Layer4Head15,0.003711700439453125
Layer13Head5,0.0037078857421875
Layer14Head5,0.0037078857421875
Layer3Head15,0.0037078857421875
Layer7Head10,0.0037078857421875
Layer10Head12,0.0037078857421875
Layer18Head14,0.0037078857421875
Layer30Head3,0.00370025634765625
Layer0Head13,0.003692626953125
Layer16Head14,0.003692626953125
Layer33Head5,0.003692626953125
Layer19Head6,0.003688812255859375
Layer22Head5,0.00368499755859375
Layer15Head2,0.0036773681640625
Layer21Head4,0.00365447998046875
Layer31Head1,0.0035247802734375
Layer35Head11,0.00351715087890625
Layer33Head8,0.00351715087890625
Layer31Head2,0.003509521484375
Layer14Head3,0.003509521484375
Layer8Head4,0.003509521484375
Layer19Head9,0.003509521484375
Layer32Head12,0.00350189208984375
Layer21Head3,0.00350189208984375
Layer4Head12,0.0034942626953125
Layer31Head9,0.0034942626953125
Layer10Head8,0.0034942626953125
Layer22Head10,0.0034942626953125
Layer33Head9,0.00348663330078125
Layer18Head11,0.00348663330078125
Layer12Head10,0.00348663330078125
Layer19Head2,0.00347900390625
Layer3Head14,0.00347900390625
Layer4Head13,0.00347900390625
Layer9Head1,0.00347900390625
Layer13Head14,0.0034637451171875
Layer11Head15,0.0034637451171875
Layer20Head5,0.003444671630859375
Layer21Head11,0.0032958984375
Layer9Head2,0.0032958984375
Layer31Head5,0.0032958984375
Layer6Head4,0.00328826904296875
Layer23Head3,0.00328826904296875
Layer25Head1,0.00328826904296875
Layer31Head8,0.0032806396484375
Layer6Head11,0.0032806396484375
Layer2Head4,0.0032806396484375
Layer12Head1,0.0032806396484375
Layer7Head8,0.0032806396484375
Layer16Head13,0.0032806396484375
Layer29Head6,0.0032806396484375
Layer16Head9,0.0032806396484375
Layer16Head2,0.0032806396484375
Layer15Head13,0.0032806396484375
Layer21Head9,0.0032806396484375
Layer20Head11,0.00327301025390625
Layer25Head5,0.00327301025390625
Layer24Head3,0.00327301025390625
