PC1,PC2,Class
-66.25418,-21.254473,Greater (a>b)
-58.711056,7.5410447,Greater (a>b)
-57.965534,15.651281,Greater (a>b)
-62.010048,-17.440947,Greater (a>b)
-63.009624,-26.08555,Greater (a>b)
-63.07464,-0.26292354,Greater (a>b)
-53.879566,13.506417,Greater (a>b)
-39.759846,29.23146,Greater (a>b)
-48.56262,0.83217615,Greater (a>b)
-61.026157,0.3803498,Greater (a>b)
-54.059917,10.143179,Greater (a>b)
-52.662575,-11.940289,Greater (a>b)
-64.88661,-6.2017984,Greater (a>b)
-56.896286,6.2505517,Greater (a>b)
-61.569767,-2.776764,Greater (a>b)
-62.533646,-15.2564745,Greater (a>b)
-58.76407,-9.908866,Greater (a>b)
-46.485622,-6.287557,Greater (a>b)
-56.348526,17.966192,Greater (a>b)
-63.193653,-12.374899,Greater (a>b)
-51.963573,-0.47527453,Greater (a>b)
-44.800873,24.048609,Greater (a>b)
-48.48757,6.6880217,Greater (a>b)
-56.926193,6.9627,Greater (a>b)
-52.01073,18.27715,Greater (a>b)
-56.053894,1.140133,Greater (a>b)
-58.63911,-8.1259365,Greater (a>b)
-63.92151,-25.861042,Greater (a>b)
-42.85748,4.606234,Greater (a>b)
-49.051792,26.519968,Greater (a>b)
-56.47336,9.727804,Greater (a>b)
-57.92897,-10.5056505,Greater (a>b)
-60.099735,-18.422579,Greater (a>b)
-47.495514,8.925874,Greater (a>b)
-62.870533,-13.207811,Greater (a>b)
-53.7561,12.484086,Greater (a>b)
-50.77577,-3.3211315,Greater (a>b)
-63.115517,-18.362267,Greater (a>b)
-56.997017,-22.91287,Greater (a>b)
-73.170944,-23.69935,Greater (a>b)
-52.28363,20.359236,Greater (a>b)
-48.436916,-1.3686208,Greater (a>b)
-49.296158,12.040822,Greater (a>b)
-59.176273,-10.491738,Greater (a>b)
-64.65426,6.3860846,Greater (a>b)
-50.88346,3.7236307,Greater (a>b)
-58.778507,-2.2819939,Greater (a>b)
-58.89128,-5.29326,Greater (a>b)
-54.077133,-5.701602,Greater (a>b)
-51.171017,15.592423,Greater (a>b)
-52.51857,3.191038,Greater (a>b)
-39.030106,-15.424075,Greater (a>b)
-59.60083,2.6562173,Greater (a>b)
-55.581345,14.823515,Greater (a>b)
-61.090263,4.8345294,Greater (a>b)
-68.45765,-24.307426,Greater (a>b)
-57.001034,19.807241,Greater (a>b)
-60.88797,12.559395,Greater (a>b)
-61.0906,-13.391245,Greater (a>b)
-55.592476,-29.288538,Greater (a>b)
-53.376514,15.904562,Greater (a>b)
-59.454308,0.7913154,Greater (a>b)
-59.06395,3.8902647,Greater (a>b)
-44.347477,13.182019,Greater (a>b)
-67.42603,-14.559931,Greater (a>b)
-62.3513,-1.240844,Greater (a>b)
-54.124855,4.297605,Greater (a>b)
-54.89989,-10.834101,Greater (a>b)
-49.671154,-9.599873,Greater (a>b)
-61.331173,-11.262591,Greater (a>b)
-56.904156,11.225823,Greater (a>b)
-24.073359,16.95772,Greater (a>b)
-33.026897,22.04348,Greater (a>b)
-24.599613,11.392144,Greater (a>b)
-55.086437,-43.29483,Greater (a>b)
-56.765656,9.152015,Greater (a>b)
