PC1,PC2,Class
-1.5816545,0.51049024,Greater (a>b)
-1.6664196,-0.4817967,Greater (a>b)
-1.7825137,-0.061275277,Greater (a>b)
-1.5601083,0.44061282,Greater (a>b)
-1.4913213,-0.3336344,Greater (a>b)
-1.7998457,0.869615,Greater (a>b)
-1.4540014,0.25723085,Greater (a>b)
-1.2503438,0.3645692,Greater (a>b)
-1.2063003,-0.38924873,Greater (a>b)
-1.511017,-0.4748217,Greater (a>b)
-1.3785377,-0.5746977,Greater (a>b)
-1.5104119,0.7336836,Greater (a>b)
-1.6618122,-0.22428493,Greater (a>b)
-1.6844412,0.13478199,Greater (a>b)
-1.7833873,-0.6630552,Greater (a>b)
-1.50941,-0.17758434,Greater (a>b)
-1.7870163,0.19191371,Greater (a>b)
-1.2370514,-0.2884254,Greater (a>b)
-1.6010206,0.27372983,Greater (a>b)
-1.6703731,0.05975209,Greater (a>b)
-1.5319003,0.5053333,Greater (a>b)
-1.437877,-0.24675967,Greater (a>b)
-1.4369442,0.7489885,Greater (a>b)
-1.501198,0.2609092,Greater (a>b)
-1.3645731,-0.23496832,Greater (a>b)
-1.3888291,-0.3160957,Greater (a>b)
-1.6196103,-0.2254577,Greater (a>b)
-1.5710533,-0.56176037,Greater (a>b)
-1.2971829,-0.7879651,Greater (a>b)
-1.4373541,0.10490576,Greater (a>b)
-1.5222511,0.013513412,Greater (a>b)
-1.6980374,0.7364363,Greater (a>b)
-1.3916059,-0.076751284,Greater (a>b)
-1.3472506,-0.48914996,Greater (a>b)
-1.5282093,0.20771614,Greater (a>b)
-1.3508943,-0.7709449,Greater (a>b)
-1.181835,-0.3794356,Greater (a>b)
-1.6269095,-0.3969299,Greater (a>b)
-1.44402,-0.32021895,Greater (a>b)
-2.0670161,-0.40556675,Greater (a>b)
-1.4563111,-0.4289668,Greater (a>b)
-1.3233689,0.5959723,Greater (a>b)
-1.4307832,0.18877065,Greater (a>b)
-1.4962102,0.1872683,Greater (a>b)
-1.7489886,0.07041093,Greater (a>b)
-1.4062272,0.072212495,Greater (a>b)
-1.7056117,-0.6687215,Greater (a>b)
-1.416249,-0.743124,Greater (a>b)
-1.393863,-0.015969621,Greater (a>b)
-1.2595338,-0.19222927,Greater (a>b)
-1.3843055,-0.547734,Greater (a>b)
-0.9357408,-0.19206649,Greater (a>b)
-1.5436411,-0.21125263,Greater (a>b)
-1.5575441,-0.32285076,Greater (a>b)
-1.6710836,-0.20828396,Greater (a>b)
-1.8513798,0.07365266,Greater (a>b)
-1.4930207,-0.48311573,Greater (a>b)
-1.7694565,-0.10843234,Greater (a>b)
-1.5109751,0.16844,Greater (a>b)
-1.5691162,-0.2227831,Greater (a>b)
-1.4524562,0.047129635,Greater (a>b)
-1.5018401,-0.14839113,Greater (a>b)
-1.6338793,-0.22016111,Greater (a>b)
-1.2882963,0.36341208,Greater (a>b)
-1.7349691,-0.36140165,Greater (a>b)
-1.6594259,-0.36914262,Greater (a>b)
-1.44622,0.15214907,Greater (a>b)
-1.3089583,-0.3812515,Greater (a>b)
-1.1264019,-0.38613394,Greater (a>b)
-1.5668938,-0.174559,Greater (a>b)
-1.4565698,-0.45253646,Greater (a>b)
-0.78021365,0.2786184,Greater (a>b)
-1.2288705,0.41573957,Greater (a>b)
-1.058991,0.4424745,Greater (a>b)
-1.2093669,-0.27020794,Greater (a>b)
-1.4140754,-0.77588505,Greater (a>b)
-1.3963563,-0.23629034,Greater (a>b)
-1.7252057,-0.17086479,Greater (a>b)
-1.2987368,0.2141443,Greater (a>b)
-1.3230572,0.3855109,Greater (a>b)
-1.3838624,0.09052342,Greater (a>b)
-1.3110403,-0.053169735,Greater (a>b)
-1.2529172,0.4749092,Greater (a>b)
-1.4523686,-0.32067245,Greater (a>b)
-0.9879518,-0.146097,Greater (a>b)
-0.60325414,0.236061,Greater (a>b)
-1.6933725,0.04464216,Greater (a>b)
-1.5892876,-0.609961,Greater (a>b)
-1.1592039,-0.2276363,Greater (a>b)
-1.3808198,-0.29043585,Greater (a>b)
-1.1546577,-0.38713074,Greater (a>b)
-1.7352554,-0.122482166,Greater (a>b)
-1.4956075,-0.47237793,Greater (a>b)
-1.7202687,-0.10498796,Greater (a>b)
-1.8196859,-0.31403527,Greater (a>b)
-1.3260747,-0.034030452,Greater (a>b)
-1.4758435,-0.18862666,Greater (a>b)
-1.184919,-0.27456802,Greater (a>b)
-1.3193331,-0.2382654,Greater (a>b)
-1.7509797,0.61186826,Greater (a>b)
0.7691882,0.8329378,Less (b>a)
1.6767582,-0.24048032,Less (b>a)
1.2021133,0.7382594,Less (b>a)
1.1266867,0.9794236,Less (b>a)
1.1754115,-0.26729655,Less (b>a)
0.50569654,1.1813109,Less (b>a)
1.0363376,0.97606343,Less (b>a)
1.750823,0.8931931,Less (b>a)
2.2103565,-0.8121544,Less (b>a)
2.5624049,-0.4584516,Less (b>a)
2.084818,-0.3604183,Less (b>a)
0.009281468,0.70460075,Less (b>a)
1.6621432,0.23040707,Less (b>a)
0.95128185,1.0313926,Less (b>a)
2.4251442,-0.21966372,Less (b>a)
1.5614856,-0.21547802,Less (b>a)
1.240014,0.49190518,Less (b>a)
1.5366346,-1.1313858,Less (b>a)
1.1720403,0.93361473,Less (b>a)
0.95396465,0.34963846,Less (b>a)
1.254227,0.5090481,Less (b>a)
1.7273608,0.04104644,Less (b>a)
0.41990724,1.4324046,Less (b>a)
0.87647086,1.0588814,Less (b>a)
0.61758864,0.6316833,Less (b>a)
2.3907185,-0.725952,Less (b>a)
0.88782865,0.02949873,Less (b>a)
2.4145482,-1.4860975,Less (b>a)
3.1565673,-1.0710171,Less (b>a)
1.6774205,0.36023453,Less (b>a)
1.0193139,0.57093376,Less (b>a)
0.16732757,1.0457257,Less (b>a)
2.1744144,-0.620643,Less (b>a)
2.4259367,-0.6132642,Less (b>a)
0.99068326,0.32523757,Less (b>a)
1.9157422,-1.1511436,Less (b>a)
1.7492208,-0.7473265,Less (b>a)
2.0915952,-0.19625892,Less (b>a)
1.1365384,-0.26042238,Less (b>a)
1.1867208,0.2757159,Less (b>a)
1.3788167,0.113237716,Less (b>a)
1.6665885,0.81982285,Less (b>a)
1.1051311,0.4659994,Less (b>a)
0.69202983,0.3518206,Less (b>a)
1.7759671,0.74076164,Less (b>a)
0.61936885,0.4970965,Less (b>a)
2.1189992,-0.2800158,Less (b>a)
2.2182226,-0.72571874,Less (b>a)
1.9902923,0.5673505,Less (b>a)
1.1402894,-0.62534946,Less (b>a)
1.9720939,-0.44058323,Less (b>a)
1.5630198,-1.1322335,Less (b>a)
1.2744201,0.6574145,Less (b>a)
1.267391,0.36013305,Less (b>a)
1.790874,0.4014457,Less (b>a)
1.0422353,0.60553944,Less (b>a)
0.521571,-0.2941935,Less (b>a)
2.2100284,0.2294911,Less (b>a)
1.4276655,0.4315814,Less (b>a)
1.7076323,-0.18764956,Less (b>a)
1.5115991,0.6330289,Less (b>a)
2.1679208,0.019242687,Less (b>a)
1.4718555,0.10158041,Less (b>a)
1.1450357,0.8331292,Less (b>a)
1.6252193,0.4069275,Less (b>a)
1.7472548,0.12741463,Less (b>a)
0.423274,0.6177213,Less (b>a)
1.8017331,-0.40593585,Less (b>a)
1.8816885,-1.1627069,Less (b>a)
0.7967189,0.5221047,Less (b>a)
2.8543954,-0.50137126,Less (b>a)
0.9697004,0.19089489,Less (b>a)
0.44049668,0.5831057,Less (b>a)
0.3208338,0.57650465,Less (b>a)
2.50172,-0.6626159,Less (b>a)
0.6700526,-0.6292304,Less (b>a)
1.7416328,-0.30601448,Less (b>a)
2.1627884,0.6267398,Less (b>a)
0.84866256,0.53053844,Less (b>a)
0.19958527,0.75757486,Less (b>a)
1.2896924,0.5262925,Less (b>a)
1.4280558,-0.10820453,Less (b>a)
0.8118119,0.77560264,Less (b>a)
1.6019986,-0.57594186,Less (b>a)
2.8123736,-0.7038045,Less (b>a)
1.1380796,-0.06653604,Less (b>a)
0.65560263,0.6618912,Less (b>a)
2.1148438,-0.14398727,Less (b>a)
1.5411165,-0.3771639,Less (b>a)
2.272344,-0.05442559,Less (b>a)
2.8975065,-0.9980526,Less (b>a)
1.4406326,0.29817772,Less (b>a)
1.6020312,-0.2483393,Less (b>a)
1.509772,0.051190294,Less (b>a)
1.3748589,0.22624157,Less (b>a)
