PC1,PC2,Class
18.910454,8.192213,Greater (a>b)
16.90058,-3.4951406,Greater (a>b)
17.536716,-1.1384343,Greater (a>b)
16.445974,6.2589445,Greater (a>b)
16.369389,-1.9465764,Greater (a>b)
17.229877,6.343829,Greater (a>b)
14.192562,0.027938008,Greater (a>b)
11.358856,-0.5091832,Greater (a>b)
13.099142,-0.9214783,Greater (a>b)
16.429506,-5.5172806,Greater (a>b)
13.8401165,-4.944963,Greater (a>b)
14.82968,7.0227757,Greater (a>b)
17.487473,-0.9503474,Greater (a>b)
15.585472,0.28066346,Greater (a>b)
16.945873,-3.677843,Greater (a>b)
16.778912,-0.97059464,Greater (a>b)
16.40728,4.427552,Greater (a>b)
10.960506,-2.1793566,Greater (a>b)
15.202254,-0.9179782,Greater (a>b)
18.854364,0.8487882,Greater (a>b)
14.982904,4.561299,Greater (a>b)
13.611227,-3.7147684,Greater (a>b)
12.356901,6.753926,Greater (a>b)
16.864433,3.8276646,Greater (a>b)
14.249283,-3.716492,Greater (a>b)
15.310451,-4.081386,Greater (a>b)
17.444881,-0.1802118,Greater (a>b)
15.605063,-1.1767799,Greater (a>b)
11.019562,-2.7724204,Greater (a>b)
12.220179,-3.2712202,Greater (a>b)
15.827191,-1.2649506,Greater (a>b)
16.798817,7.7832975,Greater (a>b)
16.651644,0.26971996,Greater (a>b)
12.90128,-3.5637882,Greater (a>b)
17.450586,3.8398602,Greater (a>b)
14.064036,-7.165843,Greater (a>b)
13.488882,-0.2741102,Greater (a>b)
15.252342,-4.2187133,Greater (a>b)
15.733152,0.89627427,Greater (a>b)
20.677011,0.8820665,Greater (a>b)
13.887062,-5.3232636,Greater (a>b)
14.089844,6.3868995,Greater (a>b)
13.366593,-0.024017297,Greater (a>b)
16.902422,4.304401,Greater (a>b)
17.331724,-2.4924018,Greater (a>b)
14.0242815,2.296926,Greater (a>b)
16.303562,-3.5060487,Greater (a>b)
14.191463,-5.6793737,Greater (a>b)
14.811875,0.7239994,Greater (a>b)
14.65176,-2.3579874,Greater (a>b)
13.405473,-5.205827,Greater (a>b)
8.883963,1.6168611,Greater (a>b)
17.364767,-1.5193771,Greater (a>b)
15.071351,-3.4122639,Greater (a>b)
