layer,token,logit
0, Yes,2.440532684326172
0, No,0.8495023846626282
0, Mary,0.36615532636642456
0, Cow,2.128929853439331
0, Ocean,-1.472846269607544
1, Yes,3.7258026599884033
1, No,1.8511378765106201
1, Mary,-0.07396101951599121
1, Cow,1.8882956504821777
1, Ocean,-1.7322099208831787
2, Yes,3.9245519638061523
2, No,1.444779396057129
2, Mary,-0.0989890992641449
2, Cow,2.0782065391540527
2, Ocean,-2.538144111633301
3, Yes,4.884274482727051
3, No,1.3626407384872437
3, Mary,-0.6457197666168213
3, Cow,1.2297488451004028
3, Ocean,-3.756352424621582
4, Yes,6.8691911697387695
4, No,2.24298095703125
4, Mary,-1.1647239923477173
4, Cow,2.688404083251953
4, Ocean,-3.2480521202087402
5, Yes,8.672675132751465
5, No,5.233288288116455
5, Mary,0.46783044934272766
5, Cow,5.571234703063965
5, Ocean,-2.2835299968719482
6, Yes,8.061640739440918
6, No,5.411619186401367
6, Mary,1.9615920782089233
6, Cow,5.599225997924805
6, Ocean,-1.9140441417694092
7, Yes,8.662308692932129
7, No,6.169840335845947
7, Mary,2.410273551940918
7, Cow,5.8248610496521
7, Ocean,-1.308236002922058
8, Yes,8.895318984985352
8, No,6.835755825042725
8, Mary,1.3824223279953003
8, Cow,4.363440990447998
8, Ocean,-2.167011022567749
9, Yes,9.492147445678711
9, No,8.978815078735352
9, Mary,3.022002935409546
9, Cow,3.7000458240509033
9, Ocean,-2.057851791381836
10, Yes,11.53271198272705
10, No,9.728135108947754
10, Mary,2.9735355377197266
10, Cow,3.7732367515563965
10, Ocean,-1.789001226425171
11, Yes,9.771469116210938
11, No,7.22910737991333
11, Mary,1.6526025533676147
11, Cow,2.1353492736816406
11, Ocean,-3.5291171073913574
12, Yes,10.076248168945312
12, No,7.168026447296143
12, Mary,0.2570505142211914
12, Cow,0.4089956283569336
12, Ocean,-5.9426679611206055
13, Yes,12.13550853729248
13, No,8.941727638244629
13, Mary,-0.2546401023864746
13, Cow,-0.7504012584686279
13, Ocean,-5.345554828643799
14, Yes,13.789287567138672
14, No,10.40205192565918
14, Mary,-1.1531524658203125
14, Cow,-2.737243890762329
14, Ocean,-5.2138543128967285
15, Yes,16.474050521850586
15, No,12.344358444213867
15, Mary,-1.4610750675201416
15, Cow,-4.696036338806152
15, Ocean,-5.8112053871154785
16, Yes,19.754995346069336
16, No,16.926725387573242
16, Mary,-0.6360764503479004
16, Cow,-7.774616241455078
16, Ocean,-10.293842315673828
17, Yes,30.74142074584961
17, No,33.10133361816406
17, Mary,1.203598976135254
17, Cow,-5.8638129234313965
17, Ocean,-9.129220962524414
18, Yes,32.983062744140625
18, No,37.45909881591797
18, Mary,1.0497865676879883
18, Cow,-5.979891777038574
18, Ocean,-10.979336738586426
19, Yes,31.563800811767578
19, No,33.4708251953125
19, Mary,-1.508387565612793
19, Cow,-8.495687484741211
19, Ocean,-13.684351921081543
20, Yes,30.337295532226562
20, No,29.96230697631836
20, Mary,-1.5434589385986328
20, Cow,-10.35477066040039
20, Ocean,-15.542156219482422
21, Yes,33.04800796508789
21, No,32.031982421875
21, Mary,-2.0820465087890625
21, Cow,-10.36861801147461
21, Ocean,-16.737159729003906
22, Yes,27.8159122467041
22, No,27.30384635925293
22, Mary,-8.423221588134766
22, Cow,-14.082353591918945
22, Ocean,-19.65991973876953
23, Yes,34.19390106201172
23, No,31.984556198120117
23, Mary,-4.676902770996094
23, Cow,-10.328275680541992
23, Ocean,-9.818943977355957
