layer,token,logit
0, Yes,2.5669074058532715
0, No,0.9351805448532104
0, Mary,0.4250292181968689
0, Cow,2.3351378440856934
0, Ocean,-1.4790730476379395
1, Yes,3.81166934967041
1, No,2.021450996398926
1, Mary,-0.02286204695701599
1, Cow,1.9898271560668945
1, Ocean,-1.6727802753448486
2, Yes,4.141069412231445
2, No,1.5630416870117188
2, Mary,-0.053650617599487305
2, Cow,2.226168394088745
2, Ocean,-2.4497506618499756
3, Yes,5.064883232116699
3, No,1.5398386716842651
3, Mary,-0.5481561422348022
3, Cow,1.5206117630004883
3, Ocean,-3.5648815631866455
4, Yes,6.975726127624512
4, No,2.051934242248535
4, Mary,-1.369638204574585
4, Cow,3.04624342918396
4, Ocean,-2.908679962158203
5, Yes,8.692533493041992
5, No,5.1491851806640625
5, Mary,0.3357679843902588
5, Cow,5.395384788513184
5, Ocean,-1.9692928791046143
6, Yes,8.036089897155762
6, No,5.119513511657715
6, Mary,1.6835404634475708
6, Cow,5.288232326507568
6, Ocean,-1.2581207752227783
7, Yes,8.986677169799805
7, No,5.901638031005859
7, Mary,2.486351490020752
7, Cow,5.422370910644531
7, Ocean,-0.7408177852630615
8, Yes,9.056267738342285
8, No,6.45857048034668
8, Mary,1.6655449867248535
8, Cow,4.339812278747559
8, Ocean,-1.7290451526641846
9, Yes,9.479730606079102
9, No,8.274184226989746
9, Mary,2.8106513023376465
9, Cow,3.4376509189605713
9, Ocean,-2.1901397705078125
10, Yes,10.87911319732666
10, No,8.944657325744629
10, Mary,2.6484897136688232
10, Cow,3.2082717418670654
10, Ocean,-2.0157480239868164
11, Yes,9.452096939086914
11, No,7.3916544914245605
11, Mary,1.7048823833465576
11, Cow,1.940134048461914
11, Ocean,-3.2541117668151855
12, Yes,10.73834228515625
12, No,7.635035991668701
12, Mary,-0.03603029251098633
12, Cow,0.20054292678833008
12, Ocean,-5.291590690612793
13, Yes,12.625438690185547
13, No,9.065727233886719
13, Mary,-0.49980950355529785
13, Cow,-0.664970874786377
13, Ocean,-4.924237251281738
14, Yes,14.733508110046387
14, No,10.729094505310059
14, Mary,-0.8038551807403564
14, Cow,-1.7072522640228271
14, Ocean,-4.85556173324585
15, Yes,17.347023010253906
15, No,12.456977844238281
15, Mary,-0.8142337799072266
15, Cow,-2.038074493408203
15, Ocean,-4.9944634437561035
16, Yes,20.36080551147461
16, No,16.883506774902344
16, Mary,0.42527151107788086
16, Cow,-4.237317085266113
16, Ocean,-8.774170875549316
17, Yes,31.660539627075195
17, No,33.40416717529297
17, Mary,2.5379180908203125
17, Cow,-2.26145076751709
17, Ocean,-8.053947448730469
18, Yes,33.32801818847656
18, No,36.882118225097656
18, Mary,2.4569549560546875
18, Cow,-2.5715112686157227
18, Ocean,-9.388155937194824
19, Yes,32.431922912597656
19, No,34.431758880615234
19, Mary,1.2846221923828125
19, Cow,-3.6469011306762695
19, Ocean,-10.153212547302246
20, Yes,31.19690704345703
20, No,30.772342681884766
20, Mary,1.1896171569824219
20, Cow,-5.586507797241211
20, Ocean,-11.766716957092285
21, Yes,33.59553527832031
21, No,33.18323516845703
21, Mary,1.3710308074951172
21, Cow,-5.341019630432129
21, Ocean,-13.732189178466797
22, Yes,28.272560119628906
22, No,28.459808349609375
22, Mary,-3.0924997329711914
22, Cow,-7.4053473472595215
22, Ocean,-14.85689926147461
23, Yes,34.27354049682617
23, No,31.736576080322266
23, Mary,1.7106590270996094
23, Cow,-1.8046865463256836
23, Ocean,-4.863521099090576
