layer,token,logit
0, Yes,2.4756956100463867
0, No,0.7879899144172668
0, Mary,0.37576210498809814
0, Cow,2.1876041889190674
0, Ocean,-1.371192455291748
1, Yes,3.6939196586608887
1, No,1.8253893852233887
1, Mary,-0.07202377915382385
1, Cow,1.9521892070770264
1, Ocean,-1.5503013134002686
2, Yes,4.142661094665527
2, No,1.6180427074432373
2, Mary,-0.10704952478408813
2, Cow,2.1902475357055664
2, Ocean,-2.3197720050811768
3, Yes,5.260157585144043
3, No,1.4596538543701172
3, Mary,-0.3969178795814514
3, Cow,1.3366854190826416
3, Ocean,-3.4187231063842773
4, Yes,7.478219032287598
4, No,2.1251931190490723
4, Mary,-0.7609508037567139
4, Cow,2.825380563735962
4, Ocean,-2.634828567504883
5, Yes,9.145600318908691
5, No,5.191250801086426
5, Mary,0.4302520751953125
5, Cow,5.4424943923950195
5, Ocean,-1.810185194015503
6, Yes,8.232964515686035
6, No,5.259501934051514
6, Mary,1.5295766592025757
6, Cow,5.125809192657471
6, Ocean,-1.1876477003097534
7, Yes,9.982391357421875
7, No,6.712430953979492
7, Mary,2.632178544998169
7, Cow,5.237245082855225
7, Ocean,-1.1757489442825317
8, Yes,9.61019229888916
8, No,7.269505977630615
8, Mary,1.5297163724899292
8, Cow,3.801248073577881
8, Ocean,-2.131434679031372
9, Yes,9.911726951599121
9, No,9.383091926574707
9, Mary,3.210757255554199
9, Cow,2.5428695678710938
9, Ocean,-2.2714786529541016
10, Yes,11.927255630493164
10, No,10.254157066345215
10, Mary,3.0754406452178955
10, Cow,2.8254501819610596
10, Ocean,-1.5163466930389404
11, Yes,10.18961238861084
11, No,8.511786460876465
11, Mary,2.131113052368164
11, Cow,1.8002877235412598
11, Ocean,-3.4920897483825684
12, Yes,11.187267303466797
12, No,8.2687349319458
12, Mary,0.7110379934310913
12, Cow,0.4486449956893921
12, Ocean,-6.028838634490967
13, Yes,13.278169631958008
13, No,8.869722366333008
13, Mary,-0.5525155067443848
13, Cow,-0.43670082092285156
13, Ocean,-5.58296012878418
14, Yes,16.195852279663086
14, No,11.4011812210083
14, Mary,-0.11424756050109863
14, Cow,-0.747722864151001
14, Ocean,-5.429471969604492
15, Yes,18.872638702392578
15, No,13.06634521484375
15, Mary,-0.31310033798217773
15, Cow,-1.5944390296936035
15, Ocean,-5.514571189880371
16, Yes,22.191837310791016
16, No,16.818408966064453
16, Mary,0.7320146560668945
16, Cow,-4.650315284729004
16, Ocean,-9.013747215270996
17, Yes,34.55738067626953
17, No,34.82592010498047
17, Mary,2.233675479888916
17, Cow,-2.967715263366699
17, Ocean,-8.471991539001465
18, Yes,34.951560974121094
18, No,37.02984619140625
18, Mary,2.251405715942383
18, Cow,-3.542802333831787
18, Ocean,-9.12138843536377
19, Yes,33.87371826171875
19, No,34.291812896728516
19, Mary,0.8322658538818359
19, Cow,-5.306605815887451
19, Ocean,-9.714033126831055
20, Yes,32.489646911621094
20, No,30.87439727783203
20, Mary,0.42299842834472656
20, Cow,-7.519570350646973
20, Ocean,-11.19145393371582
21, Yes,34.61595916748047
21, No,33.620521545410156
21, Mary,0.3891582489013672
21, Cow,-7.746407985687256
21, Ocean,-12.649904251098633
22, Yes,29.776512145996094
22, No,30.37720489501953
22, Mary,-3.9809885025024414
22, Cow,-9.879762649536133
22, Ocean,-14.32000732421875
23, Yes,35.05470657348633
23, No,34.90776062011719
23, Mary,-1.466883659362793
23, Cow,-7.171640396118164
23, Ocean,-5.724573135375977
