layer,token,logit
0, Yes,-1.744275689125061
0, No,-2.4610538482666016
0, Mary,-1.361922264099121
0, Cow,-3.438889503479004
0, Ocean,-1.4366505146026611
1, Yes,-0.7159601449966431
1, No,-1.069163203239441
1, Mary,-0.7293492555618286
1, Cow,-1.6872596740722656
1, Ocean,-1.1115610599517822
2, Yes,-0.26841533184051514
2, No,-1.0938222408294678
2, Mary,-2.1065447330474854
2, Cow,-3.72452449798584
2, Ocean,-3.019380807876587
3, Yes,0.19222402572631836
3, No,-1.6858093738555908
3, Mary,-2.4816439151763916
3, Cow,-4.834157943725586
3, Ocean,-3.594296455383301
4, Yes,0.072662353515625
4, No,-2.5983736515045166
4, Mary,-2.705676317214966
4, Cow,-5.245228290557861
4, Ocean,-3.1974616050720215
5, Yes,2.6062469482421875
5, No,-3.2329514026641846
5, Mary,-2.1053414344787598
5, Cow,-5.42363166809082
5, Ocean,-4.067319869995117
6, Yes,4.997153282165527
6, No,-0.37862512469291687
6, Mary,0.2625693082809448
6, Cow,-1.8458316326141357
6, Ocean,-1.8521097898483276
7, Yes,5.045648097991943
7, No,0.4605661630630493
7, Mary,-1.899630069732666
7, Cow,-2.95805025100708
7, Ocean,-2.5768566131591797
8, Yes,7.312164783477783
8, No,2.0046348571777344
8, Mary,-0.26431286334991455
8, Cow,-0.6877979636192322
8, Ocean,-2.43035888671875
9, Yes,7.497602939605713
9, No,1.0340683460235596
9, Mary,-2.184603452682495
9, Cow,-0.9185993671417236
9, Ocean,-2.23618745803833
10, Yes,8.57176685333252
10, No,2.202106475830078
10, Mary,0.5999388098716736
10, Cow,3.0803914070129395
10, Ocean,-2.717362880706787
11, Yes,15.879383087158203
11, No,8.734935760498047
11, Mary,3.519530773162842
11, Cow,4.5583391189575195
11, Ocean,-0.9774184226989746
12, Yes,15.303033828735352
12, No,8.909658432006836
12, Mary,3.0943808555603027
12, Cow,2.1762759685516357
12, Ocean,0.9984891414642334
13, Yes,17.37505531311035
13, No,10.4981689453125
13, Mary,3.9177958965301514
13, Cow,1.4171996116638184
13, Ocean,1.8602197170257568
14, Yes,21.036705017089844
14, No,8.491243362426758
14, Mary,1.1261547803878784
14, Cow,-0.6905379295349121
14, Ocean,-0.9485890865325928
15, Yes,28.981101989746094
15, No,8.601255416870117
15, Mary,0.03762328624725342
15, Cow,-2.9052629470825195
15, Ocean,-2.4269938468933105
16, Yes,38.77403259277344
16, No,17.871517181396484
16, Mary,3.0909690856933594
16, Cow,0.31636881828308105
16, Ocean,1.080545425415039
17, Yes,42.89031982421875
17, No,23.135639190673828
17, Mary,5.460115432739258
17, Cow,1.3305413722991943
17, Ocean,0.9697511196136475
18, Yes,48.61442947387695
18, No,31.189327239990234
18, Mary,3.8630597591400146
18, Cow,0.3201024532318115
18, Ocean,-2.0043020248413086
19, Yes,57.67564392089844
19, No,42.68385696411133
19, Mary,11.236178398132324
19, Cow,6.223854064941406
19, Ocean,4.178563117980957
20, Yes,69.98082733154297
20, No,56.47638702392578
20, Mary,18.68343734741211
20, Cow,13.752120971679688
20, Ocean,10.96235466003418
21, Yes,72.56924438476562
21, No,60.65497589111328
21, Mary,19.64110565185547
21, Cow,15.468235969543457
21, Ocean,10.641988754272461
22, Yes,83.89100646972656
22, No,75.22197723388672
22, Mary,29.159746170043945
22, Cow,23.8478946685791
22, Ocean,18.206626892089844
23, Yes,93.6418685913086
23, No,86.95045471191406
23, Mary,36.60814666748047
23, Cow,31.79304313659668
23, Ocean,24.98836326599121
24, Yes,98.74406433105469
24, No,94.32013702392578
24, Mary,41.388084411621094
24, Cow,37.11137390136719
24, Ocean,29.47076988220215
25, Yes,103.63697814941406
25, No,101.295166015625
25, Mary,46.084075927734375
25, Cow,40.70195388793945
25, Ocean,32.65357208251953
26, Yes,106.42427062988281
26, No,105.48965454101562
26, Mary,47.19861602783203
26, Cow,41.52300262451172
26, Ocean,34.116065979003906
27, Yes,105.06031799316406
27, No,110.94914245605469
27, Mary,51.03325271606445
27, Cow,44.260501861572266
27, Ocean,38.20256042480469
28, Yes,106.05784606933594
28, No,116.64881896972656
28, Mary,52.613563537597656
28, Cow,45.165218353271484
28, Ocean,40.73591995239258
29, Yes,104.29039001464844
29, No,116.25483703613281
29, Mary,50.25697708129883
29, Cow,43.77024841308594
29, Ocean,39.456024169921875
30, Yes,93.31694793701172
30, No,97.03550720214844
30, Mary,41.167510986328125
30, Cow,34.81294631958008
30, Ocean,30.60420036315918
31, Yes,101.43666076660156
31, No,100.46743774414062
31, Mary,42.59346008300781
31, Cow,42.96851348876953
31, Ocean,34.10334396362305
