layer,token,logit
0, Yes,0.5557395219802856
0, No,0.9389006495475769
0, Mary,-0.41777366399765015
0, Cow,1.5569794178009033
0, Ocean,-0.3641682267189026
1, Yes,1.1782431602478027
1, No,0.5400480031967163
1, Mary,-1.0255651473999023
1, Cow,1.4222636222839355
1, Ocean,-0.4301391839981079
2, Yes,1.4063664674758911
2, No,1.7782217264175415
2, Mary,-0.9888720512390137
2, Cow,1.705232858657837
2, Ocean,-0.1490178257226944
3, Yes,3.7136154174804688
3, No,2.899134874343872
3, Mary,-0.29422393441200256
3, Cow,0.8784419298171997
3, Ocean,0.2369270920753479
4, Yes,3.6472601890563965
4, No,3.5569610595703125
4, Mary,-0.6392244100570679
4, Cow,1.2828437089920044
4, Ocean,0.9629993438720703
5, Yes,3.6853299140930176
5, No,3.2903692722320557
5, Mary,-1.522301435470581
5, Cow,0.7094947099685669
5, Ocean,1.6309118270874023
6, Yes,5.6539201736450195
6, No,4.76573371887207
6, Mary,-2.124901533126831
6, Cow,0.4010665714740753
6, Ocean,1.7468022108078003
7, Yes,5.359375476837158
7, No,4.673381805419922
7, Mary,-1.6615595817565918
7, Cow,1.095426082611084
7, Ocean,0.9730406999588013
8, Yes,4.52646541595459
8, No,3.391950845718384
8, Mary,-0.9085043668746948
8, Cow,1.2844592332839966
8, Ocean,-0.4803404211997986
9, Yes,4.07051420211792
9, No,2.926203966140747
9, Mary,-1.2933039665222168
9, Cow,1.7757872343063354
9, Ocean,0.15819719433784485
10, Yes,5.170994758605957
10, No,1.6477904319763184
10, Mary,-0.7288674116134644
10, Cow,0.5535554885864258
10, Ocean,-0.3953569233417511
11, Yes,5.9546003341674805
11, No,1.9501731395721436
11, Mary,-0.17893758416175842
11, Cow,0.5373722910881042
11, Ocean,-1.0052576065063477
12, Yes,7.024646759033203
12, No,2.0770115852355957
12, Mary,0.030795931816101074
12, Cow,-0.10062360763549805
12, Ocean,-0.6385000348091125
13, Yes,7.836219787597656
13, No,4.55657958984375
13, Mary,-0.7195651531219482
13, Cow,0.34837496280670166
13, Ocean,-0.9603976011276245
14, Yes,9.664819717407227
14, No,4.326001167297363
14, Mary,-1.4727649688720703
14, Cow,-0.23684155941009521
14, Ocean,-1.5962281227111816
15, Yes,12.062446594238281
15, No,6.387440204620361
15, Mary,-1.2150155305862427
15, Cow,-0.2642401456832886
15, Ocean,-1.2162120342254639
16, Yes,13.712982177734375
16, No,9.795605659484863
16, Mary,-1.329813003540039
16, Cow,-0.5037119388580322
16, Ocean,-1.5841214656829834
17, Yes,18.9478702545166
17, No,17.146364212036133
17, Mary,0.3152129650115967
17, Cow,-0.35847997665405273
17, Ocean,-2.5709450244903564
18, Yes,18.91127586364746
18, No,17.726072311401367
18, Mary,0.4397130012512207
18, Cow,-1.8370153903961182
18, Ocean,-3.599992513656616
19, Yes,18.51581573486328
19, No,18.49294662475586
19, Mary,-0.19964909553527832
19, Cow,-1.6314946413040161
19, Ocean,-4.003395080566406
20, Yes,19.55166244506836
20, No,22.03438377380371
20, Mary,1.119530200958252
20, Cow,-1.6770339012145996
20, Ocean,-4.096153259277344
21, Yes,17.453105926513672
21, No,18.75483512878418
21, Mary,0.9129483699798584
21, Cow,-1.3991438150405884
21, Ocean,-3.600532293319702
22, Yes,14.581167221069336
22, No,15.910484313964844
22, Mary,-1.5896522998809814
22, Cow,-3.5735080242156982
22, Ocean,-4.021222114562988
23, Yes,18.689748764038086
23, No,19.356884002685547
23, Mary,0.5194916725158691
23, Cow,-2.599140167236328
23, Ocean,-1.7169098854064941
