layer,token,logit
0,Yes,0.40217727422714233
0,No,0.42690539360046387
1,Yes,0.6191966533660889
1,No,0.39476099610328674
2,Yes,1.9631612300872803
2,No,1.6081132888793945
3,Yes,1.3012747764587402
3,No,1.9785021543502808
4,Yes,0.7034032344818115
4,No,1.7645524740219116
5,Yes,0.7625894546508789
5,No,2.2415339946746826
6,Yes,1.1467217206954956
6,No,3.0013625621795654
7,Yes,0.8515812158584595
7,No,2.671893835067749
8,Yes,-0.57078617811203
8,No,1.2312437295913696
9,Yes,-3.068920135498047
9,No,-0.3659462332725525
10,Yes,-1.854179859161377
10,No,0.151145339012146
11,Yes,-1.0489134788513184
11,No,3.26802921295166
12,Yes,-2.720137357711792
12,No,1.6081814765930176
13,Yes,1.5239973068237305
13,No,4.487992286682129
14,Yes,0.6000604629516602
14,No,3.260988235473633
15,Yes,-1.408273696899414
15,No,0.31271910667419434
16,Yes,-1.870640754699707
16,No,-0.03911471366882324
17,Yes,-0.93033766746521
17,No,2.367190361022949
18,Yes,0.4512176513671875
18,No,5.410004615783691
19,Yes,1.0849156379699707
19,No,9.787952423095703
20,Yes,3.353423595428467
20,No,12.558019638061523
21,Yes,3.9810409545898438
21,No,11.891820907592773
22,Yes,4.173776626586914
22,No,11.189981460571289
23,Yes,9.393350601196289
23,No,14.183056831359863
