layer,token,logit
0,Yes,0.2686803340911865
0,No,0.31962305307388306
1,Yes,0.5928196907043457
1,No,0.3497541844844818
2,Yes,1.8853827714920044
2,No,1.4920049905776978
3,Yes,1.1984957456588745
3,No,1.9972419738769531
4,Yes,0.5500161647796631
4,No,1.8383629322052002
5,Yes,0.5655155181884766
5,No,1.9657610654830933
6,Yes,0.8899829983711243
6,No,2.4479215145111084
7,Yes,0.9698721170425415
7,No,2.332329750061035
8,Yes,-0.4699130654335022
8,No,0.8898744583129883
9,Yes,-2.549266815185547
9,No,-0.8681316375732422
10,Yes,-1.6752984523773193
10,No,-0.3569478988647461
11,Yes,-0.7913228869438171
11,No,2.348741054534912
12,Yes,-3.16414213180542
12,No,0.78912353515625
13,Yes,0.7769578695297241
13,No,4.003855228424072
14,Yes,-0.3384637236595154
14,No,2.536508083343506
15,Yes,-2.650155544281006
15,No,-0.44690459966659546
16,Yes,-2.9593687057495117
16,No,-0.26685917377471924
17,Yes,-2.0306081771850586
17,No,2.5625572204589844
18,Yes,-0.08298540115356445
18,No,5.492072582244873
19,Yes,0.819422721862793
19,No,10.158015251159668
20,Yes,2.3570804595947266
20,No,12.704002380371094
21,Yes,2.71044921875
21,No,11.170707702636719
22,Yes,2.894200563430786
22,No,10.287992477416992
23,Yes,7.845430374145508
23,No,13.078646659851074
