layer,token,logit
0, Yes,3.2340190410614014
0, No,1.7417932748794556
0, Mary,1.590772271156311
0, Cow,2.3284802436828613
0, Ocean,-0.8014113306999207
1, Yes,2.616179943084717
1, No,0.25836920738220215
1, Mary,0.29404592514038086
1, Cow,1.8474764823913574
1, Ocean,-1.8763982057571411
2, Yes,2.8774890899658203
2, No,0.9762334823608398
2, Mary,0.18272507190704346
2, Cow,2.237386703491211
2, Ocean,-1.6678564548492432
3, Yes,4.562522888183594
3, No,1.2767333984375
3, Mary,-0.9203197956085205
3, Cow,1.5240122079849243
3, Ocean,-1.5660982131958008
4, Yes,4.420019149780273
4, No,0.7626863718032837
4, Mary,-0.36065673828125
4, Cow,1.4267985820770264
4, Ocean,-0.935460090637207
5, Yes,4.314968585968018
5, No,1.217246413230896
5, Mary,-0.6389197111129761
5, Cow,1.7383071184158325
5, Ocean,-0.10983854532241821
6, Yes,6.006783485412598
6, No,0.6924972534179688
6, Mary,-0.9739033579826355
6, Cow,3.397801637649536
6, Ocean,-1.9996492862701416
7, Yes,8.236490249633789
7, No,2.1291024684906006
7, Mary,0.36399519443511963
7, Cow,3.3575026988983154
7, Ocean,-0.911236584186554
8, Yes,9.079044342041016
8, No,3.3814120292663574
8, Mary,1.1946829557418823
8, Cow,3.036439895629883
8, Ocean,-0.25203317403793335
9, Yes,8.891170501708984
9, No,3.427814483642578
9, Mary,1.8788955211639404
9, Cow,1.673720359802246
9, Ocean,0.10585425794124603
10, Yes,11.855875015258789
10, No,3.888725996017456
10, Mary,-1.2381364107131958
10, Cow,1.031622052192688
10, Ocean,0.8176633715629578
11, Yes,14.54776668548584
11, No,4.836565971374512
11, Mary,-1.8358489274978638
11, Cow,0.9070172309875488
11, Ocean,-0.36805135011672974
12, Yes,12.954572677612305
12, No,5.373584747314453
12, Mary,1.2310247421264648
12, Cow,0.872722864151001
12, Ocean,0.5658433437347412
13, Yes,16.89767074584961
13, No,7.3826799392700195
13, Mary,0.7217577695846558
13, Cow,0.7046220302581787
13, Ocean,-0.8841613531112671
14, Yes,18.400434494018555
14, No,6.9325785636901855
14, Mary,2.948610782623291
14, Cow,1.9110912084579468
14, Ocean,0.43602216243743896
15, Yes,16.456073760986328
15, No,9.238116264343262
15, Mary,1.6420663595199585
15, Cow,2.140294075012207
15, Ocean,1.668459415435791
16, Yes,18.155139923095703
16, No,6.145105361938477
16, Mary,2.3578927516937256
16, Cow,0.09254717826843262
16, Ocean,0.6219744682312012
17, Yes,17.535934448242188
17, No,8.852349281311035
17, Mary,3.0277347564697266
17, Cow,-0.02347850799560547
17, Ocean,3.1244072914123535
18, Yes,18.202716827392578
18, No,5.711978912353516
18, Mary,2.6105356216430664
18, Cow,-2.758915424346924
18, Ocean,1.1437212228775024
19, Yes,17.39188575744629
19, No,7.177216529846191
19, Mary,4.781353950500488
19, Cow,-3.003401517868042
19, Ocean,-1.0899980068206787
20, Yes,16.186073303222656
20, No,7.023612022399902
20, Mary,5.301029682159424
20, Cow,-4.44145393371582
20, Ocean,-1.0608214139938354
21, Yes,17.321739196777344
21, No,7.5456156730651855
21, Mary,5.4455060958862305
21, Cow,-4.5339674949646
21, Ocean,-1.5967082977294922
22, Yes,20.953121185302734
22, No,6.624937057495117
22, Mary,3.126828670501709
22, Cow,-6.317287921905518
22, Ocean,-0.3619046211242676
23, Yes,20.687585830688477
23, No,3.5343644618988037
23, Mary,2.0996408462524414
23, Cow,-5.156518936157227
23, Ocean,2.504610538482666
24, Yes,22.028348922729492
24, No,6.125455379486084
24, Mary,2.387054920196533
24, Cow,1.6893048286437988
24, Ocean,2.413496494293213
25, Yes,22.034954071044922
25, No,5.442012310028076
25, Mary,0.6555250883102417
25, Cow,-1.4938316345214844
25, Ocean,-0.910323977470398
26, Yes,48.633575439453125
26, No,12.604097366333008
26, Mary,2.427281379699707
26, Cow,1.0837039947509766
26, Ocean,-2.5358221530914307
27, Yes,55.357826232910156
27, No,24.84165382385254
27, Mary,2.258759021759033
27, Cow,-5.915149688720703
27, Ocean,-5.0077595710754395
28, Yes,66.92726135253906
28, No,34.1840934753418
28, Mary,4.881472587585449
28, Cow,-3.1562981605529785
28, Ocean,-4.155864715576172
29, Yes,88.01953887939453
29, No,39.41837692260742
29, Mary,5.835358619689941
29, Cow,-4.142411708831787
29, Ocean,-5.223448276519775
30, Yes,121.4593734741211
30, No,50.36143493652344
30, Mary,4.194248199462891
30, Cow,-6.7351765632629395
30, Ocean,5.439098358154297
31, Yes,131.7984619140625
31, No,213.77203369140625
31, Mary,1.7127857208251953
31, Cow,5.6614227294921875
31, Ocean,6.4313459396362305
32, Yes,144.9241943359375
32, No,222.2894287109375
32, Mary,9.790765762329102
32, Cow,11.693706512451172
32, Ocean,12.09917163848877
33, Yes,175.92694091796875
33, No,224.1558074951172
33, Mary,16.829757690429688
33, Cow,5.833173751831055
33, Ocean,24.090208053588867
34, Yes,160.02581787109375
34, No,199.84048461914062
34, Mary,39.04621124267578
34, Cow,21.454586029052734
34, Ocean,26.8292179107666
35, Yes,177.04141235351562
35, No,205.54254150390625
35, Mary,59.58495330810547
35, Cow,52.964630126953125
35, Ocean,53.081607818603516
