layer,head,mean,min,max
4,1,0.10075149685144424,0.089696504175663,0.13532759249210358
4,2,0.09641661494970322,0.08916670829057693,0.10418465733528137
4,3,0.10972581058740616,0.08985920250415802,0.1399148553609848
4,4,0.10669974982738495,0.0894910991191864,0.1452682763338089
4,5,0.1061641126871109,0.08910582214593887,0.14673128724098206
4,6,0.09846197813749313,0.08949236571788788,0.12376082688570023
4,7,0.1021810993552208,0.08971036225557327,0.138335183262825
4,8,0.09952522814273834,0.0888262391090393,0.12047738581895828
4,9,0.10549521446228027,0.08981939405202866,0.1264796108007431
4,10,0.10164386034011841,0.08969051390886307,0.11178014427423477
4,11,0.0984380692243576,0.08928418159484863,0.12346114963293076
4,12,0.09787622839212418,0.08968415856361389,0.10702351480722427
4,13,0.10841958969831467,0.08960802853107452,0.13456016778945923
4,14,0.1034701019525528,0.08977559953927994,0.12840403616428375
4,15,0.08877966552972794,0.08631201088428497,0.09194450080394745
5,0,0.10589303076267242,0.08913706243038177,0.15286821126937866
5,1,0.09771233797073364,0.08890214562416077,0.11951174587011337
5,2,0.09642789512872696,0.08975444734096527,0.10261884331703186
5,3,0.10556836426258087,0.08946589380502701,0.14452704787254333
5,4,0.09223616868257523,0.08945909142494202,0.09899100661277771
5,5,0.09690386801958084,0.0897660106420517,0.11018163710832596
5,6,0.09775016456842422,0.08948474377393723,0.12305159121751785
5,7,0.10479483753442764,0.08943062275648117,0.14963515102863312
5,8,0.0959373340010643,0.08961939066648483,0.10821406543254852
5,9,0.09359998255968094,0.0885021984577179,0.10746835172176361
5,10,0.09937860071659088,0.08968346565961838,0.11056509613990784
5,11,0.12625956535339355,0.08543237298727036,0.23045150935649872
5,12,0.09397894144058228,0.089293472468853,0.09954899549484253
5,13,0.09824785590171814,0.08962332457304001,0.10770393908023834
5,14,0.11860273778438568,0.08852868527173996,0.17233479022979736
5,15,0.09732166677713394,0.08995909988880157,0.10540961474180222
6,0,0.10242235660552979,0.08947205543518066,0.13632337749004364
6,1,0.08937623351812363,0.08639530837535858,0.09493803232908249
6,2,0.09386712312698364,0.08943087607622147,0.10243874788284302
6,3,0.09668334573507309,0.08837524801492691,0.12002252042293549
6,4,0.09783434867858887,0.09002162516117096,0.11311010271310806
6,5,0.10014531761407852,0.08984551578760147,0.12138989567756653
6,6,0.10090038925409317,0.08978665620088577,0.11409824341535568
6,7,0.09845004230737686,0.08992648124694824,0.11114632338285446
6,8,0.10897412896156311,0.08938130736351013,0.14706078171730042
6,9,0.10376793891191483,0.08951637893915176,0.14253807067871094
6,10,0.09698571264743805,0.08957567811012268,0.10460423678159714
6,11,0.10686551034450531,0.08986920863389969,0.1295153796672821
6,12,0.09553306549787521,0.08966387808322906,0.10135160386562347
6,13,0.10733676701784134,0.08948051184415817,0.14388379454612732
6,14,0.10232321918010712,0.08977207541465759,0.12589897215366364
6,15,0.10100987553596497,0.08941607922315598,0.14006228744983673
7,0,0.09699293226003647,0.0896134227514267,0.11121806502342224
7,1,0.09815596789121628,0.08934058994054794,0.12638485431671143
7,2,0.10129979997873306,0.08976435661315918,0.11917922645807266
7,3,0.09429390728473663,0.08907417207956314,0.10768930613994598
7,4,0.10250667482614517,0.08978763222694397,0.13133864104747772
7,5,0.0961575135588646,0.08980143815279007,0.10943783074617386
7,6,0.09543589502573013,0.08965110778808594,0.10597517341375351
7,7,0.09190408885478973,0.08944567292928696,0.09474332630634308
7,8,0.09689014405012131,0.0899607390165329,0.11050017178058624
7,9,0.09847573935985565,0.08990196138620377,0.11189579963684082
7,10,0.09105535596609116,0.08872661739587784,0.09496106207370758
7,11,0.10096482187509537,0.08989257365465164,0.12053199112415314
7,12,0.09733046591281891,0.08990000933408737,0.10512348264455795
7,13,0.09534671902656555,0.08993475884199142,0.10551877319812775
7,14,0.10031960159540176,0.08939159661531448,0.12230901420116425
7,15,0.12839490175247192,0.08543065935373306,0.23047824203968048
8,0,0.0934610366821289,0.08967813104391098,0.09695480763912201
8,1,0.10353008657693863,0.08987686038017273,0.12374672293663025
