PC1,PC2,Class
-5.3934503,17.281174,Greater (a>b)
12.54042,7.547246,Greater (a>b)
18.621798,4.941496,Greater (a>b)
-0.1566144,14.153787,Greater (a>b)
20.47505,-1.0837479,Greater (a>b)
19.038586,-1.2844632,Greater (a>b)
17.940807,-3.1496322,Greater (a>b)
-1.3919371,-5.3861885,Greater (a>b)
12.905612,2.8955688,Greater (a>b)
23.573614,0.20436421,Greater (a>b)
15.594378,-2.4103873,Greater (a>b)
18.123846,4.1378856,Greater (a>b)
14.614288,-0.7604557,Greater (a>b)
11.299719,0.41342235,Greater (a>b)
18.345652,1.9886781,Greater (a>b)
18.79463,3.4779468,Greater (a>b)
8.220974,13.66394,Greater (a>b)
10.930012,3.941897,Greater (a>b)
8.39665,-3.572034,Greater (a>b)
19.443098,2.3696182,Greater (a>b)
19.884722,-1.6227773,Greater (a>b)
21.645422,-3.850868,Greater (a>b)
-1.0215131,16.252611,Greater (a>b)
13.668143,4.309401,Greater (a>b)
22.06705,1.3802311,Greater (a>b)
16.622446,-5.089439,Greater (a>b)
17.234795,-2.4760218,Greater (a>b)
22.522467,-1.3619496,Greater (a>b)
15.365869,4.660143,Greater (a>b)
12.734396,0.4982472,Greater (a>b)
21.168962,2.175423,Greater (a>b)
12.480656,5.502943,Greater (a>b)
20.675774,1.4461423,Greater (a>b)
20.790857,1.1792607,Greater (a>b)
10.717502,11.119053,Greater (a>b)
17.93088,-2.276785,Greater (a>b)
18.904947,-0.5386488,Greater (a>b)
20.646793,-0.5360339,Greater (a>b)
19.305975,-0.20842606,Greater (a>b)
16.692402,0.7353213,Greater (a>b)
10.4695,-0.0804222,Greater (a>b)
21.842987,3.6674333,Greater (a>b)
5.730457,3.1748886,Greater (a>b)
12.113683,12.302071,Greater (a>b)
24.695585,-3.6276739,Greater (a>b)
8.670684,1.4249653,Greater (a>b)
23.464903,1.1484067,Greater (a>b)
22.340424,-1.4408828,Greater (a>b)
25.36485,-1.9003295,Greater (a>b)
13.6770735,0.0001925311,Greater (a>b)
17.500668,-0.9637159,Greater (a>b)
15.924369,-9.640929,Greater (a>b)
21.941292,-2.7861834,Greater (a>b)
12.515486,2.6843967,Greater (a>b)
14.701987,-5.1937532,Greater (a>b)
21.550879,0.053614147,Greater (a>b)
17.844673,9.085035,Greater (a>b)
21.287447,0.59797525,Greater (a>b)
22.633686,2.0197604,Greater (a>b)
26.922138,-5.190566,Greater (a>b)
14.227185,2.0614564,Greater (a>b)
-1.4761636,7.8855762,Greater (a>b)
18.055641,0.44073325,Greater (a>b)
2.912977,15.727406,Greater (a>b)
15.089912,5.147631,Greater (a>b)
16.975903,-1.8347661,Greater (a>b)
2.7691705,13.577048,Greater (a>b)
17.631561,-4.2677245,Greater (a>b)
17.55925,-7.3435473,Greater (a>b)
23.821234,-5.579227,Greater (a>b)
16.686516,-4.193673,Greater (a>b)
9.565508,9.203329,Greater (a>b)
16.201128,4.674954,Greater (a>b)
21.158213,2.2864816,Greater (a>b)
10.0687065,-2.2358468,Greater (a>b)
18.126415,1.882331,Greater (a>b)
18.879105,0.40296203,Greater (a>b)
15.833473,2.3605976,Greater (a>b)
22.49804,-7.627187,Greater (a>b)
20.661139,1.5674163,Greater (a>b)
4.473399,0.060821347,Greater (a>b)
19.551905,-2.7728968,Greater (a>b)
12.548719,0.15128711,Greater (a>b)
16.417505,2.2538257,Greater (a>b)
19.382986,-7.355979,Greater (a>b)
21.974295,6.711119,Greater (a>b)
14.316754,-2.2344,Greater (a>b)
20.575766,1.2516034,Greater (a>b)
9.670898,-1.6254841,Greater (a>b)
26.966766,-8.215497,Greater (a>b)
13.872528,2.0879946,Greater (a>b)
19.402012,-1.5427973,Greater (a>b)
10.0228195,-2.294579,Greater (a>b)
19.819304,2.3094497,Greater (a>b)
25.407467,-2.0347006,Greater (a>b)
18.589407,-1.4059002,Greater (a>b)
12.374919,3.8040342,Greater (a>b)
11.5979805,-0.5723981,Greater (a>b)
18.24316,-0.9440251,Greater (a>b)
14.042211,4.4228086,Greater (a>b)
-31.068039,12.089738,Less (b>a)
-12.950065,-1.918786,Less (b>a)
-14.588518,-4.409571,Less (b>a)
