layer,token,logit
0, Yes,-463.6219787597656
0, No,-464.394287109375
1, Yes,-450.1136474609375
1, No,-452.66436767578125
2, Yes,-460.16400146484375
2, No,-462.62158203125
3, Yes,-456.3805236816406
3, No,-459.91412353515625
4, Yes,-489.53289794921875
4, No,-494.0049743652344
5, Yes,-3872.226318359375
5, No,-3874.967041015625
