layer,token,logit
0,Yes,-481.9968566894531
0,No,-480.7645568847656
1,Yes,-478.431884765625
1,No,-476.2497863769531
2,Yes,-673.97900390625
2,No,-648.0973510742188
3,Yes,-660.4715576171875
3,No,-634.2828369140625
4,Yes,-705.89111328125
4,No,-684.3080444335938
5,Yes,-1452.3643798828125
5,No,-1452.6439208984375
