layer,token,logit
0,Yes,-483.0609436035156
0,No,-481.92864990234375
1,Yes,-477.9970703125
1,No,-475.6922302246094
2,Yes,-672.475341796875
2,No,-646.0558471679688
3,Yes,-660.1531982421875
3,No,-633.4198608398438
4,Yes,-705.91259765625
4,No,-683.9281005859375
5,Yes,-1445.145751953125
5,No,-1445.3284912109375
