layer,token,logit
0,Yes,-483.3584289550781
0,No,-482.0778503417969
1,Yes,-478.0343933105469
1,No,-475.94940185546875
2,Yes,-680.7918701171875
2,No,-654.2880859375
3,Yes,-667.93359375
3,No,-640.961181640625
4,Yes,-714.3421020507812
4,No,-691.8997802734375
5,Yes,-1449.328369140625
5,No,-1450.1163330078125
