layer,token,logit
0, Yes,-463.6658020019531
0, No,-464.5072937011719
1, Yes,-451.2201843261719
1, No,-453.4578552246094
2, Yes,-454.39825439453125
2, No,-457.1800537109375
3, Yes,-454.8929138183594
3, No,-458.72052001953125
4, Yes,-476.7588806152344
4, No,-481.0678405761719
5, Yes,-3965.806396484375
5, No,-3970.01708984375
