PC1,PC2,Class
0.8795544,0.31203744,Greater (a>b)
0.99560046,0.12538736,Greater (a>b)
1.0033946,-0.8502302,Greater (a>b)
0.90823543,0.25515375,Greater (a>b)
1.0247191,0.29434085,Greater (a>b)
1.0024849,0.25658727,Greater (a>b)
0.99595076,0.18000273,Greater (a>b)
0.7550728,0.10630102,Greater (a>b)
0.9361208,0.23683056,Greater (a>b)
1.1172816,0.13816062,Greater (a>b)
0.94241816,0.29350555,Greater (a>b)
0.91391563,0.19440679,Greater (a>b)
1.1289188,0.27005565,Greater (a>b)
0.8735338,-1.0843425,Greater (a>b)
0.97116303,0.2561607,Greater (a>b)
0.9904758,0.36346698,Greater (a>b)
0.90244764,0.2855785,Greater (a>b)
1.0709743,0.21418127,Greater (a>b)
0.978652,0.15972191,Greater (a>b)
0.8276407,0.09315561,Greater (a>b)
0.9689183,0.16394211,Greater (a>b)
1.0725906,0.08765717,Greater (a>b)
0.92047435,0.25316775,Greater (a>b)
0.7344707,0.1733723,Greater (a>b)
0.99951446,0.18236203,Greater (a>b)
1.0657167,0.20290676,Greater (a>b)
0.89450467,-1.0620021,Greater (a>b)
1.0587344,0.26743373,Greater (a>b)
1.0103798,0.27353635,Greater (a>b)
1.0515293,0.23736173,Greater (a>b)
0.9733116,0.16720513,Greater (a>b)
1.0498581,-0.9332515,Greater (a>b)
1.1226184,-0.87544256,Greater (a>b)
0.9902449,0.060435664,Greater (a>b)
0.934652,0.25146064,Greater (a>b)
1.0658271,0.18764713,Greater (a>b)
0.93218553,0.24353752,Greater (a>b)
1.0396988,0.1982218,Greater (a>b)
0.9946361,0.11419961,Greater (a>b)
0.994158,0.10676165,Greater (a>b)
0.9920935,0.062218532,Greater (a>b)
0.9794468,0.13060212,Greater (a>b)
0.9888335,0.102637045,Greater (a>b)
0.6119036,0.26946518,Greater (a>b)
1.134523,0.2639669,Greater (a>b)
0.8610229,-1.1237693,Greater (a>b)
1.1219898,0.1913753,Greater (a>b)
1.0098535,0.1531127,Greater (a>b)
0.96025836,0.17601997,Greater (a>b)
1.0689278,0.18448251,Greater (a>b)
1.1834185,0.21042688,Greater (a>b)
1.0906695,0.18285206,Greater (a>b)
1.0113765,0.21871977,Greater (a>b)
1.0536113,0.24772878,Greater (a>b)
0.9285811,0.17947906,Greater (a>b)
0.9605637,0.10521392,Greater (a>b)
0.9497258,0.17501192,Greater (a>b)
0.98843884,0.21177404,Greater (a>b)
0.9991003,0.24837579,Greater (a>b)
0.99654806,0.13420685,Greater (a>b)
0.93727946,-0.9371019,Greater (a>b)
1.024316,0.17789593,Greater (a>b)
1.1185985,0.18270421,Greater (a>b)
0.88860273,0.22604205,Greater (a>b)
0.8591956,0.054254472,Greater (a>b)
0.9794023,0.14385533,Greater (a>b)
0.89973193,0.29365158,Greater (a>b)
1.0981903,0.23830971,Greater (a>b)
0.90955067,0.021066256,Greater (a>b)
0.97942495,-1.0819283,Greater (a>b)
1.062859,0.15035564,Greater (a>b)
0.88713104,0.105246276,Greater (a>b)
0.9947997,0.1451063,Greater (a>b)
0.88222367,0.22290479,Greater (a>b)
1.1204566,0.15664788,Greater (a>b)
1.1823655,0.27566946,Greater (a>b)
1.0802917,0.18149596,Greater (a>b)
0.9879729,-0.95222914,Greater (a>b)
0.86741275,0.18231419,Greater (a>b)
0.6635453,0.029872986,Greater (a>b)
0.92556703,0.14077258,Greater (a>b)
0.8888025,-1.0221698,Greater (a>b)
1.0692707,-0.7306667,Greater (a>b)
0.9270701,0.109437086,Greater (a>b)
1.0133225,-0.88529855,Greater (a>b)
-1.1174945,0.29681832,Greater (a>b)
1.0239807,0.18292457,Greater (a>b)
0.9697332,0.16737537,Greater (a>b)
1.0278902,0.16740815,Greater (a>b)
1.0283186,0.101463564,Greater (a>b)
1.0869126,0.11940709,Greater (a>b)
0.96742725,0.20728531,Greater (a>b)
0.927443,0.24956144,Greater (a>b)
0.9638497,0.26195693,Greater (a>b)
0.9731472,0.1651076,Greater (a>b)
0.95793015,0.08459836,Greater (a>b)
0.91739994,0.070336714,Greater (a>b)
1.0543439,0.14942662,Greater (a>b)
0.9792674,-1.1692046,Greater (a>b)
0.86618906,-1.2365704,Greater (a>b)
-1.2779647,0.22942585,Less (b>a)
-0.8523171,0.07472648,Less (b>a)
-0.92569524,-1.1215941,Less (b>a)
-1.3077875,0.25432628,Less (b>a)
-1.2026134,0.25010428,Less (b>a)
-0.6921176,0.20597722,Less (b>a)
-0.9430042,0.10285728,Less (b>a)
-0.8411617,0.020578431,Less (b>a)
-1.1144167,0.29712966,Less (b>a)
-0.8734112,-1.1678755,Less (b>a)
-0.9737221,0.26835328,Less (b>a)
-0.9165706,0.27185795,Less (b>a)
-0.7489278,0.26353908,Less (b>a)
-0.84361887,-0.053458955,Less (b>a)
-0.8902965,0.14585651,Less (b>a)
-0.9496934,0.27465555,Less (b>a)
-1.3192623,0.15816982,Less (b>a)
-1.159922,0.33236673,Less (b>a)
-0.6671812,0.17182599,Less (b>a)
-0.9401784,0.24741799,Less (b>a)
-0.9105613,0.21445361,Less (b>a)
-0.9579074,0.13535832,Less (b>a)
-1.2274425,0.28413534,Less (b>a)
-0.8259169,-1.1982611,Less (b>a)
-0.82337385,0.20188463,Less (b>a)
-1.0259914,0.28498432,Less (b>a)
-0.89320034,0.1420181,Less (b>a)
-1.0701154,0.21236457,Less (b>a)
-0.91659045,0.27437398,Less (b>a)
-0.8664402,0.25533175,Less (b>a)
-0.8103728,0.1790494,Less (b>a)
-0.7115268,-1.1632308,Less (b>a)
-1.1198486,0.006520379,Less (b>a)
-0.8210915,-1.2917951,Less (b>a)
-1.3996401,0.23714314,Less (b>a)
-0.89500254,0.225673,Less (b>a)
-1.1180041,0.21220182,Less (b>a)
-0.84611595,0.0868184,Less (b>a)
-1.0744847,0.17990775,Less (b>a)
-0.7610515,-1.5908461,Less (b>a)
-0.7174682,-1.0770283,Less (b>a)
-1.1454874,0.12182088,Less (b>a)
-0.79134184,-1.1108284,Less (b>a)
-1.255537,0.23394275,Less (b>a)
-0.9160876,0.1317777,Less (b>a)
-0.7940204,-1.3275682,Less (b>a)
-0.8455893,0.09985413,Less (b>a)
-0.739351,0.17240447,Less (b>a)
-1.0166065,0.20092423,Less (b>a)
-0.9821687,0.25334617,Less (b>a)
-0.85655683,0.24497227,Less (b>a)
-0.96596545,0.2781362,Less (b>a)
-0.81902033,0.023493944,Less (b>a)
-0.73132867,0.2371345,Less (b>a)
-0.7887041,-0.011463923,Less (b>a)
-0.9723431,0.20308906,Less (b>a)
-0.9946186,0.13594858,Less (b>a)
