PC1,PC2,Class
9.585844,-1.0547725,Greater (a>b)
0.30479637,2.5987587,Greater (a>b)
-4.5405345,-1.4348189,Greater (a>b)
9.794578,-1.757972,Greater (a>b)
1.8097652,0.8630676,Greater (a>b)
-0.5352385,0.2810422,Greater (a>b)
-1.6263721,1.3688908,Greater (a>b)
-4.88018,-0.61437,Greater (a>b)
0.42441332,0.79046667,Greater (a>b)
1.9827788,4.5457067,Greater (a>b)
1.2283974,2.357979,Greater (a>b)
-1.0239164,-1.4205695,Greater (a>b)
2.8352978,4.0432854,Greater (a>b)
-2.1901727,1.4041696,Greater (a>b)
-0.4102049,3.2841787,Greater (a>b)
4.5951924,-0.48954436,Greater (a>b)
7.8824515,-1.8152193,Greater (a>b)
1.3241546,-0.13299638,Greater (a>b)
-1.699909,2.6491773,Greater (a>b)
-1.5433846,-0.0905657,Greater (a>b)
-0.28817973,-1.285809,Greater (a>b)
-5.455412,-1.8010017,Greater (a>b)
6.229835,-4.324885,Greater (a>b)
-0.45475796,0.5693649,Greater (a>b)
-0.27808964,-0.5504194,Greater (a>b)
-0.92724085,3.0525885,Greater (a>b)
-1.9029648,-0.41720104,Greater (a>b)
-1.2353476,0.7843864,Greater (a>b)
-0.46849152,0.7109675,Greater (a>b)
-2.971172,1.5456643,Greater (a>b)
-2.4420705,0.62655026,Greater (a>b)
-0.7321019,-0.5117557,Greater (a>b)
-2.0814157,0.9236342,Greater (a>b)
-1.2526058,0.9075326,Greater (a>b)
6.008936,-1.1032337,Greater (a>b)
-1.3877071,1.0216483,Greater (a>b)
3.148026,2.3068368,Greater (a>b)
2.0157201,3.3452256,Greater (a>b)
-0.0669162,-0.49607357,Greater (a>b)
2.5955737,3.8660412,Greater (a>b)
-2.5542896,0.9328598,Greater (a>b)
-0.12430197,-0.8974135,Greater (a>b)
0.035557535,-1.1579015,Greater (a>b)
7.4565682,-2.9645667,Greater (a>b)
-3.5634992,1.1265377,Greater (a>b)
-2.2711337,0.13228688,Greater (a>b)
-2.789598,1.9012798,Greater (a>b)
-0.34678686,1.4878123,Greater (a>b)
1.8135048,1.0442792,Greater (a>b)
0.88611156,0.06147786,Greater (a>b)
-0.72694415,0.56433964,Greater (a>b)
-1.515989,-1.1346475,Greater (a>b)
2.210012,4.5592,Greater (a>b)
-0.76791257,-1.1138767,Greater (a>b)
-5.01949,-1.3886174,Greater (a>b)
-1.4602563,0.06594599,Greater (a>b)
-1.941042,-3.3028433,Greater (a>b)
-2.2289212,1.603196,Greater (a>b)
1.7227205,-2.5291624,Greater (a>b)
-3.4865088,-2.3137367,Greater (a>b)
-4.3278913,-0.9398013,Greater (a>b)
-0.8364593,1.901971,Greater (a>b)
-1.5170741,3.6832774,Greater (a>b)
6.221556,-2.9556096,Greater (a>b)
2.0256424,2.5683403,Greater (a>b)
1.3294855,3.9047968,Greater (a>b)
5.601402,-3.8657634,Greater (a>b)
-2.573113,0.5788927,Greater (a>b)
0.45359927,1.0224621,Greater (a>b)
-6.0266957,-2.0401769,Greater (a>b)
-6.2182274,-1.5863432,Greater (a>b)
-1.9759008,-5.427995,Greater (a>b)
-2.3658953,0.8424765,Greater (a>b)
3.2938545,-2.1646028,Greater (a>b)
-0.61109954,1.122761,Greater (a>b)
3.6062279,2.6156142,Greater (a>b)
-4.631441,-0.554663,Greater (a>b)
-3.8615422,2.4799,Greater (a>b)
1.0452951,-3.1233172,Greater (a>b)
-3.3783212,-1.535912,Greater (a>b)
-4.814588,-1.8547864,Greater (a>b)
-2.6830306,0.61186266,Greater (a>b)
-1.4794902,-0.40930548,Greater (a>b)
2.45852,1.7841313,Greater (a>b)
-0.13695398,-0.2735266,Greater (a>b)
13.068521,-2.4492493,Greater (a>b)
-4.3116813,0.8372121,Greater (a>b)
0.49250463,1.7302209,Greater (a>b)
-1.9577767,-0.24291475,Greater (a>b)
-1.5499843,1.2186717,Greater (a>b)
-0.4048796,1.794204,Greater (a>b)
-1.7839671,-0.23547044,Greater (a>b)
-1.7030731,0.69071245,Greater (a>b)
-1.6055984,-2.3592834,Greater (a>b)
-0.63648087,-1.5795794,Greater (a>b)
-2.0811975,1.7906064,Greater (a>b)
1.9580091,0.35586983,Greater (a>b)
-1.1452668,-0.046871807,Greater (a>b)
1.9842169,3.7254689,Greater (a>b)
-0.1595107,-1.7149557,Greater (a>b)
6.5076146,-3.4734416,Less (b>a)
-3.1798112,0.049840786,Less (b>a)
-6.835208,-3.126114,Less (b>a)
6.891437,-2.313484,Less (b>a)
2.9284809,0.38527817,Less (b>a)
-3.562008,-2.0107176,Less (b>a)
0.77990586,3.435003,Less (b>a)
-3.4654703,-0.043639693,Less (b>a)
2.6384668,-0.31541497,Less (b>a)
1.1547884,3.8022375,Less (b>a)
1.7384619,3.2594182,Less (b>a)
-2.629396,-5.3275375,Less (b>a)
2.0804875,2.971037,Less (b>a)
-1.6961038,0.7482509,Less (b>a)
0.45350602,2.347384,Less (b>a)
9.626034,-1.2261083,Less (b>a)
4.295697,-2.3281298,Less (b>a)
