PC1,PC2,Class
-3.7829666,-13.214099,Greater (a>b)
10.195688,2.7630677,Greater (a>b)
8.478277,2.638059,Greater (a>b)
-2.2289724,-10.78367,Greater (a>b)
4.1942806,-5.77902,Greater (a>b)
3.9159915,-4.2409487,Greater (a>b)
3.593348,-3.3544478,Greater (a>b)
6.7516966,0.5549946,Greater (a>b)
8.282087,-4.073556,Greater (a>b)
10.874981,3.0233014,Greater (a>b)
3.326073,-4.528323,Greater (a>b)
-0.084653,-7.7241306,Greater (a>b)
5.1356688,-0.536681,Greater (a>b)
5.736484,-0.037645448,Greater (a>b)
9.1881075,0.605838,Greater (a>b)
-0.5322636,-12.114455,Greater (a>b)
-2.3813195,-9.843912,Greater (a>b)
5.002743,-4.7713537,Greater (a>b)
7.9081635,1.4404714,Greater (a>b)
6.864235,0.30036187,Greater (a>b)
5.0177383,-4.2946606,Greater (a>b)
8.303808,-1.138719,Greater (a>b)
-7.042978,-18.898005,Greater (a>b)
-0.74538,-3.8149264,Greater (a>b)
5.906151,3.3446941,Greater (a>b)
10.769674,-1.2623594,Greater (a>b)
8.281684,-0.12433835,Greater (a>b)
11.149528,-1.1503861,Greater (a>b)
8.107537,-4.802523,Greater (a>b)
7.386671,-0.8140643,Greater (a>b)
2.3763268,-3.0656931,Greater (a>b)
-0.5659087,-7.641282,Greater (a>b)
8.173431,-2.2375731,Greater (a>b)
7.479929,-1.2353624,Greater (a>b)
0.3181564,-9.070311,Greater (a>b)
10.506423,0.47753024,Greater (a>b)
5.478117,-5.890343,Greater (a>b)
4.107032,-3.200216,Greater (a>b)
5.792931,-5.2652745,Greater (a>b)
5.6140423,-3.051014,Greater (a>b)
8.547203,0.2754423,Greater (a>b)
3.8456569,-5.0420184,Greater (a>b)
-8.445547,-13.448837,Greater (a>b)
-4.7352476,-8.436405,Greater (a>b)
5.3794904,0.7231977,Greater (a>b)
5.5038743,-0.95691746,Greater (a>b)
10.525398,2.0702567,Greater (a>b)
7.0163465,-2.9451034,Greater (a>b)
4.921534,-1.2472533,Greater (a>b)
7.2148056,-4.47559,Greater (a>b)
10.693078,0.34324992,Greater (a>b)
6.724013,-5.4405136,Greater (a>b)
6.199737,2.1397023,Greater (a>b)
6.583649,-0.94141304,Greater (a>b)
7.06339,1.1002338,Greater (a>b)
5.668989,-1.2890078,Greater (a>b)
3.584,-2.5916116,Greater (a>b)
8.6093645,0.11011837,Greater (a>b)
-0.44627407,-8.368345,Greater (a>b)
6.3613415,-3.9367225,Greater (a>b)
9.073224,2.2965634,Greater (a>b)
6.5817037,-1.7112598,Greater (a>b)
11.812973,3.6004708,Greater (a>b)
0.04779014,-7.916777,Greater (a>b)
6.3154655,0.45063674,Greater (a>b)
7.9323506,0.942215,Greater (a>b)
-3.080406,-11.90485,Greater (a>b)
6.485745,-1.7066846,Greater (a>b)
7.1332045,-3.4494996,Greater (a>b)
9.193602,-1.1045581,Greater (a>b)
10.806356,1.4542882,Greater (a>b)
2.0659988,-11.132827,Greater (a>b)
5.0587096,-1.0947477,Greater (a>b)
-2.342293,-8.785804,Greater (a>b)
10.251613,-3.5390694,Greater (a>b)
0.42074096,-7.007622,Greater (a>b)
9.755121,1.3631955,Greater (a>b)
9.720696,2.8239346,Greater (a>b)
3.952439,-4.8175426,Greater (a>b)
5.6364393,1.5193657,Greater (a>b)
3.551999,-3.2213066,Greater (a>b)
9.970126,0.4276403,Greater (a>b)
-0.30242696,-8.469111,Greater (a>b)
5.965057,-3.164428,Greater (a>b)
2.942248,-7.654812,Greater (a>b)
-8.915177,-15.228357,Greater (a>b)
6.259916,0.021787427,Greater (a>b)
6.7105474,-1.0655171,Greater (a>b)
5.9491825,-4.718307,Greater (a>b)
8.437298,0.82619417,Greater (a>b)
4.765422,-6.5362587,Greater (a>b)
9.620758,3.5914626,Greater (a>b)
8.992027,2.6185067,Greater (a>b)
5.9578357,-4.964581,Greater (a>b)
4.3261604,-5.3973823,Greater (a>b)
8.4047575,3.209826,Greater (a>b)
5.429915,-4.020687,Greater (a>b)
11.437862,0.68613,Greater (a>b)
4.7138395,-6.2309384,Greater (a>b)
-3.2588668,-8.045756,Greater (a>b)
-13.152174,-9.918774,Less (b>a)
-0.026122514,8.443887,Less (b>a)
-1.8063163,5.5455956,Less (b>a)
-10.818958,-4.1672773,Less (b>a)
-9.342366,4.2612486,Less (b>a)
-3.0122037,2.4295077,Less (b>a)
-3.477686,4.7777348,Less (b>a)
-1.4374361,4.9913154,Less (b>a)
-7.051347,3.4307258,Less (b>a)
-3.1772451,7.1357317,Less (b>a)
-5.665666,3.881308,Less (b>a)
-10.976979,-3.3855224,Less (b>a)
-2.7597427,5.6889224,Less (b>a)
-3.265986,6.1404076,Less (b>a)
-1.35058,8.048495,Less (b>a)
-13.365235,-4.56045,Less (b>a)
-9.47044,-4.4279346,Less (b>a)
-8.352689,2.4698462,Less (b>a)
-1.1359661,5.9530563,Less (b>a)
-2.507756,3.6504788,Less (b>a)
-4.906014,-1.5254834,Less (b>a)
-1.0311145,6.1374283,Less (b>a)
-13.015361,-8.88935,Less (b>a)
-3.9703658,0.39191204,Less (b>a)
0.6339365,6.865438,Less (b>a)
-2.5389166,6.2292104,Less (b>a)
-1.6303713,7.111788,Less (b>a)
-5.695251,7.6275425,Less (b>a)
-4.296261,4.915134,Less (b>a)
-2.6558769,4.068435,Less (b>a)
-4.838051,2.7652152,Less (b>a)
-11.060976,-5.4936924,Less (b>a)
-7.2843823,5.226545,Less (b>a)
-4.52808,1.6022527,Less (b>a)
-11.43897,-2.0276875,Less (b>a)
1.2899712,8.210144,Less (b>a)
-7.574834,2.783681,Less (b>a)
-4.805088,5.851872,Less (b>a)
-8.690572,5.8063016,Less (b>a)
-7.8590407,1.5326581,Less (b>a)
-3.596427,5.8833265,Less (b>a)
-9.63718,-2.437031,Less (b>a)
-5.214612,2.6953444,Less (b>a)
-9.576407,-2.5169613,Less (b>a)
-3.3195093,6.8394766,Less (b>a)
-5.708555,1.5669024,Less (b>a)
-2.261665,6.6607327,Less (b>a)
-5.5020647,2.921935,Less (b>a)
-4.5456786,2.5816677,Less (b>a)
-5.909994,6.914562,Less (b>a)
-2.1500823,6.676561,Less (b>a)
-5.6399183,2.8650463,Less (b>a)
-2.0301063,4.7069783,Less (b>a)
-1.2338129,5.6446548,Less (b>a)
-4.7349043,6.910112,Less (b>a)
-2.5806003,4.995234,Less (b>a)
-1.1601076,2.653484,Less (b>a)
-1.9250824,5.4718084,Less (b>a)
-9.319042,-3.2669184,Less (b>a)
-4.7496376,7.106024,Less (b>a)
-1.86737,6.6401267,Less (b>a)
-4.1616917,6.89481,Less (b>a)
1.5319836,8.632405,Less (b>a)
-7.348468,-1.7178717,Less (b>a)
-3.0022945,4.5198903,Less (b>a)
-2.0720239,8.512825,Less (b>a)
-9.361012,-3.9995122,Less (b>a)
-3.3916905,8.338635,Less (b>a)
-7.597327,5.8350396,Less (b>a)
-1.1446998,5.875642,Less (b>a)
-2.0134275,7.8925614,Less (b>a)
-13.216611,-11.212741,Less (b>a)
-3.060531,2.8459005,Less (b>a)
-11.414487,-5.734423,Less (b>a)
-7.012273,0.381245,Less (b>a)
-4.5766735,2.9222012,Less (b>a)
-1.0660188,9.254883,Less (b>a)
-0.34742177,7.0123935,Less (b>a)
-7.931831,-2.6993513,Less (b>a)
1.237759,3.1097808,Less (b>a)
-8.237705,0.57805187,Less (b>a)
-1.2596813,8.366633,Less (b>a)
-11.933614,-5.207839,Less (b>a)
-7.3955374,3.7228112,Less (b>a)
-6.8222475,1.2000363,Less (b>a)
-14.763435,-8.46451,Less (b>a)
-4.4852905,4.54292,Less (b>a)
-1.3611352,7.730238,Less (b>a)
-5.6791306,-1.5202085,Less (b>a)
-2.8431516,7.466572,Less (b>a)
-6.7463427,3.2070153,Less (b>a)
-2.148227,7.3042355,Less (b>a)
-1.5710934,7.4728956,Less (b>a)
-8.582049,-0.06782207,Less (b>a)
-8.859586,2.03239,Less (b>a)
-0.88788503,9.781982,Less (b>a)
-4.041488,5.5757184,Less (b>a)
-2.951411,6.7241364,Less (b>a)
-9.080381,3.6715338,Less (b>a)
-9.137746,0.35337865,Less (b>a)
