PC1,PC2,Class
9.477528,-2.0072608,Greater (a>b)
-1.443494,1.9548123,Greater (a>b)
-2.9062989,-1.3951257,Greater (a>b)
6.553948,-3.2261186,Greater (a>b)
1.7416971,-0.9947251,Greater (a>b)
-1.1787033,1.5734415,Greater (a>b)
0.110534154,4.503591,Greater (a>b)
-3.582831,-0.35208374,Greater (a>b)
-0.8959126,-1.8980534,Greater (a>b)
-3.0557375,0.48951414,Greater (a>b)
0.3717022,2.0390756,Greater (a>b)
1.2764181,-1.3675115,Greater (a>b)
-0.4661414,2.4607646,Greater (a>b)
-1.0457312,1.2937444,Greater (a>b)
-2.2033176,0.86885375,Greater (a>b)
8.486793,3.9929442,Greater (a>b)
6.1903234,-3.4639485,Greater (a>b)
2.7928166,0.914965,Greater (a>b)
-3.4600248,0.041796748,Greater (a>b)
-1.7754258,-2.0658877,Greater (a>b)
-0.8867985,-4.046471,Greater (a>b)
-2.1187136,0.0045852168,Greater (a>b)
9.087834,-1.7039324,Greater (a>b)
1.2383919,3.4588013,Greater (a>b)
-2.9856396,0.9281052,Greater (a>b)
-1.2042506,0.44812962,Greater (a>b)
-1.4094673,-0.92224205,Greater (a>b)
-2.718843,-2.592235,Greater (a>b)
1.616408,-0.55662555,Greater (a>b)
-2.4058132,2.1734045,Greater (a>b)
-0.25750095,3.9066522,Greater (a>b)
1.3685336,3.3066244,Greater (a>b)
-1.0143211,-0.7216647,Greater (a>b)
-1.0668045,2.362477,Greater (a>b)
4.0381036,-3.0056336,Greater (a>b)
-2.0860305,-1.3150282,Greater (a>b)
0.6885906,-1.4681604,Greater (a>b)
-0.09655607,2.6193147,Greater (a>b)
1.6471037,-0.8786867,Greater (a>b)
-0.46271276,3.4202936,Greater (a>b)
-2.237566,1.2132698,Greater (a>b)
-0.83398324,-3.5906885,Greater (a>b)
2.9933095,4.75108,Greater (a>b)
6.563197,-2.4740548,Greater (a>b)
-2.0076497,3.0207608,Greater (a>b)
-0.6515753,1.3418918,Greater (a>b)
-3.0973604,-1.0058405,Greater (a>b)
-0.36060315,2.750773,Greater (a>b)
-0.9598807,-1.320016,Greater (a>b)
2.5667062,0.9283622,Greater (a>b)
-3.0339222,-2.5977871,Greater (a>b)
0.4266047,-1.4753035,Greater (a>b)
-1.7277688,2.0871031,Greater (a>b)
-0.00076915685,4.078833,Greater (a>b)
-2.7906053,-0.691344,Greater (a>b)
-2.3829267,-2.3776195,Greater (a>b)
0.7098366,1.2028422,Greater (a>b)
-2.7418938,-0.3175474,Greater (a>b)
2.8218722,-2.7422233,Greater (a>b)
-1.2067131,-3.6172311,Greater (a>b)
-2.7841544,-0.64011407,Greater (a>b)
-0.7375213,3.4207613,Greater (a>b)
-4.046853,0.0810034,Greater (a>b)
3.826279,-4.4945335,Greater (a>b)
-0.7442957,3.2404451,Greater (a>b)
-1.7140346,1.8333681,Greater (a>b)
7.6727533,-3.057726,Greater (a>b)
-1.7426174,-0.20977876,Greater (a>b)
-0.27369955,-0.8691695,Greater (a>b)
-0.9287727,-1.261332,Greater (a>b)
-3.2073839,-1.1706342,Greater (a>b)
7.058035,4.3447094,Greater (a>b)
-0.55885017,2.9209182,Greater (a>b)
2.667575,-3.0198421,Greater (a>b)
0.60858774,-0.7172917,Greater (a>b)
1.6128241,2.3309693,Greater (a>b)
-3.8262148,-0.3655207,Greater (a>b)
-2.0313962,-0.48164976,Greater (a>b)
1.4406012,-4.5039377,Greater (a>b)
-3.8571258,-1.312279,Greater (a>b)
-0.35717434,2.5606642,Greater (a>b)
-2.5849788,-1.7429019,Greater (a>b)
1.212149,1.8006094,Greater (a>b)
2.4929593,0.14204599,Greater (a>b)
1.5251033,-0.06409598,Greater (a>b)
12.392857,2.724051,Greater (a>b)
-1.5600134,3.286656,Greater (a>b)
0.32209763,2.9974308,Greater (a>b)
2.1542807,1.0888752,Greater (a>b)
-2.114702,1.5916431,Greater (a>b)
0.417283,0.6372836,Greater (a>b)
-3.8927069,-0.7259796,Greater (a>b)
-2.538599,-1.0229158,Greater (a>b)
0.55800974,-3.3173196,Greater (a>b)
0.24629247,-3.462982,Greater (a>b)
-3.7024007,-1.085849,Greater (a>b)
-1.5127972,-1.1675191,Greater (a>b)
-2.374302,-4.030827,Greater (a>b)
2.394043,0.54300743,Greater (a>b)
1.6122957,3.1184595,Greater (a>b)
9.206928,-2.7846189,Less (b>a)
-2.0907772,0.39467344,Less (b>a)
-2.4687412,-0.96396977,Less (b>a)
5.239609,-3.414085,Less (b>a)
