PC1,PC2,Class
-4.572059,-1.8612758,Greater (a>b)
-4.9152737,1.0449747,Greater (a>b)
-4.6798186,-0.5049762,Greater (a>b)
-3.7077281,-1.3280694,Greater (a>b)
-3.7842016,0.94894695,Greater (a>b)
-4.291051,-2.4063573,Greater (a>b)
-4.2467184,-1.6109897,Greater (a>b)
-3.9005892,-1.1458949,Greater (a>b)
-3.2026358,1.3710428,Greater (a>b)
-4.720152,0.72511697,Greater (a>b)
-3.696841,1.050228,Greater (a>b)
-3.5722742,-1.4979496,Greater (a>b)
-4.756724,-0.41935414,Greater (a>b)
-4.8270726,-1.5776119,Greater (a>b)
-4.5624027,0.66706556,Greater (a>b)
-4.060709,0.87514144,Greater (a>b)
-4.3744617,-1.0541172,Greater (a>b)
-2.5854504,1.087504,Greater (a>b)
-4.5855446,-1.8822968,Greater (a>b)
-5.4872303,-0.8207338,Greater (a>b)
-3.8660238,-1.7945739,Greater (a>b)
-4.1554317,0.6790577,Greater (a>b)
-3.1337643,-0.79761404,Greater (a>b)
-4.554452,-1.1416175,Greater (a>b)
-4.3921976,-0.57030106,Greater (a>b)
-3.895857,1.4974021,Greater (a>b)
-4.7514534,0.4039591,Greater (a>b)
-3.442134,1.4856611,Greater (a>b)
-3.0011284,1.3564917,Greater (a>b)
-3.8942697,-0.71311486,Greater (a>b)
-4.7906494,-0.99781144,Greater (a>b)
-4.1568923,-1.6999323,Greater (a>b)
-3.9989388,0.80727744,Greater (a>b)
-3.6148217,1.3069754,Greater (a>b)
-4.432326,-1.0198292,Greater (a>b)
-4.072546,1.7796012,Greater (a>b)
-2.9288101,1.1292865,Greater (a>b)
-4.8977265,0.8223951,Greater (a>b)
-3.686954,1.0368057,Greater (a>b)
-5.974304,-0.2942486,Greater (a>b)
-4.286162,0.8167606,Greater (a>b)
-3.5249317,-1.8449852,Greater (a>b)
-4.5168343,-0.4105569,Greater (a>b)
-4.3564625,-0.90762246,Greater (a>b)
-4.909367,-0.6738496,Greater (a>b)
-3.7527544,-0.9044948,Greater (a>b)
-4.4335976,1.043433,Greater (a>b)
-3.9697206,1.6372304,Greater (a>b)
-3.9288392,-0.5466289,Greater (a>b)
-3.8158252,1.5401602,Greater (a>b)
-3.7311492,1.5779852,Greater (a>b)
-2.2068472,1.3350953,Greater (a>b)
-5.3525076,-0.5421618,Greater (a>b)
-4.5090547,-0.09183336,Greater (a>b)
-5.15373,-0.29559445,Greater (a>b)
-5.312108,-0.7722004,Greater (a>b)
-4.8745465,0.8428133,Greater (a>b)
-5.0964475,-0.5615359,Greater (a>b)
-4.56735,-0.46931875,Greater (a>b)
-4.1327815,1.032552,Greater (a>b)
-4.4345946,-1.0354978,Greater (a>b)
-4.8226547,0.564,Greater (a>b)
-5.0538898,-0.36751968,Greater (a>b)
-3.1119013,-0.6436495,Greater (a>b)
-5.8546376,-0.31357628,Greater (a>b)
-4.771377,-0.015733698,Greater (a>b)
-3.8452802,-0.98359495,Greater (a>b)
-3.7265687,1.0712268,Greater (a>b)
-2.6534867,1.514029,Greater (a>b)
-4.2541313,0.41389915,Greater (a>b)
-3.855959,1.4941564,Greater (a>b)
-2.0005908,0.073988214,Greater (a>b)
-3.096519,-0.7276085,Greater (a>b)
-2.3441267,0.5988865,Greater (a>b)
-2.7284596,1.5380161,Greater (a>b)
-4.8736076,2.1613977,Greater (a>b)
-3.6265059,1.1497563,Greater (a>b)
-5.3518977,-0.5635444,Greater (a>b)
-3.6051004,-0.78514034,Greater (a>b)
-4.2977004,-1.2976692,Greater (a>b)
-3.8541574,-0.47820988,Greater (a>b)
-4.1720357,0.34053996,Greater (a>b)
-3.4110405,-1.6147754,Greater (a>b)
-4.8544655,1.8371463,Greater (a>b)
-2.3202984,1.1739509,Greater (a>b)
-1.1988065,-0.24584956,Greater (a>b)
-5.063802,-0.7756393,Greater (a>b)
-4.9536567,1.045175,Greater (a>b)
-3.121156,1.2570157,Greater (a>b)
-3.884036,0.041704632,Greater (a>b)
-2.804522,1.466242,Greater (a>b)
-5.0314884,-0.3934392,Greater (a>b)
-4.4409657,1.0635085,Greater (a>b)
-5.0792837,-0.2165474,Greater (a>b)
-5.0590854,0.34740007,Greater (a>b)
